position,V0,V1,V2,V3
0,20090,13574,19411,11425
100000,5825,20953,32801,25848
200000,3348,17946,22274,35093
300000,1300,19230,16423,37019
400000,0,14482,16809,24447
500000,2946,24573,28133,24044
600000,714,25200,16878,14599
700000,958,27168,21920,21708
800000,521,8854,8004,7172
1000000,481,13853,13494,24297
1100000,789,20352,19749,19339
1200000,2806,23049,18179,16229
1300000,772,25263,13796,8711
1400000,0,628,411,179
1700000,3028,22333,18881,27450
1800000,863,21806,25390,36555
1900000,2123,26718,22678,24073
2000000,816,15442,22903,20784
2100000,2270,21801,19147,17516
2200000,5798,31531,25338,21060
2300000,2079,23227,23825,28350
2400000,7349,29618,28225,27016
2500000,11968,22360,17879,29715
2600000,10444,32900,24947,19603
2700000,6840,30675,25695,23021
2800000,6483,34063,20397,25039
2900000,4292,35176,22322,24620
3000000,7967,29041,25810,21892
3100000,3339,27899,26645,29146
3200000,5718,26759,28067,31188
3300000,8283,31088,24701,24187
3400000,4443,20042,27783,30709
3500000,6157,19842,30587,26326
3600000,14205,25913,25256,29381
3700000,4913,25864,28791,22212
3800000,1301,26321,32099,23180
3900000,5658,33293,18747,31513
4000000,7581,25469,17972,36111
4100000,3540,23554,17237,38137
4200000,6281,36150,16080,33910
4300000,12533,28423,14634,33230
4400000,6464,33981,18380,29368
4500000,987,24186,16628,22518
4600000,2221,33216,29434,22448
4700000,4048,18262,39235,19597
4800000,229,14154,44786,18716
4900000,927,8200,65158,8074
5000000,6013,16669,43831,23061
5100000,14889,13617,32282,18232
5200000,16383,21905,28665,22682
5300000,3598,40504,14394,15997
5400000,6074,36251,9411,19455
5500000,2822,25234,26878,19158
5600000,187,11779,40492,20845
5700000,1745,13606,32044,24492
5800000,4361,16202,14555,24512
5900000,9431,21736,19722,25308
6000000,8387,22942,30850,20715
6100000,6060,18661,36320,22372
6200000,4900,17978,42418,20324
6300000,3919,29690,24710,25290
6400000,9573,25807,23903,23600
6500000,7994,26645,18965,22933
6600000,3155,13709,23115,17164
6700000,3645,16861,39820,21206
6800000,6094,16940,13788,15174
6900000,6090,18564,23249,20758
7000000,1133,13398,16856,19878
7100000,3423,23347,23453,19660
7200000,2331,12525,32761,14847
7300000,4551,19020,26838,20081
7400000,5038,23628,29262,27554
7500000,11962,27453,20832,23303
7600000,12071,19381,20117,17975
7700000,21822,20831,24841,22716
7800000,13818,29325,17799,22392
7900000,7484,20580,22872,17886
8000000,6259,25146,25308,26710
8100000,6666,25716,22473,21733
8200000,3949,16458,24974,22985
8300000,8895,26125,22961,26244
8400000,7782,21205,26445,30061
8500000,1616,21775,28726,20078
8600000,4484,24358,19274,27830
8700000,3870,22334,31621,23785
8800000,7028,22334,30002,25199
8900000,9068,31248,18313,17674
9000000,746,23025,26083,25653
9100000,3301,25652,23060,21527
9200000,369,8505,7332,8463
9300000,6272,26393,27231,23223
9400000,3060,27971,18491,26701
9500000,4269,25221,26642,28923
9600000,7416,28270,21149,34381
9700000,3360,28015,25313,26310
9800000,3999,27446,27143,23979
