position,V0,V1,V2,V3
0,3033,18221,13021,15928
100000,7190,6151,15767,8533
200000,100,5302,8150,11615
300000,1097,6115,12371,6699
400000,3764,11757,18168,6995
500000,4552,16144,45600,10788
600000,1119,10402,27539,5994
700000,2881,26839,27662,15415
800000,3187,35091,24304,14978
900000,1303,14215,11479,10398
1000000,2599,31886,21649,17002
1100000,5562,31095,26786,19586
1200000,1166,11957,23335,8520
1300000,2599,17051,10277,22958
1400000,3921,20123,9192,40770
1500000,211,11184,7738,14633
1600000,2934,7398,27294,13272
1700000,2240,17731,15369,20143
1800000,4227,19642,17279,25261
1900000,4226,16370,16388,17602
2000000,2771,21199,18541,24579
2100000,3226,7380,4981,11283
