position,V0,V1,V2,V3
0,3464,24520,18162,21217
100000,2074,32532,22404,21103
200000,5887,21529,19752,38729
300000,1305,19371,21108,40357
400000,2541,21456,19659,38018
500000,318,26601,27675,15402
600000,2020,22202,28047,20614
700000,15670,21170,22873,29399
800000,8922,26649,25873,23312
900000,8376,15310,34396,24749
1000000,9939,18583,24459,35267
1100000,10961,16048,19157,40775
1200000,11557,15686,26574,32399
1300000,19215,11526,28783,34192
1400000,11269,23257,25562,28628
1500000,11974,17543,28951,29840
1600000,15919,18519,22067,31034
1700000,13056,31848,20066,16571
1800000,20441,20380,24726,18240
1900000,1748,23166,21377,21231
2000000,3540,33823,26016,16502
2100000,4581,28733,29770,19658
2200000,3510,18477,33157,16733
2300000,5148,11964,32111,17277
2400000,3556,15388,24479,32367
2500000,1034,20396,21409,27707
2600000,6492,22038,25900,25932
2700000,735,19947,24793,36145
2800000,33,23489,26958,18356
2900000,656,27498,23450,24044
3000000,3013,24245,24625,21562
3100000,682,9201,18411,42158
3200000,2901,27636,14377,22601
3300000,9539,26637,14572,19803
3400000,15067,18160,14770,22447
3500000,13393,15034,15084,32769
3600000,7391,10708,14631,42834
3700000,6236,13205,10167,56518
3800000,3829,28356,17486,20551
3900000,0,24013,34703,3238
4000000,1416,27788,37884,6604
4100000,6613,8830,36596,22848
4200000,11774,10981,38075,20024
4300000,2158,18354,25627,31943
4400000,2209,24428,27282,27706
4500000,427,22625,31945,27411
4600000,3830,25827,29903,31828
4700000,1516,26002,27163,36676
4800000,1620,31289,30593,28016
4900000,808,31696,29569,25646
5000000,84,33825,26819,24825
5100000,349,28213,30822,31831
5200000,560,25097,33024,31425
5300000,1115,28594,31913,18882
5400000,948,29657,31603,24230
5500000,124,27121,30048,22167
5600000,0,25199,23709,27837
5700000,0,20772,34149,31694
5800000,254,26132,29183,32473
5900000,0,28449,25332,28072
6000000,185,27216,26481,30593
6100000,561,20741,20783,34018
6200000,0,24169,28922,22001
6300000,12,21862,34021,28297
6400000,3808,26583,26045,32159
6500000,2603,22927,32368,27314
6600000,3320,23757,29876,22883
6700000,4665,23067,31135,26142
6800000,5705,29566,28383,26372
6900000,1090,30029,24828,30320
7000000,7968,32128,24147,23507
7100000,287,18783,39694,29964
7200000,1067,23082,22754,39295
7300000,1146,29207,25138,32594
7400000,2070,28000,24766,28514
7500000,5986,31212,26109,19913
7600000,5470,32458,24105,24878
7700000,3157,29003,27408,26604
7800000,2909,24074,29988,24291
7900000,4558,30648,27022,26243
8000000,6822,20850,25479,31673
8100000,3023,23035,25912,29835
8200000,463,22360,31956,27797
8300000,2072,23644,36025,29520
8400000,1491,31324,33282,23096
8500000,1823,30611,27647,24881
8600000,3854,24681,30970,25092
8700000,1110,27007,28060,26681
8800000,1093,26497,28180,24401
8900000,2087,25461,24168,28528
9000000,1767,23579,27157,33417
9100000,4804,23816,26130,36422
9200000,26584,18600,16436,26760
9300000,5692,25200,29974,28185
9400000,5150,28865,25715,28021
9500000,2411,30611,25386,28115
9600000,5275,27413,29460,28916
9700000,4133,22113,35020,27970
9800000,3238,32016,24353,27892
9900000,6536,26860,28182,27193
10000000,6652,28189,27480,27726
10100000,8720,27138,20558,32921
10200000,4152,47729,15030,22840
10300000,23167,33152,16495,14483
10400000,17746,30515,25016,16410
10500000,11441,23551,31741,25983
10600000,4846,22126,29667,35477
10700000,3645,18088,33859,38235
10800000,1805,21269,32260,36063
10900000,1621,25760,26326,34641
11000000,1180,19783,37711,33237
11100000,1621,23463,29769,31208
11200000,487,21197,25140,18488
11300000,2283,20170,20226,12667
11400000,1272,24323,31192,27213
11500000,698,24975,21676,22080
11600000,3324,24467,27478,28215
11700000,5433,25041,28107,27368
11800000,3689,21519,30273,32738
11900000,4004,26571,23850,26130
12000000,3760,25125,30802,29610
12100000,4046,24688,30213,28454
12200000,1504,24591,31035,19587
12300000,2755,27059,24097,29325
12400000,2956,31968,26781,22358
12500000,1083,28809,30616,31061
12600000,2200,25229,28398,35100
12700000,2651,24903,32649,31317
12800000,13240,21890,29053,27398
12900000,4932,24315,21856,32934
13000000,3280,28917,27577,27989
13100000,845,31075,26234,28455
13200000,991,27154,24610,29503
13300000,583,25811,30049,29490
13400000,0,27034,30771,29759
13500000,1989,27980,27544,28191
13600000,401,30472,29665,28573
