position,V0,V1,V2,V3
0,765,1285,2005,35647
100000,1176,9457,12244,35200
200000,0,4149,3417,45372
300000,502,4385,7833,32535
400000,0,8569,5300,15029
500000,97,6349,20580,18210
600000,3131,9006,5830,5526
700000,24350,29897,6984,3850
800000,9712,31393,16653,13551
900000,6880,22143,29826,13828
1000000,10798,26925,30227,10344
1100000,9106,22340,34764,17154
1200000,18895,23127,26393,17185
1300000,19296,17488,23992,21259
1400000,4680,21105,30810,20897
1500000,1944,17598,22633,18235
1600000,1619,15273,12400,11173
1700000,2884,29865,23418,20088
1800000,6062,15139,17693,14632
1900000,2210,17249,15243,21203
2000000,4965,23481,21582,26257
2100000,7050,24729,25619,23150
2200000,9995,21340,24887,26124
2300000,2921,19186,24542,31483
2400000,4196,23757,30797,24375
2500000,5705,27089,30971,22589
2600000,5119,24397,27291,22252
2700000,2472,17991,18623,23366
2800000,3699,30004,23142,21822
2900000,1313,26117,29219,24380
3000000,6752,23277,25819,31964
3100000,4721,20111,26067,29425
3200000,2466,28420,23371,30324
3300000,2018,24580,24811,29567
3400000,2197,28209,23600,26150
3500000,2607,24431,21412,26129
3600000,2219,26171,22970,24025
3700000,3647,24804,23570,23993
3800000,4995,29521,27585,23665
3900000,1904,13869,10082,14080
4000000,3471,23549,26884,22427
4100000,4270,24065,25076,33182
4200000,9942,15984,22489,30461
4300000,11270,23232,29746,23473
4400000,9389,21744,31150,25574
4500000,12096,24888,25314,24065
4600000,6786,19242,31887,27094
4700000,8977,21180,24117,25793
4800000,12151,24571,30673,21671
4900000,2988,24735,25332,24020
5000000,5782,24545,23505,27187
5100000,6824,22402,21025,28316
5200000,7961,22252,28973,21601
5300000,9666,27053,23155,21548
5400000,7119,31653,28349,20441
5500000,6479,25495,31741,24448
5600000,2586,17841,27789,45144
5700000,9613,20914,25868,36057
5800000,12516,25395,27944,23407
5900000,2068,25059,24270,33910
6000000,3412,27220,24930,30197
6100000,5199,29325,25095,20245
6200000,2531,23050,28504,24712
6300000,1954,27840,31741,20787
6400000,3092,23161,32871,26497
6500000,2053,28240,27076,20248
6600000,2048,22775,26568,30681
6700000,6244,24740,23502,32953
6800000,2803,28001,25612,28624
6900000,2624,30710,27370,23686
7000000,2362,28224,29604,24529
7100000,484,20659,28354,29434
7200000,493,25228,21392,31218
7300000,5535,23714,23355,25810
7400000,1728,20167,30072,29899
7500000,4684,20935,30483,29678
7600000,1619,27218,29685,25326
7700000,967,26007,23642,28896
7800000,2173,31703,27269,23510
7900000,1980,29722,21794,28128
8000000,3002,25843,27203,22217
8100000,3430,25964,26229,28710
8200000,3589,21800,29951,34169
8300000,6326,25243,26216,29096
8400000,2743,26968,28352,27998
8500000,6262,26293,24509,25911
8600000,11360,20613,27607,28836
8700000,11097,18989,30200,25068
8800000,7246,26836,25845,21050
8900000,9857,22991,21575,21361
9000000,12443,24601,16293,22916
9100000,8521,16742,18664,23627
9200000,1575,22694,25215,22879
9300000,3934,29093,30731,23272
9400000,410,26225,22990,26517
9500000,977,22253,24865,23693
9600000,0,23542,16710,38507
9700000,11141,25815,23023,25426
9800000,4651,26692,22821,28075
9900000,1498,25416,31374,20516
10000000,1209,26758,24790,24415
10100000,1655,20691,33104,25181
10200000,1285,20881,26445,28099
10300000,2424,23890,29372,25815
10400000,4915,23742,23077,26337
10500000,3324,26139,25796,26317
10600000,977,25554,21112,24190
10700000,4467,24487,21500,25904
10800000,4957,26774,25918,26965
10900000,7941,25194,27150,29043
11000000,940,24693,24350,22217
11100000,4176,26352,24199,31285
11200000,2083,25817,24456,25913
11300000,1605,31611,26706,24539
11400000,1056,25129,24462,31017
11500000,905,27711,30095,23600
11600000,1352,25383,27368,27171
11700000,2514,24327,28956,25296
11800000,1284,29469,26891,25447
11900000,1789,23481,22981,37019
12000000,927,21619,30186,24457
12100000,3917,33716,32901,17823
12200000,7743,29816,26485,23184
12300000,4735,26152,20627,27655
12400000,1136,29285,24342,30102
12500000,1178,23504,24658,27713
12600000,2050,28482,24530,25243
12700000,2919,24728,22971,21258
12800000,4918,27843,24685,27064
12900000,4304,29806,24104,28582
13000000,3134,26409,29242,26529
