position,V0,V1,V2,V3
0,1132,11844,22584,17379
100000,3493,6436,8261,18561
200000,399,11568,6681,13835
300000,524,5760,3265,5900
400000,1943,6906,7421,7793
500000,3759,19403,13378,33075
600000,0,8597,7177,26635
700000,2350,22028,24752,20982
800000,2304,26754,31106,15574
900000,800,16884,15448,14732
1000000,1975,24262,35537,18585
1100000,3797,27180,31906,21003
1200000,0,8509,7950,14845
1300000,4088,12206,16270,17586
1400000,4994,9147,49024,12718
1500000,2013,10642,17255,12392
1600000,2084,2988,5737,48173
1700000,6575,13449,16959,9747
1800000,6420,22668,21825,18931
1900000,6533,8890,15616,11887
2000000,3938,25054,22897,17190
2100000,5148,5553,8400,4872
