position,V0,V1,V2,V3
0,9099,24457,19369,27321
100000,4972,15931,26872,28205
200000,10301,23579,26712,19055
300000,9448,22733,31930,21149
400000,6888,23020,27471,27934
500000,3817,20812,25771,21986
600000,7824,26027,19869,17557
700000,2684,20641,30025,29815
800000,6719,26419,28103,26386
900000,11624,30126,25025,19410
1000000,10842,34836,18556,18690
1100000,20295,16627,24029,19869
1200000,14190,20943,15060,17575
1300000,6388,27574,24515,24367
1400000,4221,22167,18260,22870
1500000,7107,25094,21706,21627
1600000,5502,24304,17201,21817
1700000,10244,22317,14982,18091
1800000,9931,21552,24512,16579
1900000,11386,10509,17306,17565
2000000,2674,12352,16126,18817
2100000,3851,9365,15832,19507
2200000,8718,19590,28043,22133
2300000,12939,22871,20645,21470
2400000,22791,18375,17029,21622
2500000,6526,19876,15077,22468
2600000,5949,17840,17767,20905
2700000,5997,16483,30434,26191
2800000,5338,20428,36882,28040
2900000,8657,21664,31377,28987
3000000,12783,28052,24385,23322
3100000,12728,18312,25229,20780
3200000,10141,24288,15067,21975
3300000,15107,20335,17146,28764
3400000,10903,28510,20897,27052
3500000,3464,20372,20936,31945
3600000,9234,24284,24060,28525
3700000,2532,21691,18885,31821
3800000,4360,17008,22989,39158
3900000,7973,18969,26984,27541
4000000,5510,13931,18412,18887
4100000,5772,23253,26115,29426
4200000,6940,21675,30063,21575
4300000,11846,22045,25206,20579
4400000,3726,21784,33112,28368
4500000,2928,20542,21213,42710
4600000,2342,14925,32986,37152
4700000,1275,17862,36471,35676
4800000,6776,18390,28653,22929
4900000,3454,9433,23787,17303
5000000,9774,29121,19279,23300
5100000,8022,30762,26023,13323
5200000,11068,25194,22902,15216
5300000,8062,19255,29694,30483
5400000,9930,21247,24204,27377
5500000,13552,26399,24044,23294
5600000,10974,19737,23052,29164
5700000,3016,4210,3253,2993
