position,V0,V1,V2,V3
0,4583,21937,25745,25449
100000,5755,20650,20035,37141
200000,5504,22796,29171,21198
300000,6014,25309,30055,21847
400000,6976,23803,24377,26901
500000,4875,22678,23230,21589
600000,3369,18962,28163,18819
700000,1841,23160,19350,25210
800000,6493,27129,23868,21655
900000,5471,21426,27872,22381
1000000,5185,20812,30699,17294
1100000,14921,18265,25903,18887
1200000,7710,11012,26347,18820
1300000,2792,17691,28366,21180
1400000,3326,17017,22652,18732
1500000,6131,25105,21159,21006
1600000,5392,19622,18942,17440
1700000,8000,19460,21710,17232
1800000,8242,19828,29722,17549
1900000,12550,11687,15938,14913
2000000,2535,16286,19101,21823
2100000,4190,12301,15144,19837
2200000,9246,22338,25090,24341
2300000,7870,19174,26191,24958
2400000,12571,16703,28562,21122
2500000,3122,18114,21762,21255
2600000,1640,17200,22474,21811
2700000,5686,19347,20520,31285
2800000,7837,30936,21549,27289
2900000,7132,28879,24222,26070
3000000,5756,26813,31126,21768
3100000,8641,20865,26627,25950
3200000,6120,16224,19370,19310
3300000,13871,17735,19682,21141
3400000,6050,20483,32765,25131
3500000,4940,19958,21446,25084
3600000,8349,20321,27139,28298
3700000,4531,18827,22005,28295
3800000,7466,20286,20032,33602
3900000,9103,20763,22153,30607
4000000,7726,15863,19980,24395
4100000,7241,24971,27552,23827
4200000,9720,20654,26805,24645
4300000,9335,20487,28510,26839
4400000,6540,27963,22814,28434
4500000,3600,21157,22625,35275
4600000,3973,28840,22147,30786
4700000,5060,25032,26325,33094
4800000,6551,23170,23399,24720
4900000,8383,17951,18686,31079
5000000,5292,23540,31937,24757
5100000,4541,20873,33136,17974
5200000,7647,26149,29500,19761
5300000,9049,22462,26921,29813
5400000,6651,20533,28607,30151
5500000,6765,23302,33763,23024
5600000,2209,26895,29017,24292
5700000,693,2881,4951,3944
