position,V0,V1,V2,V3
0,4964,21784,35807,9219
100000,15907,22355,26221,11187
200000,26437,23499,16467,16008
300000,10180,17754,25719,28397
400000,1418,12352,22207,16042
500000,3866,15133,21376,19041
600000,1946,10249,17989,12102
700000,1423,17013,20791,25469
800000,3920,16676,29702,24626
900000,3266,19995,26537,30484
1000000,2694,12686,20700,47889
1100000,4900,16751,20012,42008
1200000,5488,15057,28582,36371
1300000,14085,20637,24264,33039
1400000,11965,19092,27834,28436
1500000,11725,30274,19318,18551
1600000,14669,26329,24297,23852
1700000,17486,27240,20653,27606
1800000,5700,24562,24805,27091
1900000,10167,22451,23643,26824
2000000,6479,20182,28257,25658
2100000,10902,25161,25343,16407
2200000,5614,25073,26260,26748
2300000,5634,33290,25139,17176
2400000,9236,32144,25124,20610
2500000,3778,28086,25596,23789
2600000,1268,19594,31748,27927
2700000,5160,14440,26217,37978
2800000,12462,16563,23318,30002
2900000,15621,18694,13639,34256
3000000,14333,20810,20337,30595
3100000,2370,24349,23246,35128
3200000,1980,26830,38489,21941
3300000,3371,22684,30842,23227
3400000,3302,25400,31256,28246
3500000,3805,33913,24982,25188
3600000,4755,24603,31791,27689
3700000,18458,25072,24632,24561
3800000,25520,17969,19512,29895
3900000,19043,12065,12959,48504
4000000,16090,24524,24811,26501
4100000,6407,27885,26570,29853
4200000,11619,20358,22633,27431
4300000,4615,20739,18421,19443
4400000,17621,13746,18685,22904
4500000,31468,15192,18692,16203
4600000,25362,26068,20977,19198
4700000,15575,26249,23313,22278
4800000,8490,18171,21298,19117
4900000,2712,12691,26202,21128
5000000,1161,14954,32533,27089
5100000,5436,22908,22551,31048
5200000,3258,22769,21745,27105
5300000,8609,22015,23505,22753
5400000,4731,25278,22725,31333
5500000,7918,27781,23163,28608
5600000,6264,25821,31286,24579
5700000,5904,27597,23686,29408
5800000,4063,22866,19232,20828
5900000,4288,25356,27257,25073
6000000,5313,22135,22643,25737
6100000,5493,23502,28244,22609
6200000,8249,17523,23836,28572
6300000,6284,21425,26824,24794
6400000,771,18171,22847,15079
6500000,3642,10290,12315,11176
6600000,7597,24663,22817,27819
6700000,8210,17625,24566,25495
