position,V0,V1,V2,V3
0,7110,19372,17130,20974
100000,2335,20904,22884,23585
200000,7843,21512,27576,23333
300000,8089,22837,29675,22328
400000,6546,20922,24980,18965
500000,6675,28266,27160,25814
600000,10936,27913,21201,19429
700000,5821,33224,26676,24378
800000,6216,21648,30484,30469
900000,5186,23051,29789,30022
1000000,2457,21413,30365,24336
1100000,1760,5898,6023,6558
1200000,3570,14495,14785,14269
1300000,6519,23502,23602,20737
1400000,6252,23437,24327,24282
1500000,7500,30180,26697,20978
1600000,8532,27430,26615,22285
1700000,5249,20388,31184,15759
1800000,6717,28896,21516,27672
1900000,7594,30781,22852,26525
2000000,7126,17526,28027,22119
2100000,4653,22163,29354,26565
2200000,5346,24350,30122,28223
2300000,3043,29060,23482,30168
2400000,6848,25489,27299,26401
2500000,3325,26590,30087,25794
2600000,5859,23374,28440,24753
2700000,17591,23438,21248,24512
2800000,10241,29099,28469,21791
2900000,12131,26751,23394,24868
3000000,5795,29213,27622,25160
3100000,4754,23821,32403,24237
3200000,4494,24939,31310,23790
3300000,13772,26569,19408,16873
3400000,10204,22561,30855,18613
3500000,11486,22423,24408,15312
3600000,2839,23344,27162,23503
3700000,7105,25057,29229,20941
3800000,4087,17264,32283,24590
3900000,3622,17463,24954,29963
4000000,6263,24284,16895,28890
4100000,4646,20638,19620,34192
4200000,3415,21644,24194,29409
4300000,4827,24165,24455,21209
4400000,7551,24207,22515,27527
4500000,6022,24062,26187,33849
4600000,2570,26257,25947,24651
4700000,17639,19184,18740,25540
4800000,14428,19300,20123,22982
4900000,9796,20603,21848,24941
5000000,4085,27278,25612,24017
5100000,2644,23329,24355,19732
5200000,10323,19637,20923,22057
5300000,982,2142,2437,1529
