position,V0,V1,V2,V3
0,1348,10459,12016,10101
100000,2139,19373,17072,15973
200000,7866,19996,16665,18526
300000,2659,20197,20448,23410
400000,5701,24739,16244,30969
500000,4485,20150,28264,27409
600000,2902,21214,38689,19376
700000,387,17106,35966,22779
800000,3090,20990,29576,26339
900000,2423,20060,27999,25830
1000000,518,2679,2662,2332
1100000,938,13510,12480,12353
1200000,2124,22356,17102,18406
1300000,819,26673,25509,26947
1400000,7678,16691,21518,23389
1500000,9805,20119,25007,25898
1600000,13430,23473,26028,22326
1700000,1871,22558,29237,23040
1800000,2050,17780,45870,20523
1900000,1209,12747,26328,12660
2000000,857,10840,13227,9613
2100000,2846,22841,26051,31353
2200000,7412,13217,22798,18202
2300000,1472,11256,21951,11704
2400000,2542,13823,27539,19305
2500000,4408,16612,10651,33129
2600000,8466,27312,30463,24730
2700000,1714,19481,17529,15023
2800000,9157,20722,15912,20906
2900000,9163,18189,19124,27181
3000000,18465,25051,17768,24505
3100000,9147,13017,14658,31648
3200000,1777,7482,13563,9321
3300000,1127,14114,43906,21385
3400000,661,14909,23673,16781
3500000,1149,19980,32790,28951
3600000,1722,19995,25902,20971
3700000,590,23108,31435,24032
3800000,851,12594,33948,29427
3900000,3108,8939,43086,23361
4000000,3839,7542,38716,10489
4100000,1040,13544,30654,29822
4200000,3327,15896,32142,22069
4300000,4914,13942,22930,16272
4400000,3903,45049,17611,21588
4500000,1267,31197,20565,35075
4600000,2528,23833,18221,30422
4700000,8754,29598,16071,31944
4800000,12612,32691,25693,21821
4900000,3786,13420,30788,40082
5000000,1840,33861,25275,23098
5100000,3000,23705,27196,19923
5200000,7221,17219,40216,24769
5300000,4281,30494,26672,28383
5400000,5926,25988,20318,25281
5500000,570,21818,14716,39274
5600000,1861,26556,37744,20836
5700000,5681,21397,27345,30033
5800000,4017,30202,28721,26554
5900000,8443,33642,28035,20474
6000000,4830,25184,20792,27699
6100000,6011,13937,20439,34572
6200000,9006,19083,28240,31606
6300000,3776,18755,31283,20153
6400000,6002,20307,32645,24260
6500000,2927,25507,21762,34754
6600000,3936,21801,28020,29334
6700000,1300,19884,40474,14849
6800000,2684,14910,40851,15924
6900000,4926,21148,36223,19281
7000000,2973,26861,31481,17960
7100000,8039,22151,26432,32789
7200000,5616,22852,26084,18506
7300000,3429,22163,24300,31133
7400000,3973,24312,24367,33435
7500000,5494,19812,27721,22356
7600000,6591,23492,25709,29167
7700000,8019,19817,33337,28623
7800000,16582,21426,21072,30304
7900000,19127,19883,25673,25418
8000000,7137,18883,32773,22027
8100000,7471,18509,32325,22531
8200000,5643,19759,31079,24752
8300000,2747,20901,23654,20326
8400000,5493,32424,20675,18671
8500000,7486,26294,21552,21354
8600000,7443,25841,31852,20618
8700000,5156,28672,27304,23893
8800000,11942,23418,25431,26460
8900000,14460,26287,21864,23419
9000000,11850,21656,27459,23761
9100000,13901,20094,25815,19961
9200000,21219,19541,28127,24108
9300000,15843,23588,21327,29565
9400000,10699,28406,21587,28332
9500000,8081,19296,28570,31252
9600000,6141,22356,32137,28613
9700000,9614,25221,30043,24994
9800000,17566,22945,25519,22456
9900000,6498,22645,25235,29534
10000000,8482,22812,30357,27384
10100000,10663,25182,28243,25271
10200000,11178,28455,23203,26627
10300000,8162,25867,28093,23640
10400000,3740,29701,26701,29267
10500000,3104,27241,35628,21943
10600000,5183,26055,28704,29136
10700000,3266,26174,30806,29071
10800000,6175,28655,32177,25938
10900000,10527,27679,28641,27993
11000000,5407,22930,35623,28159
11100000,1068,23838,30362,33276
11200000,7957,23835,28720,23534
11300000,12257,23844,27024,29833
11400000,8891,21111,16202,16263
11500000,4425,23339,22074,26486
11600000,11113,26384,25457,23664
11700000,4933,25738,27707,28493
11800000,7329,24623,23217,28760
11900000,5103,30305,24594,25566
12000000,8865,19842,33435,31092
12100000,7185,23578,28106,33669
12200000,7424,28249,31761,26590
12300000,9774,23038,32548,27577
12400000,6955,24075,35763,26314
12500000,2591,27206,35383,23083
12600000,5724,26884,31777,21776
12700000,7044,24490,37305,23410
12800000,9067,27280,30749,26964
12900000,14032,22113,29672,30245
13000000,14866,21811,33242,25825
13100000,28510,16063,26495,20267
13200000,11324,23160,26174,29108
13300000,4281,28432,28611,29195
13400000,6357,26540,22332,35036
13500000,4498,22310,36500,24643
13600000,7033,23152,25295,32533
