position,V0,V1,V2,V3
0,524,3094,2602,36302
100000,425,6800,13402,43443
200000,0,9457,10460,36869
300000,531,10742,12386,27719
400000,1012,15215,17305,19538
500000,777,11547,21914,20992
600000,2516,6780,9854,8811
700000,16533,17444,18237,20671
800000,8669,24208,23007,19331
900000,4532,26398,29654,13174
1000000,7324,28889,27288,17596
1100000,5863,19654,35735,21433
1200000,9090,24321,33302,18838
1300000,13909,20155,29601,18538
1400000,3978,18741,41699,15977
1500000,831,14614,22853,24991
1600000,713,13106,15901,13380
1700000,759,34216,22209,24021
1800000,3532,15030,18000,18045
1900000,1636,19794,15505,15264
2000000,4244,25171,26057,21215
2100000,3886,23169,27961,25882
2200000,6816,18584,25781,31214
2300000,4173,21392,23085,30344
2400000,4753,23633,29308,25587
2500000,6541,26367,31012,24281
2600000,5382,23816,22622,28314
2700000,2179,18733,19894,21145
2800000,4073,24966,25338,26170
2900000,2001,26531,26340,25177
3000000,7267,22434,25301,32824
3100000,4916,20503,28071,26978
3200000,4630,23668,25893,30615
3300000,3452,28450,27989,21088
3400000,2159,24529,25881,27128
3500000,2942,23048,22483,27795
3600000,2504,25773,21956,26768
3700000,3892,21246,23981,26990
3800000,5924,28205,30455,20315
3900000,2552,11796,13670,14003
4000000,2966,21182,31062,21318
4100000,4073,26840,26408,29413
4200000,10652,15592,21101,33905
4300000,14365,20301,24834,29993
4400000,9309,21887,31065,25589
4500000,12751,22680,25589,26034
4600000,6957,20690,29571,27723
4700000,8370,22213,26957,23817
4800000,12530,20777,24689,31684
4900000,3810,23252,25429,26261
5000000,5741,24135,25450,25742
5100000,7789,24438,20626,25739
5200000,8299,26051,22962,24907
5300000,8167,25523,26452,21219
5400000,6700,29842,30865,20061
5500000,7354,26069,30806,23910
5600000,3637,19899,25348,44077
5700000,9546,22219,25922,34786
5800000,13041,25722,29803,20709
5900000,1280,28445,25908,31589
6000000,4930,26911,26292,27674
6100000,2745,24704,28061,24059
6200000,1176,23763,26537,25816
6300000,875,29537,30158,20900
6400000,1991,24351,30270,29014
6500000,1556,26015,23639,26764
6600000,2201,24744,28833,26565
6700000,4987,24038,25327,32502
6800000,4075,23556,24305,32428
6900000,1748,26059,26648,29952
7000000,1870,27584,25055,30282
7100000,442,21780,28922,27260
7200000,471,24187,24392,28980
7300000,3994,26011,25022,23010
7400000,2207,21922,28483,30392
7500000,5142,24836,29294,26447
7600000,1665,23772,34089,24335
7700000,624,24383,27708,28396
7800000,817,28994,25881,24224
7900000,780,28108,21557,31180
8000000,2353,24386,28646,26677
8100000,4048,26768,21619,32487
8200000,3039,26978,26703,32757
8300000,5823,26537,23689,30849
8400000,2987,27314,27667,28610
8500000,6198,27968,25174,24060
8600000,9480,23317,27061,28616
8700000,11480,20376,22738,30762
8800000,6142,22807,25243,25624
8900000,10588,23241,22886,20289
9000000,11660,26872,16644,21077
9100000,7531,20552,19921,19813
9200000,522,18121,28341,26361
9300000,2594,26882,28909,28658
9400000,401,25997,25518,24298
9500000,694,22774,23560,24590
9600000,0,23827,22356,31989
9700000,11052,29129,22928,22459
9800000,3645,24892,25489,28380
9900000,1038,26102,28846,23017
10000000,1409,24804,27585,25214
10100000,3337,25045,30323,24420
10200000,525,27507,27171,22248
10300000,1579,27427,28080,27308
10400000,2747,19240,27615,28629
10500000,1676,22957,27914,29029
10600000,253,25380,20613,28358
10700000,2781,22865,23118,28709
10800000,3902,26174,27297,27285
10900000,6009,24689,29943,28798
11000000,487,22006,22863,27481
11100000,1291,26596,25613,31300
11200000,1006,27002,23476,26870
11300000,1019,29980,24753,28701
11400000,276,24986,22894,34503
11500000,456,27775,28123,26948
11600000,847,25758,26707,27794
11700000,1307,29163,23886,26805
11800000,789,28958,23238,30025
11900000,1304,23038,36341,24832
12000000,1363,22853,31273,23072
12100000,6425,24746,35199,21959
12200000,8375,26408,22844,29501
12300000,7049,20702,23100,26912
12400000,1850,35306,19552,29036
12500000,2516,25793,30328,20388
12600000,1876,25663,25436,30315
12700000,6688,27230,25366,21174
12800000,11792,33504,20404,19098
12900000,7607,26480,22721,29995
13000000,5510,24349,28709,26763
13100000,6665,24686,27763,26108
13200000,617,29490,26162,24551
13300000,1504,24708,26597,27750
13400000,1790,33610,28783,22114
13500000,4489,25067,28824,28245
13600000,3344,26329,24104,36567
13700000,1248,26799,24103,24687
13800000,4438,22322,26194,30808
13900000,837,26394,27622,34212
14000000,2961,23421,34690,22432
14100000,1522,23944,28205,25081
14200000,1226,28776,26932,26023
14300000,1537,24796,27166,26834
14400000,4091,29921,24977,27452
14500000,3327,25365,24628,27608
14600000,2707,24967,30914,29578
