position,V0,V1,V2,V3
0,1737,10265,14646,19107
100000,3173,27499,23350,21090
200000,1720,21112,20121,23039
300000,5781,27359,27138,26859
400000,5741,27259,31200,21263
500000,5228,24111,31285,23653
600000,2861,22014,31599,26263
700000,8129,29186,25152,21723
800000,5320,24831,26823,24313
900000,5982,24847,23710,24803
1000000,9001,19102,32163,29690
1100000,4933,24732,27801,32295
1200000,4833,25928,27027,31412
1300000,4624,28413,23731,31234
1400000,2831,29373,25955,30874
1500000,2520,27722,28500,32919
1600000,4964,27525,29842,30017
1700000,6969,28275,33657,25232
1800000,6402,24755,30261,28983
1900000,8700,27535,32840,26232
2000000,11017,26477,26052,29318
2100000,1769,25994,30616,29794
2200000,5095,27445,30610,26586
2300000,11444,26706,24324,28346
2400000,19238,20116,25214,25353
2500000,7898,27738,28502,24876
2600000,9017,21516,30796,27531
2700000,9992,25685,29207,30182
2800000,5196,27635,33660,28402
2900000,4943,27892,28890,32875
3000000,3437,30083,28262,28346
3100000,4140,29287,30129,26952
3200000,8421,25828,32004,25290
3300000,4428,26703,32975,28846
3400000,4010,27570,25029,37853
3500000,2864,26850,26975,27384
3600000,1800,30481,28140,32148
3700000,7177,29806,29489,29622
3800000,8594,32510,31166,23919
3900000,6557,26635,30223,27472
4000000,6885,22534,29030,30304
4100000,20549,17798,19410,16605
4200000,7895,26313,23849,25142
4300000,6442,21562,34806,24506
4400000,9037,23037,31654,26778
4500000,6667,27625,22428,27084
4600000,7400,26276,26644,25576
4700000,13540,24670,27568,22526
4800000,22596,15522,21997,19260
4900000,10114,21198,23535,28794
5000000,5809,14030,27992,26917
5100000,9970,21980,26267,30370
5200000,12799,27312,23032,27394
5300000,10414,27383,27139,23448
5400000,3715,31959,29783,23960
5500000,4893,29888,27917,27355
5600000,11333,25203,30159,25515
5700000,12276,29292,26338,21516
5800000,19281,25090,20941,19412
5900000,14753,19495,25073,19535
6000000,12198,20667,25918,25332
6100000,4741,22075,29985,30041
6200000,8804,22762,29935,25094
6300000,10082,26612,28213,19270
6400000,4048,17978,25266,20554
6500000,7515,24159,27772,21157
6600000,5977,24686,27245,19927
6700000,13076,23357,27584,18667
6800000,11809,20854,28971,20425
6900000,10025,22031,31360,20937
7000000,13528,24351,23790,15510
7100000,19123,28875,24549,12807
7200000,10401,25930,26225,18087
7300000,6797,20709,27528,21700
7400000,8966,15567,15945,24392
7500000,10421,15556,21290,39416
7600000,4931,20511,22070,37292
7700000,1125,27718,25894,30803
7800000,1101,21261,21204,43220
7900000,2836,20808,22234,39909
8000000,5526,25636,21705,34796
8100000,6482,27318,26542,31754
8200000,3716,25036,26301,22559
8300000,4280,23832,23028,39257
8400000,5789,22761,25175,26556
8500000,7673,25358,26903,24295
8600000,8281,31529,29175,19425
8700000,7470,26750,24239,30853
8800000,2660,24505,26748,31642
8900000,2398,32986,26892,26957
9000000,1250,27141,26589,21769
9100000,344,27581,29817,32744
9200000,1013,27751,31551,28646
9300000,1314,30833,30671,27001
9400000,1184,23963,28166,28191
9500000,740,28156,29465,25681
9600000,822,30004,27944,28675
9700000,130,31207,28665,23961
9800000,3882,18137,18035,17246
9900000,7127,28166,19546,31002
10000000,4001,25261,18386,31618
10100000,9266,23944,21525,27041
10200000,14655,25905,23445,26493
10300000,11855,27826,23580,26407
10400000,6069,23803,30067,23494
10500000,6540,26259,27071,28936
10600000,5050,24126,31849,29337
10700000,6919,21947,30830,26920
10800000,6432,17559,42464,17636
10900000,7614,22797,29920,23072
11000000,12513,25146,20946,24952
11100000,10284,25398,17172,28338
11200000,3081,22082,22840,28842
11300000,2523,29683,18793,29548
11400000,869,20730,22769,29451
11500000,789,29354,26800,25392
11600000,1320,22238,27076,25029
11700000,2909,26605,23264,27446
11800000,5398,18443,27893,24452
11900000,4598,25172,22867,27513
12000000,3814,27377,28717,25087
12100000,6218,21436,28254,22100
12200000,4383,20251,27711,21805
12300000,2708,21917,26270,24323
12400000,5592,21624,29511,26831
12500000,11179,32202,23733,21261
12600000,7866,20105,20534,25968
12700000,1615,18908,22609,17241
12800000,2023,29198,25919,27399
12900000,3454,20268,33944,24429
13000000,1747,21729,28521,16518
13100000,2098,12998,21997,11607
13200000,3851,18680,32271,16433
13300000,1217,19046,40114,16778
13400000,2396,21799,29099,29179
13500000,3254,18990,30479,22479
13600000,541,17877,21878,16706
13700000,6025,22002,19036,28200
13800000,1929,22558,29041,29782
13900000,6134,25747,26806,23911
14000000,7959,20427,31540,20411
14100000,7028,15017,44835,17273
14200000,2045,18343,32629,20106
14300000,2775,24464,19947,23628
14400000,3013,21972,17214,26686
14500000,2817,30210,18640,26356
14600000,4014,20998,25928,25304
14700000,1222,18078,20413,32034
14800000,247,3560,4105,4937
14900000,13569,19587,19298,21368
15000000,8366,25836,20411,15718
15100000,848,3805,5650,1611
