position,V0,V1,V2,V3
0,2109,19763,23965,21997
100000,4665,15540,35511,24772
200000,3354,27443,22359,22675
300000,2233,24203,23201,17742
400000,1618,7857,8068,8312
500000,7463,23278,31544,24554
600000,7164,41633,22164,21996
700000,8064,29957,22617,25899
800000,6845,22839,27596,28613
900000,7154,25726,30299,22293
1000000,6850,25081,30008,27515
1100000,3383,25529,25739,35764
1200000,3521,24919,19071,29119
1300000,1459,20983,21142,26477
1400000,3126,22636,27660,18871
1500000,2429,24665,24458,26116
1600000,4711,28490,18828,20538
1700000,6504,21800,30686,23181
1800000,3760,23206,28970,23507
1900000,1191,13814,26520,19243
2000000,3773,17315,33953,27767
2100000,4237,15565,35262,27023
2200000,5551,27909,26455,27654
2300000,5319,27040,26675,27079
2400000,4411,27531,22989,26448
2500000,3690,25600,23003,23944
2600000,1329,21881,18146,19456
2700000,2376,13625,11858,14593
2800000,1778,19203,15315,17151
2900000,1325,15706,7081,13798
3000000,3356,24354,30126,24015
3100000,2844,17456,36715,27073
3200000,6704,21512,17080,29546
3300000,3790,22265,22709,37917
3400000,3835,21182,33056,28593
3500000,7422,22983,32804,22222
3600000,6850,25792,26072,25542
3700000,13330,20737,17138,28080
3800000,6702,21407,27454,27875
3900000,3543,18504,26108,18978
4000000,1476,24694,27176,25815
4100000,3514,23271,30472,20078
4200000,2223,20934,29604,24912
4300000,11451,22707,17214,21292
4400000,6291,21760,29048,26019
4500000,2279,19764,27591,26375
4600000,8504,23679,20135,23389
4700000,4641,23183,19189,17064
4800000,3646,25956,25209,23091
4900000,6087,23355,26318,22203
5000000,6198,27313,27484,21067
5100000,4041,23457,32461,22404
5200000,7762,23162,31831,25768
5300000,5532,20762,27681,26398
5400000,4372,20962,29309,17167
5500000,2584,23854,31937,26511
5600000,1817,26819,26584,24610
5700000,2361,22029,22904,25302
5800000,2900,21853,22322,16821
5900000,1133,17013,11572,12174
6000000,3601,17362,12562,16254
6100000,3678,30536,29378,22789
6200000,1573,23312,23336,23483
6300000,3646,17857,20442,19834
6400000,5055,22968,31321,21997
6500000,2511,22636,29628,21715
6600000,2904,25174,27669,27234
6700000,1086,22937,28364,20581
6800000,2902,20995,22466,26164
6900000,2046,28117,29862,23441
7000000,5319,28114,28514,23838
7100000,15558,26004,27545,26237
7200000,9037,26017,27233,26468
7300000,7977,27762,23722,31325
7400000,7549,21650,29796,23605
7500000,4742,31168,24210,21766
7600000,1560,26375,22823,28485
7700000,4252,29400,30412,25344
7800000,5541,25415,28014,28611
7900000,3548,28378,29416,25438
8000000,4568,24142,31302,25706
8100000,2335,24130,30239,22681
8200000,4337,28582,33135,26138
8300000,3793,23602,29189,23962
8400000,3153,20473,32382,23142
8500000,2473,21440,29652,23304
8600000,7088,28349,21744,27158
8700000,5455,17730,25293,23052
8800000,2708,26426,29723,27435
8900000,4389,21842,30171,26785
9000000,3254,27411,22784,29989
9100000,962,29885,22784,25052
9200000,981,19282,17016,23250
9300000,2863,25746,31622,27250
9400000,2664,24294,27222,25256
9500000,5838,23051,34382,22228
9600000,6464,18859,26361,19042
9700000,2182,19151,40397,23239
9800000,3908,18811,30209,22497
9900000,5649,17918,39333,21941
10000000,7489,23984,24631,24952
10100000,5972,32409,22443,25159
10200000,1595,31328,17028,26237
10300000,2658,24955,24139,14884
10400000,3846,33684,17570,22450
10500000,1379,29498,23957,23778
10600000,482,23162,16132,24512
10700000,266,27825,26663,19530
10800000,1034,28249,24367,18067
10900000,1048,23957,34663,16851
11000000,2768,35492,25103,24333
11100000,9083,24786,26731,29781
11200000,9459,30714,20522,25742
11300000,18010,22038,31015,18621
11400000,12456,29039,30422,22381
11500000,11058,23454,30025,29237
11600000,15155,28182,28914,19932
11700000,9054,24198,30670,28020
11800000,1874,24099,27604,23306
11900000,3004,31221,27589,25321
12000000,1616,32869,23369,25714
12100000,3509,27781,27620,27285
12200000,5679,26031,23122,25609
12300000,5650,28122,27441,26084
12400000,10115,18938,32882,25775
12500000,2633,28066,29941,27420
12600000,993,12789,20130,20895
12700000,2335,20468,37705,27752
12800000,1954,29059,32001,26579
12900000,4221,23316,27173,30681
13000000,785,24052,34153,29115
13100000,2435,23739,37450,27096
13200000,3118,24166,31720,25258
13300000,3844,28255,31348,24987
13400000,4066,33454,21322,22254
13500000,8950,37577,22851,21301
13600000,3831,31032,28385,30170
13700000,7032,28754,28422,29568
13800000,10361,35402,21151,27288
13900000,8875,31870,23623,25482
14000000,5849,32767,25152,27845
14100000,5487,28506,24969,29984
14200000,6038,26268,31438,24178
14300000,3172,24186,38997,23316
14400000,5785,21650,25359,22852
14500000,3796,25919,27443,29607
14600000,3787,27460,32738,25761
14700000,3520,26885,29866,26416
14800000,7018,30688,25259,23337
14900000,6323,30586,29082,26022
15000000,8284,27967,24386,26436
15100000,2916,23439,20573,26819
15200000,11528,25727,27958,26768
15300000,9883,21972,24207,23915
15400000,16135,25279,20614,25526
15500000,15178,27103,24667,25848
15600000,4034,30508,30043,28075
15700000,1379,21739,38444,23431
15800000,3415,29158,33241,21391
15900000,3896,30779,27103,30206
16000000,10639,20867,31161,31688
16100000,9008,29977,29572,25620
16200000,6040,24114,31161,29657
16300000,19943,21434,26199,23753
16400000,13957,20979,27582,29903
16500000,6770,26638,26306,26347
16600000,7205,26542,31002,26502
16700000,1157,23813,33517,30716
16800000,3816,25114,30540,25391
16900000,5326,27458,31216,25270
17000000,4836,23084,31223,27878
17100000,2884,27250,30763,32217
17200000,3689,30571,26798,29719
17300000,7979,26655,26513,31421
17400000,5473,30462,27034,28877
17500000,5977,31065,26300,25674
17600000,3154,26620,27806,24553
17700000,3484,23368,30202,30902
17800000,1480,27685,25221,23463
17900000,4324,27235,23828,33797
