position,V0,V1,V2,V3
0,6727,17229,31056,24326
100000,7380,27844,19774,21278
200000,3092,21936,29537,23667
300000,3758,27825,29516,22848
400000,4956,28552,22211,26537
500000,2978,23133,19372,22292
600000,3069,17849,26920,20372
700000,1695,24482,17151,27027
800000,4071,27003,21510,27221
900000,5973,25162,26644,19669
1000000,2519,18473,31193,21758
1100000,12649,15643,28643,21827
1200000,12208,11565,30546,10091
1300000,4127,20684,31164,16428
1400000,2086,19301,23177,18476
1500000,2449,24680,22389,23920
1600000,2280,15328,18626,25795
1700000,2084,18956,21253,24388
1800000,6822,22407,24671,18221
1900000,14124,10441,11295,16166
2000000,4744,15120,15441,14881
2100000,6425,15579,12984,13727
2200000,9250,27125,22562,20280
2300000,9211,22102,26579,20286
2400000,10871,13490,29619,26993
2500000,2300,19225,21485,21242
2600000,1864,16933,24424,19155
2700000,13607,28235,16746,18777
2800000,6502,32110,19372,30590
2900000,5212,29584,22582,29643
3000000,2825,21990,31628,29515
3100000,6462,22823,24498,23196
3200000,3309,14284,26856,20926
3300000,10144,14071,27563,27810
3400000,7984,14068,41820,23674
3500000,5927,18398,23500,27208
3600000,9850,20214,31479,24957
3700000,11863,21604,19848,24729
3800000,10566,18259,21948,31878
3900000,17101,23843,19768,20526
4000000,13762,15721,14320,14258
4100000,8200,19635,26020,30931
4200000,11190,25464,20338,22446
4300000,16702,18046,27254,16639
4400000,10644,26563,18828,30282
4500000,5625,24748,27038,26772
4600000,4029,30485,21479,31400
4700000,8239,35526,20051,26307
4800000,12477,21723,20784,21832
4900000,17434,11397,13046,12309
5000000,8618,15588,37309,20206
5100000,4318,23971,31486,18330
5200000,7195,18589,25109,24131
5300000,13268,21218,22921,30062
5400000,15071,18063,25398,24749
5500000,3163,23986,35446,24546
5600000,677,22812,26782,32643
5700000,499,4074,5401,3499
