position,V0,V1,V2,V3
0,3324,11950,15181,19255
100000,5088,17501,16361,21219
200000,2536,12332,7228,19471
300000,0,1079,71,628
400000,1295,2103,2798,1445
500000,2837,10233,5617,30351
600000,651,16003,19185,30435
700000,4246,13343,20869,17385
800000,4075,13597,20436,17522
900000,6973,7424,12188,8026
1000000,15498,12915,33491,21394
1100000,13494,27453,24377,14791
1200000,13433,31512,22251,12193
1300000,16637,20551,24282,15415
1400000,14744,21748,24624,23661
1500000,0,25393,26397,20968
1600000,710,27121,25138,23164
1700000,2560,25698,25881,20225
1800000,5193,22292,24231,26971
1900000,4222,21029,21974,31089
2000000,7984,22207,25289,30793
2100000,6319,22419,25498,31921
2200000,2388,20330,17816,27647
2300000,5723,21599,23835,21563
2400000,14828,19195,29177,22119
2500000,9830,21614,24045,30231
2600000,12051,21460,26283,24439
2700000,7308,22498,26936,22623
2800000,1705,21966,26240,32057
2900000,2960,23677,27413,28073
3000000,4367,27400,28225,22191
3100000,2488,23581,29660,21670
3200000,2938,25099,26669,25017
3300000,1834,29168,24784,22708
3400000,543,29235,29088,18943
3500000,1528,29436,25274,24177
3600000,3177,29166,28035,21024
3700000,1856,24752,23890,19663
3800000,4937,16349,14095,19803
3900000,849,24172,15627,18191
4000000,1328,18346,19276,14231
4100000,1030,20097,27580,27614
4200000,1656,20429,31699,28449
4300000,3533,20145,29564,26470
4400000,5200,21186,25314,28070
4500000,5447,24206,24495,33630
4600000,2431,20572,30895,34471
4700000,3489,20610,26804,34140
4800000,1461,23530,26504,31356
4900000,5377,24572,26813,27104
5000000,4816,22739,29966,26084
5100000,6981,23744,26182,27649
5200000,7546,19633,24963,24134
5300000,2840,27206,29101,23301
5400000,6566,28597,23336,30441
5500000,9353,28448,26068,23483
5600000,8480,32303,21429,21799
5700000,12261,21088,21750,29201
5800000,7016,24400,29397,23973
5900000,8488,23620,29698,25425
6000000,8644,26558,28546,22381
6100000,4175,21276,29460,29159
6200000,3887,22162,26339,32154
6300000,2820,26715,27484,28527
6400000,2952,25417,33038,27317
6500000,5316,20644,29783,32751
6600000,1613,20113,27506,35695
6700000,4858,25025,26739,28649
6800000,6525,27655,25210,26529
6900000,1919,26837,30014,21700
7000000,1366,21157,22512,18153
7100000,3352,26848,30136,24732
7200000,3717,30731,26456,26890
7300000,5429,26475,28434,26041
7400000,4808,30430,26232,25865
7500000,3644,25307,24132,32815
7600000,7088,25747,26904,24221
7700000,4256,23718,21193,27946
7800000,9873,13777,25637,20717
7900000,13068,21185,23636,27187
8000000,10013,19670,26536,26078
8100000,11828,28179,23450,26401
8200000,7091,22353,31001,26100
8300000,8037,25137,28727,26196
8400000,6427,20940,29723,31557
8500000,6942,21472,24380,25613
8600000,6656,24550,27136,29661
8700000,10288,27658,25825,26065
8800000,17933,21956,26538,24423
8900000,11443,27817,16776,30694
9000000,8844,22526,28536,31403
9100000,2810,23708,31661,24278
9200000,7368,22993,30277,30400
9300000,987,28454,30905,25947
9400000,4858,24872,30234,22641
9500000,1182,25851,27129,24779
9600000,901,31143,23484,28780
9700000,2621,24505,32054,27532
9800000,7005,17338,36794,30732
9900000,8189,28177,26784,29416
10000000,3522,24891,18277,40860
10100000,2732,25425,21468,40934
10200000,4074,24835,26669,30687
10300000,2884,24433,28189,23833
10400000,18213,29647,17806,23999
10500000,17521,24144,20633,29803
10600000,15621,25865,22622,23850
10700000,9835,28213,27002,22358
10800000,2574,24881,27918,27315
10900000,3985,23741,24072,25935
11000000,2620,25371,21242,33071
11100000,2907,22673,30312,26808
11200000,5188,16931,33864,22584
11300000,5144,29090,26318,20333
11400000,5697,23182,27863,30854
11500000,2787,25951,27052,28020
11600000,3074,33002,27624,23599
11700000,15696,20322,22799,25120
11800000,1801,18127,29029,29575
11900000,1436,23582,22700,31910
12000000,1776,29069,19725,27080
12100000,997,20587,30484,25220
12200000,5615,17538,30216,32980
12300000,1845,18321,36720,24563
12400000,2635,29460,27242,22955
12500000,3593,27032,31779,24716
12600000,5717,29660,27998,24251
12700000,8524,18329,32341,29112
12800000,2562,34935,22767,22772
12900000,729,24306,32970,22046
13000000,1457,20890,23558,40319
13100000,1730,20745,26999,35185
13200000,5962,29852,21754,33781
13300000,9080,28265,33541,23803
13400000,9770,27120,28866,28074
13500000,8447,20529,39517,20226
13600000,3296,21099,30653,25137
13700000,2327,23463,35453,29102
13800000,17515,22214,21150,33243
13900000,7795,22709,33793,28963
14000000,7483,30566,23691,22900
14100000,3291,30160,27499,20462
14200000,4990,30570,25542,30387
14300000,5895,25156,25747,29001
14400000,5019,22754,28498,27493
14500000,6232,25400,25662,27869
14600000,3984,25463,32363,29032
14700000,3775,28613,28327,28635
14800000,5837,25857,24915,29252
14900000,3124,30100,22388,30141
15000000,3503,30940,25302,22944
15100000,4873,25447,32478,27327
15200000,7472,22173,26607,27822
15300000,2568,27197,25190,25390
15400000,9424,23235,26207,30871
15500000,5640,22731,34849,25257
15600000,10449,25294,29036,25040
