position,V0,V1,V2,V3
0,5433,17322,22609,21484
100000,4925,21185,25994,25870
200000,10470,32653,23990,18784
300000,9655,33409,21426,17591
400000,4880,29425,27085,20024
500000,1342,20277,28111,20215
600000,2309,21608,27899,21033
700000,18227,22040,23079,25759
800000,11824,22031,23043,27084
900000,12443,19814,24879,25629
1000000,16203,27380,18311,26345
1100000,20324,30235,17409,19073
1200000,15235,24446,24117,22306
1300000,20036,24124,25016,24510
1400000,15309,23969,22892,26486
1500000,19115,26269,23899,19012
1600000,21285,23767,24315,18148
1700000,13783,23582,23084,21127
1800000,21193,21074,19983,22626
1900000,3833,17558,17917,13571
2000000,3533,20262,31147,24873
2100000,6973,22975,27713,24877
2200000,6632,17436,26204,21150
2300000,4198,14735,26794,20776
2400000,9882,24333,22268,19268
2500000,6281,26304,19922,19972
2600000,12318,24306,21375,22269
2700000,7614,29451,21167,23363
2800000,3273,22455,21869,20532
2900000,6976,23803,21727,22626
3000000,9464,26997,19368,18331
3100000,9378,30777,14860,16653
3200000,9342,37308,11685,12040
3300000,15207,30553,12805,12555
3400000,12065,29413,16597,15214
3500000,19923,28445,12462,15659
3600000,11592,32034,20018,11912
3700000,16581,43751,16866,9241
3800000,4504,23753,22269,20384
3900000,0,5531,9004,49576
4000000,1299,9368,14098,48789
4100000,1962,10386,49009,12539
4200000,2558,14465,51341,11523
4300000,8467,16965,32948,17701
4400000,2244,24078,32621,22487
4500000,2904,27699,22354,29421
4600000,11077,28356,20771,31101
4700000,6807,33169,23162,28202
4800000,4088,31358,28499,27408
4900000,2936,30681,23392,30598
5000000,3663,25580,21949,34791
5100000,3482,29770,28538,29733
5200000,6054,25691,27690,30671
5300000,1147,26402,18491,33672
5400000,1810,26117,23718,34630
5500000,1206,25081,20848,32340
5600000,458,24352,27185,19848
5700000,1530,26374,30901,24068
5800000,1166,24117,35476,22277
5900000,1008,23659,31540,19467
6000000,1691,23166,27231,24276
6100000,2102,28936,24500,19958
6200000,3346,24038,15485,24974
6300000,1546,24340,14072,39246
6400000,3271,23721,29263,27928
6500000,6274,22030,27326,26493
6600000,3515,25245,19965,24165
6700000,1966,15714,39574,25944
6800000,0,16892,56659,12514
6900000,358,20079,42713,20535
7000000,4501,14683,46013,17991
7100000,1171,32360,23431,27550
7200000,2711,38018,18755,23068
7300000,1096,28055,23384,27612
7400000,3141,20017,22688,30259
7500000,5672,22676,22632,27811
7600000,5190,20587,18744,30226
7700000,2856,21340,27525,31826
7800000,970,15774,34361,17447
7900000,2531,17935,31387,34733
8000000,5416,18993,33259,20863
8100000,199,15377,42209,19740
8200000,29,18808,35472,10401
8300000,771,11430,63202,7932
8400000,0,8299,25251,22077
8500000,412,9185,59237,11990
8600000,257,10391,53157,8965
8700000,0,8899,50236,7367
8800000,327,21098,31632,23826
8900000,2878,34587,11136,31606
9000000,4701,33903,13285,34007
9100000,8886,34716,13460,34077
9200000,34621,26460,10359,17438
9300000,11123,28480,15592,33732
9400000,6490,32487,10404,38350
9500000,1652,32323,23171,28319
9600000,9115,25498,30141,26301
9700000,5981,24354,28053,30836
9800000,3680,29965,29127,24795
9900000,9718,25670,23294,30124
10000000,8275,24046,31636,26239
10100000,11865,28045,24745,24088
10200000,5700,28517,26992,28299
10300000,15033,18596,30644,23411
10400000,16094,17304,27591,28702
10500000,9941,25163,30327,27240
10600000,8368,29989,29222,24523
10700000,6299,30076,26825,30612
10800000,6670,32945,23525,27790
10900000,4052,29910,26589,26731
11000000,3072,28220,30145,30436
11100000,2345,30209,26315,27144
11200000,1133,18625,17603,27310
11300000,2171,16994,13671,22492
11400000,669,25663,20923,36718
11500000,881,26002,17425,19970
11600000,2709,18539,27196,32298
11700000,6339,22725,30056,25728
11800000,2706,32323,25554,27613
11900000,1925,27972,27054,23758
12000000,5374,25458,32461,26423
12100000,2775,25069,27223,27722
12200000,1208,23115,29171,22767
12300000,2173,26204,28402,26499
12400000,5109,21981,28286,28577
12500000,3906,28818,29776,28830
12600000,6118,29183,30772,24957
12700000,3924,26173,34670,26708
12800000,13211,23465,26869,27923
12900000,5610,29565,20776,26279
13000000,3832,28076,29847,26155
13100000,2277,26428,25625,27174
13200000,6327,26420,26417,22773
13300000,4927,24943,28827,27210
13400000,811,25905,29140,30676
13500000,4806,25764,27627,27417
13600000,2819,30130,26748,29357
13700000,3530,27971,26932,30794
13800000,2214,26499,27832,26095
13900000,1601,27072,28355,23716
14000000,1836,27054,28386,26420
14100000,5911,28135,20588,25364
14200000,2359,27938,22673,32357
14300000,6673,28523,26061,28335
14400000,13137,25551,23168,26739
14500000,7580,30701,21224,30082
14600000,5696,28990,22089,25613
14700000,666,14247,46770,20697
14800000,2579,21114,37130,21298
14900000,855,19265,38337,15151
