position,V0,V1,V2,V3
0,783,0,82,326
100000,580,13481,25988,10233
200000,0,1855,1590,445
300000,0,688,1022,466
400000,0,2552,2452,1666
500000,0,1400,159,10
600000,0,784,131,0
800000,0,718,3383,1070
900000,609,326,627,577
1000000,124,11578,9874,5272
1100000,4791,23525,24512,23278
1200000,3443,23802,24867,14929
1300000,1553,15825,13230,18647
1400000,3885,14470,20607,37526
1500000,9292,5332,10419,17268
1600000,9611,23066,22062,24446
1700000,7152,23512,22065,18079
1800000,3274,25336,21132,30578
1900000,1746,23895,26251,35588
2000000,2705,20844,35201,21374
2100000,4117,27774,26165,20952
2200000,508,26217,28580,27592
2300000,8280,20507,30537,21525
2400000,6000,25476,22454,26220
2500000,2219,18933,23847,28265
2600000,12080,22534,15855,30193
2700000,10011,28691,24438,26313
2800000,2396,19566,22471,34194
2900000,3630,9262,25317,28538
3000000,3208,18685,36582,25167
3100000,3520,28233,30572,22624
3200000,3012,14748,25005,30083
3300000,3840,11195,46037,18140
3400000,2129,23285,32192,16476
3500000,13249,20191,25131,20189
3600000,19010,16414,25512,20344
3700000,25183,23203,22011,18219
3800000,10248,16325,17459,8876
3900000,8751,17487,10899,28637
4000000,9967,20354,16815,31029
4100000,6969,15194,11871,18964
4200000,8566,10990,6681,17675
4300000,6278,11831,12852,14408
4400000,14233,17543,13952,17484
4500000,8686,24798,28369,23697
4600000,8446,18328,14784,28337
4700000,4049,20498,23487,33701
4800000,8595,16033,16951,29209
4900000,8562,20781,25391,25877
5000000,7059,24294,19050,22270
5100000,4713,16502,35323,18409
