position,V0,V1,V2,V3
0,5729,9966,18666,29842
100000,5012,17745,26775,34917
200000,6315,26515,18269,24002
300000,2685,28696,20511,21961
400000,1410,20863,17579,13534
500000,2649,26418,24651,25726
600000,658,16766,23620,15341
700000,1168,23703,26966,19908
800000,203,9007,7255,7977
1000000,1318,22551,15794,12258
1100000,1597,14376,16737,17743
1200000,1042,20568,23037,15345
1300000,272,11119,23341,13514
1400000,0,50,800,368
1700000,2678,21799,25602,19576
1800000,2395,37848,20985,23247
1900000,3069,26613,24255,21608
2000000,2446,18700,15816,22891
2100000,1576,19254,22271,17601
2200000,3011,20149,35199,25132
2300000,2095,27118,24879,22034
2400000,5673,28213,29297,28798
2500000,9868,23315,26356,22006
2600000,5450,19876,34948,26751
2700000,2759,24041,30919,28421
2800000,2428,27362,32113,22927
2900000,2201,22960,37529,23392
3000000,3929,21341,33180,26036
3100000,3029,29422,28699,25768
3200000,4097,29283,30286,28047
3300000,4354,22633,33916,27335
3400000,5741,24906,23344,28983
3500000,4583,24612,27542,26555
3600000,6697,28224,31567,28258
3700000,3596,23288,27582,27430
3800000,990,30638,25648,24457
3900000,4777,29193,26318,28881
4000000,5789,26246,29763,24395
4100000,5218,29529,22067,25080
4200000,2732,30029,30857,28800
4300000,4181,27983,34387,22367
4400000,1891,25232,31646,29419
4500000,956,22383,23144,17854
4600000,1339,27445,35748,22783
4700000,4478,26653,25913,25071
4800000,2817,23840,25610,24774
4900000,4146,27308,23843,27286
5000000,4720,28643,24823,31379
5100000,17748,18259,20825,23516
5200000,17804,23506,24366,23536
5300000,1415,18188,36928,18301
5400000,1574,20629,24986,22973
5500000,1424,22440,21725,28852
5600000,3718,21822,18805,27975
5700000,4170,23574,17329,25644
5800000,2997,19894,15443,20777
5900000,4505,23756,24798,21174
6000000,5445,24735,27907,24870
6100000,5967,25134,27813,24251
6200000,8833,24795,24497,27206
6300000,4243,26070,27426,24028
6400000,6627,21942,27959,26036
6500000,3493,18287,28424,26198
6600000,4151,20928,19474,18478
6700000,7115,22839,24075,27238
6800000,442,17164,20397,13766
6900000,874,18693,27627,21580
7000000,691,18481,16796,15191
7100000,1993,19651,27544,20795
7200000,2423,22286,17779,20186
7300000,3577,18082,24850,23722
