position,V0,V1,V2,V3
0,3337,19399,23010,21102
100000,1810,24935,26902,24327
200000,6077,13541,23813,42466
300000,1493,14704,20734,45150
400000,190,17907,27480,35837
500000,76,19777,28835,21257
600000,1796,17906,30021,23126
700000,14858,21468,22637,30142
800000,9529,23533,23256,27664
900000,11770,20427,25452,25116
1000000,10760,22356,17902,37221
1100000,11226,16083,16571,43161
1200000,13306,17500,24428,30870
1300000,17161,19942,25223,31360
1400000,14203,20105,22818,31530
1500000,12985,15063,23652,36595
1600000,15160,14239,23551,34565
1700000,10764,18373,23219,29220
1800000,18933,16195,19502,30246
1900000,1900,12669,17685,20625
2000000,3281,22430,31787,22317
2100000,2701,20456,30094,29287
2200000,3653,17901,29010,20858
2300000,4144,18795,30205,13359
2400000,2756,14462,21826,36707
2500000,1329,16419,18505,36226
2600000,5464,18987,20987,34830
2700000,1346,18489,19555,42205
2800000,845,18250,23258,25776
2900000,2071,17755,22862,32444
3000000,523,14516,18137,40984
3100000,1654,12579,12914,44521
3200000,1449,10193,9062,49671
3300000,5625,11023,11410,43062
3400000,9424,11027,15238,37600
3500000,11182,13488,9757,42062
3600000,3918,10263,19718,41657
3700000,4486,6569,14401,60983
3800000,1722,19720,20920,28548
3900000,2253,49146,8113,4599
4000000,5305,45385,13727,9137
4100000,1243,11138,51476,10039
4200000,1280,10187,53910,14510
4300000,6148,14868,33670,21395
4400000,1371,21068,33842,25149
4500000,2591,27935,21215,30637
4600000,10276,26674,19993,34362
4700000,5977,25813,22434,37116
4800000,2121,26834,28169,34229
4900000,2964,28882,22859,32902
5000000,3476,33595,21587,27325
5100000,2886,27422,29229,31986
5200000,9252,23792,27842,29220
5300000,6222,29063,17621,26806
5400000,4973,32138,22067,27097
5500000,5862,27744,19310,26559
5600000,180,20466,27778,23419
5700000,445,24601,31582,26245
5800000,872,22168,36463,23533
5900000,167,19357,31902,24248
6000000,1619,23661,27754,23330
6100000,916,19761,23632,31187
6200000,761,24208,15416,27458
6300000,2265,37369,13991,25579
6400000,2277,27271,29837,24798
6500000,4701,24227,27247,25948
6600000,4392,23379,19129,25990
6700000,2035,25738,39350,16075
6800000,1912,10939,56783,16431
6900000,1666,18986,43376,19657
7000000,5595,16432,46596,14565
7100000,1938,25675,23535,33364
7200000,0,23645,18880,40027
7300000,330,27781,23159,28877
7400000,5258,25471,23206,22170
7500000,5015,23635,22631,27510
7600000,7952,24316,19077,23402
7700000,7605,25053,27584,23305
7800000,2504,15782,33683,16583
7900000,6911,29091,31294,19290
8000000,5459,20194,33175,19703
8100000,1391,18694,42030,15410
8200000,0,12245,35549,16916
8300000,0,8094,64161,11080
8400000,2182,20334,25390,7721
8500000,906,12379,59056,8483
8600000,0,9561,53072,10137
8700000,0,8139,50827,7536
8800000,1288,24287,31393,19915
8900000,4197,30794,9979,35237
9000000,1247,35822,12115,36712
9100000,6421,33380,13170,38168
9200000,23263,14927,10505,40183
9300000,8151,35120,14516,31140
9400000,5685,37884,10664,33498
9500000,1511,28723,22982,32249
9600000,7552,25517,29708,28278
9700000,4113,30082,28158,26871
9800000,3415,25161,28989,30002
9900000,9501,27355,23125,28825
10000000,8582,24653,30902,26059
10100000,11266,21447,24363,31667
10200000,6178,26984,27120,29226
10300000,17815,19043,28732,22094
10400000,21898,22107,26515,19171
10500000,21078,16815,29046,25732
10600000,12342,21344,28741,29675
10700000,13376,24692,26152,29592
10800000,12625,20530,23333,34442
10900000,8592,22376,27054,29260
11000000,8446,26307,29919,27201
11100000,4838,26366,26346,28463
11200000,2786,25895,17452,18538
11300000,4582,19986,13568,17192
11400000,4517,32170,21152,26134
11500000,572,19946,17536,26224
11600000,3334,30789,27387,19232
11700000,6063,23391,29541,25853
11800000,4396,25107,25327,33366
11900000,4498,20830,26990,28391
12000000,4546,24528,32486,28156
12100000,7961,21772,26879,26177
12200000,1538,22541,29810,22372
12300000,3035,24681,28424,27138
12400000,5895,25651,28333,24074
12500000,3118,27611,30303,30298
12600000,5496,23000,31408,31126
12700000,5072,25758,34051,26594
12800000,14221,22602,27072,27573
12900000,5326,24459,20630,31815
13000000,3486,25421,30222,28781
13100000,2047,25914,25399,28144
13200000,2667,21162,26174,31934
13300000,4620,25512,28744,27031
13400000,1343,31756,28362,25071
13500000,3904,25602,27508,28600
13600000,2763,27196,26790,32305
13700000,2094,30390,26400,30343
13800000,1240,25042,28215,28143
13900000,303,24389,28487,27565
14000000,2024,25821,28294,27557
14100000,4877,24025,20001,31095
14200000,5682,28663,22345,28637
14300000,7918,24167,25804,31703
14400000,13950,20037,22345,32263
14500000,6990,27565,20564,34468
14600000,3871,23025,21687,33805
14700000,1893,18762,47320,14405
14800000,2622,19818,38150,21531
14900000,372,13957,40095,19184
15000000,423,15496,27230,28689
15100000,433,12004,15826,13538
15200000,960,17552,32188,22292
15300000,2872,23886,25612,28645
15400000,1686,19576,24579,20989
15500000,329,21545,24589,17193
15600000,3006,23200,24853,24852
15700000,5926,27318,25832,29082
15800000,4361,26014,26093,28910
15900000,6649,22228,29049,24723
16000000,2278,26464,21871,24237
16100000,1310,27872,24385,26507
16200000,2123,27297,25131,27748
16300000,2176,25154,32512,25966
16400000,3979,23019,30402,27798
16500000,3797,28088,26953,26580
16600000,3206,28311,30428,28771
16700000,3868,23179,23935,24392
16800000,4675,29315,27850,23697
16900000,3873,25899,28645,27599
17000000,2844,27599,28864,29512
17100000,3049,22206,28802,27650
17200000,7176,28604,23014,31277
17300000,2367,30361,28398,25702
17400000,294,20533,24790,26238
17500000,1473,25636,27188,34976
17600000,3232,29726,25082,28123
17700000,3487,26431,29252,31230
17800000,10272,26472,30667,22842
17900000,10700,19986,26088,22168
18000000,2967,26069,31371,27408
18100000,3470,24830,31966,26810
18200000,2273,27378,32620,24999
18300000,3914,23770,29232,28895
18400000,4983,24732,23421,33447
18500000,5029,24746,26794,30642
18600000,10354,28084,29778,22841
18700000,6446,24463,28224,24822
18800000,12565,25766,26570,24997
18900000,9161,26715,26305,26012
19000000,10433,23611,23788,25636
19100000,9555,25132,27181,25711
19200000,5829,23085,30289,32815
19300000,13151,23983,28003,27212
19400000,12791,20267,25566,29773
19500000,13781,21547,30542,28713
19600000,15050,23219,24700,29313
19700000,9038,23403,29391,23464
19800000,6251,22423,28599,25826
19900000,11125,23927,24972,27161
20000000,8200,22977,29917,22729
20100000,1271,20123,18352,27630
20200000,926,27518,27802,26728
20300000,542,24986,25183,21703
20400000,2576,31853,29725,25249
20500000,9268,23732,29840,29005
20600000,27484,17497,23551,24980
20700000,12450,24638,26886,24798
20800000,11805,21000,31592,26146
20900000,13545,22525,23578,31325
21000000,6724,24451,21727,33495
21100000,2939,25859,21453,34502
21200000,3164,29143,27624,27839
21300000,2354,27348,26808,30332
21400000,1901,24625,35964,23418
21500000,3305,25488,28303,25656
21600000,6239,25817,28880,26512
21700000,1265,28230,28619,30552
21800000,3319,30666,25875,28401
21900000,820,25672,28473,19777
22000000,8036,21062,28178,33783
22100000,3638,26253,27852,30559
22200000,5070,28498,26164,26722
22300000,6406,26517,27003,26978
22400000,9564,26655,24433,24993
22500000,5563,29948,28333,26828
22600000,8187,25150,27559,26406
22700000,6830,25662,28941,30682
22800000,3182,23788,31323,30539
22900000,1891,29456,28044,27924
23000000,3526,31263,29155,26359
23100000,1363,31883,25893,26812
23200000,3490,27237,27778,28176
23300000,2423,26540,26296,27811
23400000,1260,25614,26495,32420
23500000,1809,23758,28595,22806
23600000,1410,24654,35167,27331
23700000,1374,26431,31542,27922
23800000,5118,20751,32425,32651
23900000,4023,27424,29325,27109
24000000,3289,25927,33330,21984
24100000,1432,21934,32324,25658
24200000,2595,26065,29147,34372
24300000,3485,25749,20450,31343
24400000,1457,30109,26136,30181
24500000,3132,21586,21897,26423
24600000,12171,26148,25749,24325
24700000,7635,26125,32570,22133
24800000,6659,24411,26678,25836
24900000,7437,24403,28836,24638
25000000,20239,18672,29182,25085
25100000,16751,19308,27435,22175
25200000,6873,24008,33544,24071
25300000,7420,32251,27430,26950
25400000,5344,24983,25616,30303
25500000,4691,19599,35334,23447
25600000,3177,24172,34387,25813
25700000,2005,26693,27518,30744
25800000,4929,25416,30559,25769
25900000,5768,28569,29449,24264
26000000,2944,22954,29496,23204
26100000,5003,22475,24924,18833
26200000,4197,30534,28734,26597
26300000,2701,22270,27129,35102
26400000,7369,26241,25478,31815
26500000,5926,27633,28782,26729
26600000,1464,26376,29420,31627
26700000,7308,24537,25079,29489
26800000,3579,27901,24575,27095
26900000,7106,25884,28443,32469
27000000,5889,26869,31261,28602
27100000,4451,26719,24435,29036
27200000,1964,25660,27621,23781
27300000,642,28908,29163,27107
27400000,587,28015,34541,19991
27500000,1472,25746,26381,28860
27600000,1611,25940,32049,26736
27700000,1668,30201,24442,25842
27800000,567,27111,29135,24883
27900000,902,26144,30400,25322
28000000,1941,21896,22315,29298
28100000,3970,23261,33720,32184
28200000,2462,25076,27700,28528
28300000,1130,23484,23114,20156
28400000,2083,26150,25874,30454
28500000,3031,27567,29142,30650
28600000,1659,30699,31967,27448
28700000,40,16700,22341,14272
28800000,1142,17488,15990,12943
28900000,338,22580,27205,23513
29000000,3095,29970,28238,27862
29100000,2342,30285,29048,28869
29200000,3783,30392,29612,28348
29300000,4723,27555,30606,27995
29400000,4812,26289,29215,29221
29500000,4094,28450,28670,27621
29600000,4303,25235,22877,23763
29700000,3324,28890,25298,32076
29800000,4460,27136,28459,31386
29900000,2848,30117,29724,27308
30000000,9494,27949,23070,29890
30100000,5502,28368,28594,30161
30200000,5261,24540,31600,28973
30300000,7018,28773,29898,26742
30400000,4031,24490,30424,29371
30500000,3469,24697,29200,24197
30600000,2731,28809,30523,25187
30700000,1739,27208,29507,27693
30800000,2312,24317,18072,23484
30900000,8643,25525,28292,24028
31000000,3456,25292,35539,25269
31100000,5429,25113,32857,23925
31200000,4133,23643,28371,26289
31300000,3571,27018,29576,22389
31400000,7033,27119,24838,29265
31500000,4119,30198,24665,23035
31600000,5663,20970,25012,29212
31700000,1106,27648,28671,26366
31800000,3574,25413,29066,29527
31900000,1988,25742,27917,31157
32000000,1473,21244,31160,26211
32100000,173,29364,30358,21929
32200000,391,24423,29393,26179
32300000,1168,23620,29730,21250
32400000,1269,25321,29529,27968
32500000,761,25618,28773,32539
32600000,954,27434,26528,29761
32700000,595,25378,24322,25245
32800000,2101,25063,30511,24856
32900000,3334,27990,22846,28750
33000000,3672,29875,19282,26729
33100000,195,16630,21166,18585
33200000,1446,29279,24704,22808
33300000,1322,25038,26405,25323
33400000,894,27286,24100,27971
33500000,2270,23089,25223,29415
33600000,8517,28661,28817,26771
33700000,1848,26611,26799,28835
33800000,1368,21858,32027,26464
33900000,2359,32610,29578,24219
34000000,5306,19101,25099,22653
34100000,10681,32930,24166,22541
34200000,16948,27770,22314,22895
34300000,5305,32608,27760,24087
34400000,9296,26942,25373,22433
34500000,4520,23816,25641,26044
34600000,7390,24694,27309,24685
34700000,956,15972,24337,27721
34800000,2441,23927,24266,24382
34900000,2060,26605,23245,25881
35000000,2921,15621,26473,21110
35100000,700,13876,22599,23662
35200000,1838,22324,28608,26972
35300000,563,23254,25173,22303
35400000,6777,24958,28614,27001
35500000,9624,27828,24237,19694
35600000,5401,27349,27126,26525
35700000,5312,23866,27658,23722
35800000,1822,24189,26947,28346
35900000,2455,24829,29717,24392
36000000,658,21965,25306,28161
36100000,600,18868,23953,20398
36200000,293,17551,28242,25332
36300000,1699,19908,25429,19080
36400000,2376,16514,15763,16182
36500000,8330,26214,20568,20372
36600000,5714,20879,19675,16240
36700000,2436,26800,22631,15655
36800000,3256,26239,25933,23034
36900000,1861,25545,27343,27605
37000000,873,19190,35579,27222
37100000,2378,28676,20499,24997
37200000,4056,46535,9057,10647
37300000,7924,56138,9327,10043
37400000,1128,16644,38074,26257
37500000,10504,16147,29383,33510
37600000,3337,12397,36735,35288
37700000,7295,13028,29109,31415
37800000,3137,21802,28357,28550
37900000,1082,25983,32209,25325
38000000,2237,23244,30079,27238
38100000,4328,25285,23399,29675
38200000,3109,28405,23751,30025
38300000,2236,25290,23912,30334
38400000,3817,28032,30688,26814
38500000,2969,20602,31055,23066
38600000,3481,30961,31170,23182
38700000,1975,27978,28642,26767
38800000,2705,26134,29769,25877
38900000,1329,27097,25845,29724
39000000,7041,31309,26399,22745
39100000,3028,27107,28614,28556
39200000,2848,24977,31118,27313
39300000,3524,24790,28659,21359
39400000,5328,27331,28778,26080
39500000,2851,28449,27339,26124
39600000,3883,24873,25245,26207
39700000,1254,24493,28654,28086
39800000,1851,24686,28580,26973
39900000,4334,24612,26968,26263
40000000,7506,25366,21495,29433
40100000,9138,25907,24195,26482
40200000,8909,32676,22471,24828
40300000,4742,32499,25693,23895
40400000,9213,27639,29597,21126
40500000,521,17479,27201,16691
40600000,3199,26541,24996,29475
40700000,2004,15916,28267,26697
40800000,186,26244,26262,29619
40900000,1696,26541,27062,33234
41000000,2498,26788,27563,27925
41100000,2087,22558,21188,18749
41200000,1514,24478,27446,36652
41300000,7890,28898,24555,28387
41400000,5654,23237,27641,25516
41500000,4038,31677,25867,25557
41600000,1328,24532,31828,29436
41700000,2377,30695,24360,25446
41800000,437,22928,23950,22644
41900000,705,26528,29656,21666
42000000,1103,30455,28268,27004
42100000,2740,24732,27794,27999
42200000,7975,26706,25472,25010
42300000,4105,23536,29826,30416
42400000,3708,23728,29591,31891
42500000,1763,23790,23625,32188
42600000,3082,26329,23220,28288
42700000,1561,25776,23590,24672
42800000,1845,25003,31480,28802
42900000,451,26275,34044,22762
43000000,2809,28636,32290,22985
43100000,6362,26015,27376,28732
43200000,6121,22919,31926,26416
43300000,8879,23269,28729,31976
43400000,4992,28243,25106,22084
43500000,4214,29415,31704,24405
43600000,2439,28477,26809,22493
43700000,2917,21453,18615,20127
43800000,2096,23977,26325,30611
43900000,2255,22210,22698,25630
44000000,3605,23370,22542,22108
44100000,2986,26966,28256,30024
44200000,2173,26834,25809,29869
44300000,3386,26399,28549,26395
44400000,2529,25845,28930,25732
44500000,4155,24580,25258,27213
