position,V0,V1,V2,V3
0,2018,11896,13915,11446
100000,2249,29047,26248,23835
200000,3290,22148,24039,24634
300000,1626,18518,16884,19973
400000,2268,29565,25070,21286
500000,840,23644,27807,31713
600000,1932,22920,27449,30455
700000,2143,26137,27771,30374
800000,5966,25043,28125,27544
900000,7171,26285,31919,25709
1000000,3173,23598,30579,25436
1100000,1818,25759,31913,28781
1200000,3976,21301,35317,22284
1300000,5987,26182,29225,27521
1400000,3143,27514,24530,29204
1500000,10893,21413,22587,31587
1600000,8159,22463,28344,29410
1700000,6717,26912,27021,29363
1800000,3253,27446,30655,30352
1900000,3517,23647,28871,34312
2000000,1460,23137,30270,30847
2100000,6399,23194,27080,33360
2200000,12404,23704,26793,20825
2300000,7626,24506,24592,29379
2400000,7060,22603,26488,33715
2500000,5496,22411,25379,31555
2600000,2967,21087,22654,23005
2700000,2202,23358,20285,21052
2800000,0,284,725,699
2900000,0,11109,11889,13178
3000000,365,13544,15759,15103
3100000,705,15985,22313,19312
3200000,1031,19958,23352,17962
3300000,2708,18100,25672,25625
3400000,3910,28421,28434,25250
3500000,1794,21014,21406,25466
3600000,3067,22518,23074,35343
3700000,4894,20889,23993,27826
3800000,3670,21365,24650,25467
3900000,2158,25635,28473,29965
4000000,3724,25269,30068,30326
4100000,1946,28789,30688,28423
4200000,5269,22065,31276,27848
4300000,948,27819,25831,24868
4400000,1939,30602,25889,24994
4500000,2902,22719,25337,26888
4600000,2926,25872,32310,22807
4700000,4918,27683,23814,23805
4800000,6539,23658,29167,24557
4900000,6697,21928,33962,27647
5000000,5616,26303,27585,25931
5100000,9355,23493,23049,29137
5200000,12697,23508,22646,25548
5300000,12566,18103,24176,31771
5400000,4825,30737,22121,27136
5500000,3428,29028,18679,32284
5600000,5200,20664,25525,23241
5700000,8218,23666,26002,25345
5800000,5769,28916,23354,26559
5900000,10411,22906,24263,26525
6000000,3406,27096,30498,22796
6100000,857,24375,28011,23812
6200000,5279,28798,27581,27025
6300000,2009,29568,27411,23194
6400000,5433,25797,29587,22997
6500000,4701,28714,28609,25028
6600000,10341,21057,24327,28874
6700000,7026,20978,24397,30431
6800000,2769,30096,21902,29294
6900000,8635,29443,23221,24478
7000000,6062,21711,21400,24243
7100000,1834,25848,26570,29726
7200000,3610,23277,29131,20919
7300000,5744,22648,31897,28427
7400000,2150,21564,23594,33491
7500000,6724,22348,26071,28299
7600000,3762,27084,22543,24179
7700000,2270,21686,20568,32363
7800000,2506,26568,25654,31244
7900000,3748,18007,27756,34833
8000000,658,10613,13152,7283
8100000,1741,13697,16436,12386
8200000,2704,22033,28524,20696
8300000,4097,23665,24850,22905
8400000,3403,14121,14704,13467
8500000,2052,20431,18255,15293
8600000,0,3803,3121,1858
8700000,1115,8262,9258,8300
8800000,1577,13718,10827,18318
8900000,2534,10857,12775,17059
9000000,3167,19059,19935,19137
9100000,3092,16074,21023,21706
9200000,2042,22508,21472,25793
9300000,3419,14869,20330,18394
9400000,3751,19134,19862,27501
9500000,2821,21094,24039,27605
9600000,1427,16142,19195,30583
9700000,1171,24510,24481,27872
9800000,2400,23558,29036,23494
9900000,1346,17371,26742,19515
10000000,4630,13639,25441,19216
10100000,2536,20790,24044,18065
10200000,4730,21782,30887,25615
10300000,0,18212,21512,15464
10400000,3043,18456,21551,19049
10500000,1466,18479,21166,15409
10600000,4987,26509,26632,26029
10700000,3420,20518,32045,25588
10800000,5915,28161,27566,24338
10900000,1130,21461,31060,27569
11000000,2349,28658,26756,26160
11100000,3080,24250,28145,26341
11200000,641,22389,34436,23924
11300000,8094,26575,29159,27931
11400000,11831,24472,32002,24134
11500000,4217,27906,26741,26597
11600000,6059,27385,26787,27433
11700000,5623,24886,28382,32472
11800000,8152,29964,26628,24875
11900000,6399,26022,25055,29162
12000000,6636,22569,27049,35017
12100000,5538,26391,23488,29537
12200000,10882,26221,18473,31414
12300000,3529,33269,24337,27718
12400000,1145,27402,24967,32126
12500000,2936,28846,23839,30753
12600000,4383,21311,24848,29347
12700000,1698,20593,24007,15584
12800000,5257,25255,23904,21422
12900000,911,16924,31659,16573
13000000,2862,16248,42697,15678
13100000,2348,24204,30632,21614
13200000,503,25338,27813,18967
13300000,1561,30794,23646,26816
13400000,1690,19717,21652,26852
13500000,1141,18748,33162,20761
13600000,16094,11451,33490,21929
13700000,13689,20657,27595,27903
13800000,11525,18156,21483,32533
13900000,3733,34143,22257,23233
14000000,4556,16856,31712,26604
14100000,2436,30653,15153,35863
14200000,7386,25182,19728,20719
14300000,9409,19678,22367,26465
14400000,4634,17335,35517,23359
14500000,10803,22922,25910,31991
14600000,24758,15619,31188,21739
14700000,17948,29225,17515,25908
14800000,2451,25208,25468,19776
14900000,198,14171,15695,14840
15000000,738,22725,25441,19963
15100000,4086,29996,28459,24595
15200000,2684,19503,26136,27746
15300000,2374,23946,28520,22105
15400000,1231,18171,33348,27388
15500000,3101,20101,30562,26817
15600000,782,25032,33766,18168
15700000,2893,26308,27743,29634
15800000,3030,28130,26662,26351
15900000,2681,25354,30558,27585
16000000,6243,19814,25917,27241
16100000,2672,18007,26207,31533
16200000,5927,21296,30148,26739
16300000,19891,24519,22400,26243
16400000,9967,31579,23458,26357
