position,V0,V1,V2,V3
0,4914,14574,18502,20908
100000,2781,12029,19498,14344
200000,1250,12892,18493,30436
300000,3983,14999,18640,32079
400000,1422,8036,12453,20093
500000,4871,22253,20616,23052
600000,13824,22419,19728,31112
700000,14469,25000,22034,22864
800000,6265,24233,28066,20207
900000,197,21042,24917,21184
1000000,2310,15093,13913,17221
1100000,3422,27658,28873,13798
1200000,1591,29224,23023,19171
1300000,3263,21287,27477,13403
1400000,453,22033,21493,35822
1500000,952,23702,19388,29808
1600000,3491,23914,21020,31514
1700000,2567,25912,20234,31141
1800000,3636,22889,25150,29289
1900000,6159,24281,27876,24198
2000000,11884,25277,30607,17541
2100000,7207,24364,24296,21526
2200000,7905,30913,26361,18109
2300000,6887,23925,22942,22150
2400000,3726,26439,28226,27120
2500000,4710,21140,27496,20754
2600000,6431,23227,20005,20113
2700000,9191,20909,19154,20885
2800000,11821,27625,17787,21472
2900000,12822,20947,22709,27278
3000000,11376,17310,21872,17236
3100000,1040,12892,19355,16579
3200000,1881,16734,16423,20749
3300000,4462,26587,19924,23734
3400000,1571,19835,35775,20915
3500000,1737,13626,25203,19850
3600000,5610,24770,21366,31655
3700000,16697,17888,26292,24744
3800000,7914,23203,34049,23375
3900000,3028,19791,21115,22636
4000000,6089,20821,24067,27181
4100000,9607,27139,12980,24426
4200000,8090,30253,19316,21322
4300000,2759,25130,20891,20074
4400000,2777,26551,23370,30783
4500000,5442,25616,23510,22874
4600000,5919,20469,34656,29978
4700000,7363,22455,29148,26507
4800000,3487,21899,32562,23747
4900000,7398,31697,22961,24113
5000000,8476,24414,24401,28284
5100000,12600,24059,19886,32280
5200000,26034,22895,21073,19037
5300000,11729,28454,23063,28613
5400000,15122,23694,16072,32500
5500000,8638,31667,19729,28703
5600000,8488,24773,18302,20650
5700000,1957,4668,3533,5262
5800000,1855,18603,22039,13414
5900000,891,30154,25640,28686
6000000,2067,34453,24426,25051
6100000,1299,24542,26835,28050
6200000,1184,25081,34048,28642
6300000,5151,23648,29822,29110
6400000,7149,29164,24722,27081
6500000,757,24103,22957,29911
6600000,2543,23713,29332,23723
6700000,3248,30585,24518,24839
6800000,1648,28686,25650,31641
6900000,2105,27141,23464,26532
7000000,1204,25379,26207,34795
7100000,6515,23320,25537,33888
7200000,14331,24911,23468,31486
7300000,13917,22737,23285,32152
7400000,4605,26196,30958,27936
7500000,1628,26623,30838,30609
7600000,3113,27284,31331,23614
7700000,2467,26784,23402,25192
7800000,483,22654,33639,27715
7900000,880,22032,31012,28132
8000000,916,27977,23399,29868
8100000,3029,25892,21100,26972
8200000,5302,24478,21843,34655
