position,V0,V1,V2,V3
0,2891,19454,25590,20114
100000,10071,34837,25250,16688
200000,15960,26081,26841,24101
300000,10331,13572,4637,4855
400000,11638,23535,26872,23488
500000,7449,26175,26432,28764
600000,5021,23535,25991,33748
700000,5369,24476,27472,30750
800000,8636,25773,32062,27456
900000,12855,17845,23122,27106
1000000,6371,27956,25813,32535
1100000,4607,28416,25437,33478
1200000,5096,22408,23610,32021
1300000,8985,29384,25602,28482
1400000,6647,24147,33218,22594
1500000,19834,24062,23267,28325
1600000,18176,17054,21393,38638
1700000,19691,19244,22329,34574
1800000,6368,22365,26085,39810
1900000,7065,24526,29893,29664
2000000,10419,23478,34637,24569
2100000,8192,24432,33127,24668
2200000,2884,23185,29321,31933
2300000,2911,26428,24910,38855
2400000,2226,25816,22929,39942
2500000,5169,21160,27482,34842
2600000,7612,22824,25487,35771
2700000,5203,30401,29184,25565
2800000,4096,35021,26760,21600
2900000,1211,35234,24942,29615
3000000,440,27343,28517,35539
3100000,3149,27934,27097,31071
3200000,5010,27061,23601,31290
3300000,11390,23525,30016,26725
3400000,9913,26025,27294,23146
3500000,2050,23128,31798,36919
3600000,1189,21283,31413,38581
3700000,2484,17051,25197,43462
3800000,1124,25596,30799,36186
3900000,6893,27469,26128,20557
4000000,2860,35384,25546,21763
4100000,1928,32568,30255,28274
4200000,5431,26279,24218,28073
4300000,3527,22965,21806,46750
4400000,7836,28540,24895,27745
4500000,5968,18546,20032,43698
4600000,6359,13946,21686,46568
4700000,15863,25326,25461,23226
4800000,6050,21830,27232,17077
4900000,6471,33917,23311,17380
5000000,7687,26661,27297,28676
5100000,2108,21048,23300,46466
5200000,4368,22562,30837,26260
5300000,5911,31242,28235,29279
5400000,5853,23024,27644,27619
5500000,4467,18765,26761,40351
5600000,8668,17710,23116,37598
5700000,7199,26879,27602,28521
5800000,7086,29590,26527,28672
5900000,4709,35034,31635,19663
6000000,12502,16961,19731,28783
6100000,8167,22083,23102,35463
6200000,6162,23102,27023,28419
6300000,7749,32390,29769,19976
6400000,4914,14624,26232,33162
6500000,4096,19971,24764,33734
6600000,6827,25559,38905,14031
6700000,8760,17527,44211,14254
6800000,1975,1301,5317,4737
6900000,1571,19851,18598,23120
7000000,2759,19083,24720,37080
7100000,11638,17963,28432,20408
7200000,17028,9618,24400,33210
7300000,13614,11284,17082,45643
7400000,14767,13514,10865,46180
7500000,10193,23842,22319,25224
7600000,1261,30692,19424,19929
7700000,6967,23917,17201,25937
7800000,4179,15397,22155,37565
7900000,6430,12186,18393,26227
8000000,1637,19989,31254,34042
8100000,5479,29118,27077,23180
8200000,12339,31356,20705,20381
8300000,9601,30432,24317,22814
8400000,12821,27919,28167,24770
8500000,13634,31771,19032,21975
8600000,10297,35241,20887,19453
8700000,5901,25326,19444,22164
8800000,7047,34031,25322,21016
8900000,6885,34062,21836,23293
9000000,16289,35246,15227,23874
9100000,3838,24589,24955,33363
9200000,11667,25426,24394,26775
9300000,11563,17723,25000,28833
9400000,9535,23931,32254,26611
9500000,10196,20734,24442,33195
9600000,6351,21337,28843,29772
9700000,5563,20001,30802,30545
9800000,7841,20239,26225,30320
9900000,6960,31238,16271,17260
10000000,5793,20426,17894,21803
10100000,8339,26913,22455,19780
10200000,8477,25581,24102,21694
10300000,8134,20641,27570,23172
10400000,12457,22087,31947,18699
10500000,9841,25255,24179,20116
10600000,8037,22557,26944,20516
10700000,1739,18929,22616,23451
10800000,6993,19039,19636,16895
10900000,3512,27067,32811,23837
11000000,5469,25145,30141,21448
11100000,4252,10696,20864,10464
11200000,4304,7867,27661,17152
11300000,9948,20494,28619,29560
11400000,11028,24516,19078,27945
11500000,9298,27740,21985,24316
11600000,6893,32478,23795,23032
11700000,13695,23168,22282,23684
11800000,17373,31037,13775,24463
11900000,17501,41128,14339,20141
12000000,14467,33270,19165,25243
12100000,8343,19687,40801,23950
12200000,7054,16301,36874,25575
12300000,3100,19905,37938,25783
12400000,6597,14292,36796,27543
12500000,2921,9984,34523,27390
12600000,4414,9735,4585,13545
