position,V0,V1,V2,V3
0,1866,10061,19301,19432
100000,928,16080,28771,25425
200000,3605,19921,27906,33059
300000,2083,18058,26859,25207
400000,11770,19282,20419,27608
500000,5816,23616,20711,20990
600000,2940,28103,22963,24356
700000,7988,26958,20339,21242
800000,1720,28420,20326,14021
900000,6693,27330,23752,23336
1000000,5194,20382,8850,13953
1100000,8299,21320,17130,17636
1200000,6645,23176,18328,25075
1300000,9728,19605,21543,17159
1400000,6145,20343,28285,23608
1500000,2609,30908,27043,15898
1600000,3892,29827,20839,18740
1700000,9940,21894,22094,20021
1800000,1964,22103,26638,32338
1900000,6600,15849,26652,28026
2000000,4282,18845,26193,37548
2100000,6426,23393,21609,25272
2200000,7889,41917,20999,13358
2300000,7909,32473,18774,21533
2400000,7296,25400,18657,28749
2500000,5922,28780,17586,23832
2600000,950,13644,15983,11491
2700000,3814,16509,29310,18603
2800000,3028,21042,32143,24952
2900000,1492,17123,22347,16638
3000000,1389,14029,26793,26976
3100000,1159,18516,28385,39957
3200000,5271,19963,24494,38232
3300000,14586,24221,20139,29644
3400000,6712,19166,36625,24509
3500000,12975,26036,23672,30690
3600000,13068,21581,31068,23363
3700000,12134,37065,22381,21079
3800000,15616,16638,31746,30059
3900000,16198,15145,33087,30469
4000000,17180,27783,16569,29325
4100000,10074,24933,24240,31392
4200000,8027,27601,25341,30437
4300000,5381,22473,28179,29974
4400000,12097,26501,23550,27191
4500000,3280,25173,29096,29840
4600000,4792,26808,32913,20634
4700000,12565,21978,27083,29767
4800000,13787,27958,20661,28062
4900000,5303,18976,31330,26031
5000000,8399,18177,34935,26945
5100000,8708,26006,28006,21881
5200000,10544,24394,20726,31989
5300000,4898,27268,26606,29828
5400000,13359,19697,22791,30274
5500000,9152,22818,34217,25521
5600000,8663,23652,28140,28944
5700000,6477,20195,27068,37465
5800000,3512,19422,28637,35899
5900000,4158,20183,34143,24160
6000000,2104,35470,31736,21587
6100000,7926,24660,25345,27385
6200000,19836,15616,17771,41767
6300000,14760,14575,36082,28910
6400000,10941,23880,21765,34168
6500000,5726,21730,18103,41853
6600000,4059,29916,22764,25990
6700000,4148,18525,20251,34075
6800000,2103,24216,16232,39325
6900000,0,5944,8373,8036
7000000,1174,21713,27961,25050
7100000,1273,30295,32878,15679
7200000,2553,13864,57772,8075
7300000,3029,7610,29651,13461
7400000,226,10959,16607,13033
7500000,0,23160,20321,13557
7600000,329,14600,38298,14994
7700000,261,10002,53974,6662
7800000,1715,13614,51980,12044
7900000,2477,15261,48561,16792
8000000,26563,18317,27637,21217
8100000,23782,15797,24831,28230
8200000,22564,14723,22630,33488
8300000,29823,25597,15364,24400
8400000,21768,24134,18718,26617
8500000,23205,26091,13096,26433
8600000,16391,17070,28960,28811
8700000,23101,13565,36377,22724
8800000,12060,17501,31888,29341
8900000,12496,31743,15265,30080
9000000,16644,20211,25869,26287
9100000,7770,24468,27340,27464
9200000,7221,19438,30248,27218
9300000,554,24006,37880,17744
9400000,245,18366,39875,26299
9500000,4479,23576,33856,24334
9600000,5597,21717,30762,33855
9700000,7567,20981,34172,26547
9800000,4218,22997,32348,32346
9900000,4097,27019,37447,20253
10000000,3377,23328,32236,30808
10100000,8730,23110,21486,27985
10200000,10765,31696,27303,23989
10300000,6047,23048,30365,27784
10400000,3674,25403,32027,26940
10500000,7522,25602,30105,25014
