position,V0,V1,V2,V3
0,5256,19365,19248,16472
100000,4168,25314,26078,28280
200000,7273,23712,27465,24690
300000,9194,25807,24584,23911
400000,11241,17407,19203,24704
500000,9471,28062,20463,30123
600000,10212,26120,24380,18378
700000,6425,31358,26751,24798
800000,3580,22791,29894,32619
900000,5867,24209,33527,25026
1000000,2544,22357,27923,24603
1100000,2720,3631,4067,4753
1200000,3302,14143,15188,13794
1300000,7543,23298,27942,16958
1400000,8222,23305,27542,24278
1500000,8562,30315,27169,20331
1600000,8967,25905,28010,20751
1700000,4944,24366,27035,21009
1800000,5149,25402,32430,23711
1900000,6713,29863,27169,23935
2000000,9281,17311,26016,32101
2100000,9637,22001,24404,32422
2200000,7867,21361,28276,30638
2300000,4739,30278,23901,28563
2400000,9839,22542,26141,28021
2500000,4992,25478,32988,24309
2600000,8634,22171,28301,24203
2700000,22046,20476,23272,21252
2800000,18792,25220,25654,20271
2900000,18033,27918,21025,21691
3000000,9526,29072,26388,24300
3100000,9626,26454,24580,25364
3200000,7956,23720,28078,26495
3300000,9202,21999,30332,15591
3400000,17900,24777,23374,16186
3500000,17311,23881,20775,13065
3600000,6227,33255,24817,19317
3700000,12087,28584,24355,23601
3800000,5759,20525,25631,31590
3900000,5220,16528,18655,40267
4000000,6404,18229,23831,29260
4100000,4690,18046,26079,32540
4200000,5047,19704,25987,28051
4300000,6054,22169,24112,17826
4400000,9363,25612,24482,23251
4500000,6281,22287,33434,29542
4600000,5717,24830,27666,24285
4700000,25463,17761,16821,22267
4800000,18245,18415,23219,18551
4900000,12114,18407,25194,21239
5000000,7196,24773,26508,24067
5100000,6978,20338,20786,23297
5200000,12299,20693,21504,17595
5300000,630,2790,2652,2239
