position,V0,V1,V2,V3
0,4597,25913,18927,18196
100000,4786,26281,25302,29092
200000,3425,19232,31298,25963
300000,1750,20650,26572,33877
400000,4541,20898,25095,30283
500000,2957,11001,50937,16272
600000,18938,23427,29449,20202
700000,20962,23535,21976,26902
800000,3289,22082,31096,28698
900000,3556,23030,22509,37460
1000000,2734,28013,23265,32698
1100000,13893,20635,21767,24786
1200000,9617,21639,27172,19218
1300000,14031,11859,18018,26386
1400000,10768,25095,16990,29663
1500000,9967,21627,22163,31121
1600000,8201,18759,37946,23530
1700000,6946,25208,32652,24786
1800000,5010,15938,39353,20775
1900000,4951,18238,37308,15753
2000000,36247,26497,17053,13209
2100000,33269,14905,16786,15374
2200000,5994,16716,24092,25076
2300000,15020,17183,26074,21288
2400000,7400,24211,15475,22761
2500000,15348,29573,20537,24096
2600000,24760,19560,31836,14862
2700000,8804,14646,36694,15578
2800000,9034,16690,28276,19362
2900000,3567,16222,18317,18767
3000000,280,12399,6229,26337
3100000,2994,20709,17388,43252
3200000,9908,22034,26562,29011
3300000,5030,17848,38286,22404
3400000,4083,25129,20217,31287
3500000,3645,21454,29879,25328
3600000,2739,25126,26808,24239
3700000,2996,23405,24230,35226
3800000,4721,20354,28097,21589
3900000,5818,17925,19837,13741
4000000,11751,9979,3270,5078
