position,V0,V1,V2,V3
0,3719,22645,17593,23262
100000,7246,30987,29121,18936
200000,3543,19885,28155,28777
300000,1895,24161,29891,29535
400000,6402,22059,31778,20845
500000,10523,19177,24979,32125
600000,16359,28437,19920,27416
700000,20953,21731,27884,22796
800000,6599,24801,26522,27457
900000,4358,23802,34611,25076
1000000,1641,22902,35567,28406
1100000,9291,24877,24915,22294
1200000,7980,22003,24527,24803
1300000,8612,16088,27352,19531
1400000,8030,22936,30494,20477
1500000,11934,21817,33304,19840
1600000,10489,21527,26192,32701
1700000,6250,27810,22117,28990
1800000,5169,19120,22294,36782
1900000,4724,15951,14583,36035
2000000,27734,25425,17648,22264
2100000,29300,15687,20315,14512
2200000,7716,17754,29082,18515
2300000,17607,23037,23087,15706
2400000,7513,29402,20418,18029
2500000,20422,36989,18082,13298
2600000,23139,21517,16847,29724
2700000,12334,11975,19482,32922
2800000,6333,14536,22369,31514
2900000,697,11896,20488,29499
3000000,348,10241,29772,6388
3100000,2457,20631,43409,14545
3200000,4730,31536,28587,21900
3300000,2383,13036,20143,43315
3400000,2813,21970,31239,21393
3500000,5902,25224,20684,25085
3600000,3143,18643,23948,28119
3700000,4281,18926,35954,25140
3800000,5420,15272,25184,25630
3900000,11453,16661,16540,17696
4000000,14869,9520,3835,2403
