position,V0,V1,V2,V3
0,2093,5034,6441,6334
100000,1835,25451,16021,25767
200000,5437,26016,15145,23047
300000,4081,27894,16255,17412
400000,1160,13416,11704,11805
500000,3280,19231,10006,16041
600000,3822,24037,18938,22507
700000,6197,23803,21613,31312
800000,12456,25941,18731,30238
900000,11959,26809,22455,28516
1000000,430,19461,38408,20330
1100000,1113,15779,48364,20122
1200000,2961,22949,26134,33574
1300000,3075,28972,23869,31453
1400000,4144,22717,26589,30156
1500000,2398,29272,28293,23310
1600000,3921,28997,22611,28635
1700000,2668,24646,25363,36074
1800000,2371,11959,10913,9698
1900000,517,9002,10287,7552
2000000,9733,19703,28437,23539
2100000,4779,21326,21649,25564
2200000,2631,21454,35057,20657
2300000,5787,25793,32739,21421
2400000,4506,24353,36865,22649
2500000,5686,26141,31777,24270
2600000,5731,23667,28576,27194
2700000,5994,22648,36758,19751
2800000,6429,23766,26045,32327
2900000,4743,24820,26956,33789
3000000,10180,24029,32824,24217
3100000,4612,30960,18983,30586
3200000,6778,27061,24375,34756
3300000,8395,25305,22781,29933
3400000,5196,26846,20586,32401
3500000,2149,23795,35054,24360
3600000,2296,16753,16799,16357
3700000,6193,26214,28279,25282
3800000,16924,19857,28664,21734
3900000,17418,25040,21075,22002
4000000,14285,23041,19504,28593
4100000,3747,24081,28467,22262
4200000,5965,19995,34638,29010
4300000,5655,24896,27215,28855
4400000,5646,21553,23295,27245
4500000,3066,27519,26743,28237
4600000,8530,20644,34884,22953
4700000,2103,24347,31401,32289
4800000,4949,28592,18931,22854
4900000,5544,41341,21263,15601
5000000,5201,29215,23679,24859
5100000,2065,21394,27383,36155
5200000,6406,28438,24319,26979
5300000,2371,24610,35659,24756
5400000,921,23139,36438,26146
5500000,772,31248,28032,28370
5600000,626,29380,32307,25587
5700000,2409,25926,23958,30367
5800000,2768,23085,30807,32649
5900000,4519,19867,23428,38669
6000000,7453,26528,18128,30520
6100000,18540,23928,21773,29176
6200000,4111,25963,25909,29869
6300000,5220,25680,21148,27831
6400000,6971,26965,24478,35016
6500000,3692,22526,25710,33287
6600000,4836,27533,23801,35672
6700000,4483,28920,26767,27370
6800000,8175,26792,27481,27546
6900000,7411,26140,29767,28963
7000000,3637,27227,28972,27308
7100000,5116,28819,29067,28373
7200000,3792,26800,36078,23868
7300000,2167,27137,29330,29847
7400000,8867,26039,20822,35355
7500000,8940,22325,32388,27242
7600000,2800,35437,23902,28245
7700000,4738,28819,30707,25138
7800000,13527,27594,24222,23648
7900000,23508,20846,25729,20346
8000000,6501,24751,23965,31422
8100000,4596,19213,21119,22754
8200000,9890,20922,29006,24376
8300000,21305,22384,23181,25867
8400000,15482,20303,27634,30002
8500000,8659,28118,25661,28545
8600000,13606,21148,29767,29186
8700000,11277,23681,25444,31671
8800000,12410,22159,31723,28039
8900000,20936,23513,23445,23667
9000000,16078,22881,23215,24187
9100000,16927,28011,24760,15167
9200000,7383,26513,21907,19612
9300000,5437,16872,19097,12976
9400000,2544,8818,13905,9781
9500000,7340,17051,16583,14198
9600000,5296,35096,31206,13503
9700000,3616,23959,28740,20361
9800000,7276,22421,22096,22560
9900000,14146,26862,13562,11965
10000000,2914,11727,9873,6126
10100000,2077,16758,16406,10051
10200000,5751,21366,24215,20592
10300000,17782,9006,30535,30489
10400000,18863,11760,26064,35751
10500000,10330,13958,33093,29101
10600000,2926,25920,26610,22398
10700000,4013,24704,28926,26753
10800000,3512,24817,28288,33545
10900000,3974,24451,27354,27962
11000000,5558,24356,25230,30265
11100000,7866,24499,29048,25564
11200000,0,99,43,26
