position,V0,V1,V2,V3
0,5188,13628,18481,27001
100000,3846,22812,25418,34921
200000,5917,21028,22414,28513
300000,3196,24850,23011,27468
400000,2467,20968,19780,20089
500000,5142,27337,28424,20394
600000,3641,31682,18792,18344
700000,3332,28102,25073,22308
800000,1693,18393,15157,13738
900000,0,6303,5625,6019
1000000,658,17795,21620,18532
1100000,4490,20445,15228,17964
1200000,2935,30757,25071,19447
1300000,1340,23836,17082,17435
1400000,309,16432,16943,15639
1500000,1731,21146,20454,27369
1600000,739,24188,18275,23311
1700000,9039,18837,17939,31940
1800000,2424,23176,33870,26387
1900000,3799,28455,28747,22654
2000000,558,18461,29161,28014
2100000,4397,24593,25224,17068
2200000,8715,33344,21684,21742
2300000,4134,27612,29138,23708
2400000,13089,33230,25504,21195
2500000,12946,21654,22424,26509
2600000,12355,29580,25536,22393
2700000,7923,29788,28191,23602
2800000,9216,30688,24387,20732
2900000,5816,32045,23147,25257
3000000,8602,27706,26522,21923
3100000,4631,27307,28953,27073
3200000,10202,26504,27798,27217
3300000,9638,27968,23824,26822
3400000,3905,20548,29814,31907
3500000,8754,22083,27393,25010
3600000,14436,32121,21064,27132
3700000,4254,28609,27710,23805
3800000,1444,22190,37694,23264
3900000,4077,27052,30480,27577
4000000,9698,24157,25579,27061
4100000,7117,20763,23265,31072
4200000,8732,28987,24501,30062
4300000,12027,29733,22887,24332
4400000,5148,25509,26946,30576
4500000,3873,30813,11265,18516
4600000,8354,43763,14693,20502
4700000,3695,19277,31711,26552
4800000,883,25592,28597,23682
4900000,1473,12849,52552,15668
5000000,5414,22187,29785,32185
5100000,12518,14184,34441,17913
5200000,15258,20752,32320,21230
5300000,3179,35139,18884,17654
5400000,6260,26745,12054,24928
5500000,3235,25031,20326,26097
5600000,326,15257,34544,21748
5700000,2576,15302,29307,22935
5800000,3523,14224,15271,26069
5900000,7663,20590,24101,22054
6000000,8465,22210,32423,19789
6100000,5795,22507,35974,19101
6200000,5946,18432,42620,18473
6300000,6171,27351,26728,23049
6400000,8205,25938,23536,25238
6500000,4384,22672,22784,26618
6600000,1671,11022,35396,9968
6700000,3807,18095,45630,13051
6800000,3290,18741,18326,8859
6900000,10292,21778,12894,23221
7000000,2784,20091,12082,18521
7100000,6496,25660,18389,19507
7200000,3153,14288,30076,14795
7300000,6867,22400,19287,23029
7400000,5511,18991,19763,41169
7500000,3074,22549,22958,34940
7600000,4533,16109,23016,25968
7700000,7280,20352,27383,34394
7800000,6322,26624,22502,27856
7900000,2371,16554,30689,17765
8000000,7056,27721,23164,25463
8100000,5451,27568,24808,18787
8200000,2258,22005,23488,18737
8300000,5191,26756,26732,25469
8400000,6151,25870,32269,21159
8500000,1380,28577,23261,17213
8600000,3082,30328,20347,21282
8700000,1205,24426,33933,21201
8800000,2339,29603,30919,19877
8900000,6622,42552,15398,12433
9000000,0,20081,30965,20361
9100000,2764,24981,24509,20695
9200000,0,7185,6894,11107
9300000,1484,16454,24562,34627
9400000,1458,18002,16565,31323
9500000,2425,25349,24283,28846
9600000,3396,17934,18319,41362
9700000,984,20696,29963,27223
9800000,2502,17449,23468,27456
9900000,303,19975,26516,28398
10000000,9195,19753,24323,21531
10100000,10212,17725,22164,35818
10200000,10129,22230,21958,28527
10300000,5126,20884,16770,51676
10400000,3265,17903,16399,33318
10500000,1929,19909,16623,20677
10600000,1619,23891,20250,26237
10700000,428,3364,3026,3529
10800000,4576,29931,23474,18460
10900000,1105,26918,25597,22745
11000000,3238,22527,27475,27890
11100000,816,10537,17148,64305
11200000,140,14511,20288,46558
11300000,0,15545,25375,44794
11400000,3764,17732,12538,19589
11500000,5859,23942,23522,15067
11600000,18849,37249,17777,6054
11700000,12475,28094,27851,17026
11800000,11707,36137,31351,12222
11900000,8218,36883,21724,15440
12000000,5252,24036,29166,21648
12100000,13184,17342,34190,27373
12200000,6739,24114,32069,32974
12300000,3840,26409,32196,31587
12400000,707,25537,28105,35048
12500000,821,25487,26096,33240
12600000,4755,21954,28007,30046
12700000,4626,27795,28309,27137
12800000,2631,26739,30960,28076
12900000,2153,32383,26754,29082
13000000,2159,27421,29226,24566
13100000,3627,28448,26707,30571
13200000,3229,24886,18012,21655
13300000,2409,26070,24429,33008
13400000,1905,30306,24424,28317
13500000,2957,29396,27885,27237
13600000,1872,26106,37205,24919
13700000,4251,24474,32301,24359
13800000,5633,27757,27313,25091
13900000,3585,30026,22383,30007
14000000,7196,29597,21482,26103
14100000,1847,22725,37251,22934
14200000,0,29493,26809,29806
14300000,1288,32262,27319,27110
14400000,488,26567,32751,28627
14500000,55,33245,26974,20246
14600000,10007,36331,20372,22266
14700000,17842,38313,12105,23812
14800000,54186,11500,14917,10325
14900000,2058,25352,18968,40276
15000000,1290,22720,26547,26540
15100000,5900,26218,30896,29373
15200000,1941,28034,25821,26346
15300000,8814,31290,21231,26066
15400000,11386,27239,24413,21381
15500000,9182,26930,21952,32830
15600000,10586,28396,25626,26677
15700000,22812,24911,17630,16860
15800000,20983,17615,21797,27392
15900000,7295,30156,28519,20270
16000000,10243,18359,35492,24902
