position,V0,V1,V2,V3
0,553,2729,35418,3822
100000,485,13540,43179,6866
200000,0,11372,36307,9107
300000,684,13094,27084,10516
400000,1911,16554,19509,15096
500000,1404,20610,21769,11447
600000,5232,6241,9144,7344
700000,10007,13879,21232,27767
800000,4711,21584,19592,29328
900000,5287,27031,13277,28163
1000000,7924,24092,17286,31795
1100000,11639,26380,21873,22793
1200000,18355,19378,17553,30265
1300000,15832,19405,19131,27835
1400000,11930,33784,15884,18797
1500000,2964,20726,25069,14530
1600000,620,15872,13117,13491
1700000,1763,21187,23936,34319
1800000,3571,16110,18244,16682
1900000,697,14806,15270,21426
2000000,4129,24210,20731,27617
2100000,11332,21740,24638,23188
2200000,8010,22691,30958,20736
2300000,4509,20049,30740,23696
2400000,1559,29666,25684,26372
2500000,2558,30906,24458,30279
2600000,3467,21412,28839,26416
2700000,2030,19133,21276,19512
2800000,3768,24017,26243,26519
2900000,1961,25805,25350,26933
3000000,3262,24347,33177,27040
3100000,5911,24209,26773,23575
3200000,2076,24906,31012,26812
3300000,1652,26895,21020,31412
3400000,1649,25110,27018,25920
3500000,1715,21410,27531,25612
3600000,569,22135,26808,27489
3700000,3461,21494,27179,23975
3800000,3171,28632,20376,32720
3900000,2481,12023,14095,13422
4000000,4266,27367,21664,23231
4100000,4462,23600,29553,29119
4200000,10695,17199,34419,18937
4300000,10668,21188,32276,25361
4400000,9225,26988,24728,26909
4500000,9187,24431,25750,27686
4600000,5073,28904,28784,22180
4700000,4979,26281,24817,25280
4800000,8429,22741,32808,25702
4900000,2002,26030,26736,23984
5000000,4180,24068,26162,26658
5100000,4837,19306,26757,27692
5200000,3912,22507,24635,31165
5300000,4732,26013,20414,30202
5400000,6358,29702,18644,32764
5500000,5910,29136,23452,29641
5600000,2250,24518,45550,20643
5700000,12120,21916,34380,24057
5800000,12627,26503,19668,30477
5900000,1123,26731,31701,27667
6000000,3233,23738,28434,30402
6100000,4487,25929,23769,25384
6200000,1084,25104,26509,24595
6300000,1375,29066,21582,29447
6400000,1714,28801,29424,25687
6500000,540,24420,26471,26543
6600000,3846,26241,26679,25577
6700000,4352,24554,32213,25735
6800000,1051,24143,32078,27092
6900000,353,26430,30058,27566
7000000,1582,25331,29865,28013
7100000,1197,27296,27828,22083
7200000,542,25138,28792,23558
7300000,4880,22555,22868,27734
7400000,4042,24452,30456,24054
7500000,4549,27004,26952,27214
7600000,2699,31823,24270,25069
7700000,1731,26088,28471,24821
7800000,1190,26087,23720,28919
7900000,963,21118,31140,28404
8000000,1483,27763,26582,26234
8100000,0,21938,32502,30482
8200000,937,26479,32960,29101
8300000,3230,23023,31359,29286
8400000,1008,28011,29008,28551
8500000,4565,23362,24459,31014
8600000,5224,25019,29482,28749
8700000,5862,19377,31755,28362
