position,V0,V1,V2,V3
0,3285,16327,23021,16707
100000,3759,22172,21778,22103
200000,6109,24825,23518,26707
300000,9180,27914,21499,24896
400000,11332,19478,19175,21492
500000,7385,26913,19547,34271
600000,5578,19875,26977,27031
700000,3155,26121,26660,33429
800000,3123,26916,29079,30583
900000,5321,28519,31105,22822
1000000,2933,28791,26547,18097
1100000,1375,4312,4175,5613
1200000,2259,14141,15370,14863
1300000,7119,20654,31417,16176
1400000,5576,24360,28276,24561
1500000,6479,29019,28623,22333
1600000,6585,22719,27796,27357
1700000,4472,26447,18966,20920
1800000,3594,19251,36093,27141
1900000,4372,23364,26762,33310
2000000,8374,23083,20874,22780
2100000,8247,24419,19228,31929
2200000,6466,27047,25116,30126
2300000,2475,25409,20347,38356
2400000,8272,25503,24973,27035
2500000,4408,27603,31271,23581
2600000,7867,24600,28200,22926
2700000,16318,17047,28205,25567
2800000,17843,22693,27888,21640
2900000,16105,21128,24503,27983
3000000,8295,24451,25946,30046
3100000,9790,31434,25920,18998
3200000,8111,26775,26317,24428
3300000,7171,16401,39439,14340
3400000,16146,26890,21685,17062
3500000,13059,23329,22331,18639
3600000,6457,33277,20591,19108
3700000,13371,28962,22312,20801
3800000,6440,30719,23402,20438
3900000,5140,20887,15226,36740
4000000,5301,14608,26652,30343
4100000,4178,17617,22422,37009
4200000,3528,20455,25277,29212
4300000,5084,22353,26662,17099
4400000,7802,22725,23261,28698
4500000,4351,23860,29240,33172
4600000,5174,24963,26760,23749
4700000,21059,16221,17210,26906
4800000,15915,17836,26299,17285
4900000,11291,17909,27977,18860
5000000,5406,26782,23071,26576
5100000,6147,23292,20717,20221
5200000,10168,18627,20619,22974
5300000,687,2930,2003,1948
