position,V0,V1,V2,V3
0,9413,4904,12562,13167
100000,0,129,6882,1907
200000,0,1947,3696,3863
300000,1381,8053,28674,18403
400000,672,2257,61368,10273
500000,6944,16298,41467,14486
600000,4448,16115,45572,14287
700000,894,28068,35698,10431
800000,13386,19194,19763,14247
900000,8393,38458,9792,18960
1000000,10810,33662,7789,16915
1100000,4866,22947,12982,34829
1200000,10410,30638,11688,33238
1300000,10681,25215,21792,25680
1400000,1916,27318,26569,23324
1500000,6312,17395,37247,24955
1600000,4371,18632,29392,28846
1700000,4323,29345,18162,25800
1800000,5199,26963,18183,18850
1900000,14347,22499,20495,17525
2000000,14265,30540,15970,20805
2100000,12423,19137,20501,20421
2200000,14286,8468,14118,26123
2300000,14813,17081,24705,28728
2400000,3369,19426,28854,28547
2500000,2938,21795,32116,22256
2600000,897,28432,30790,23173
2700000,606,21189,28083,30089
2800000,2393,25977,25921,26401
2900000,2094,29506,24230,29230
3000000,109,23971,23223,26258
3100000,2267,25614,31998,29665
3200000,1078,28824,33485,22916
3300000,706,24782,27393,28374
3400000,4205,23968,22542,29527
3500000,2471,20239,23817,21534
3600000,2892,21153,28224,24085
3700000,1966,27424,36740,18529
3800000,1447,24901,22118,24970
3900000,1059,25435,30762,23627
4000000,1593,22659,28841,29621
4100000,3085,22647,31518,27386
4200000,7247,28551,20340,33954
4300000,4044,24415,26803,28476
4400000,5412,24121,32262,24920
4500000,8103,25100,31218,24953
4600000,6748,24582,32707,25170
4700000,11660,21442,30433,22300
4800000,7842,22741,22956,27022
4900000,671,21976,27679,29550
5000000,2889,20359,25392,27098
5100000,2998,30723,22202,26435
5200000,5060,20957,22694,27440
5300000,2328,24677,23546,28999
5400000,259,21070,23236,22494
5500000,5863,22190,27913,26697
5600000,2155,28558,28815,29807
5700000,939,28652,29241,24853
5800000,398,24295,24865,27077
5900000,1088,27045,30638,23848
6000000,1804,24452,28830,19857
6100000,135,20793,17323,26784
6200000,1276,22339,28048,30994
6300000,5236,16437,22763,23592
6400000,3088,26943,27692,25239
6500000,3341,27033,29466,28723
6600000,13614,21623,29273,28237
6700000,4208,26298,31273,24630
6800000,2517,24803,30053,24699
6900000,12677,21266,29356,25681
7000000,2422,18754,29456,31630
7100000,2993,24717,30772,29107
7200000,9473,20429,26426,30377
7300000,6124,25989,29059,25822
7400000,3838,19507,30122,25764
7500000,169,25233,18449,22895
7600000,434,19415,18795,22921
7700000,919,19561,16958,20765
7800000,6968,27120,21666,22776
7900000,12523,20476,23677,29108
8000000,9469,24848,29552,28898
8100000,14425,11475,40005,18003
8200000,3471,22264,33183,25462
8300000,2598,20939,32205,35694
8400000,4891,23093,30887,25283
8500000,2298,29538,19020,35118
8600000,3096,24678,28833,31198
8700000,5550,22201,25692,28994
8800000,4426,21653,18776,22265
8900000,516,27845,20012,32663
9000000,914,21169,36502,20346
9100000,1793,28621,43196,15431
9200000,2193,32383,28591,24825
9300000,6184,18597,36261,33323
9400000,12963,20612,26394,31687
9500000,10790,18961,21099,37818
9600000,2867,26032,23919,29312
9700000,3297,26201,26384,34199
9800000,1998,21387,34233,24680
9900000,6387,21927,34632,28304
10000000,3348,23781,29679,29516
10100000,110,23335,24370,25916
10200000,387,31402,26974,23943
10300000,5469,22163,26946,29599
10400000,3755,26960,29158,26762
10500000,8704,22373,31545,25585
10600000,2891,24711,38138,25502
10700000,6450,23406,32055,29307
10800000,12065,20259,32920,27839
10900000,1505,19734,32044,33577
11000000,6506,24858,30394,27715
11100000,8214,26370,26369,27210
11200000,7231,25464,29630,30426
11300000,6772,34329,24812,25762
11400000,1930,30155,27998,27905
11500000,2388,30292,32828,26561
11600000,2972,24932,33467,29767
11700000,7143,24743,30729,26614
11800000,3884,25932,28051,29588
11900000,4316,26305,30334,29598
12000000,3532,27885,25900,30705
12100000,3958,30692,26217,29207
12200000,10090,27842,25879,24120
12300000,10348,18546,28048,23174
12400000,11217,20051,25886,24583
12500000,4917,22983,35372,25441
12600000,7091,22047,28541,29176
12700000,5301,22163,27609,32093
12800000,7844,26841,27055,31476
12900000,4249,27617,31447,26623
13000000,4444,30507,32751,24391
13100000,2618,27651,30713,26641
13200000,1483,27738,32878,28433
13300000,2503,25343,37351,26839
13400000,3647,24059,26340,37648
13500000,2843,27574,25121,35743
13600000,1098,25331,26415,31966
13700000,2601,28234,33046,26414
13800000,5799,27315,27130,31083
13900000,7205,25861,24167,34990
14000000,4822,20054,22208,41672
14100000,5091,15974,23814,45325
14200000,5982,27764,25161,32563
14300000,2473,32028,27355,31939
14400000,4252,31723,32543,23197
14500000,11621,28705,28459,24719
14600000,19382,26999,23589,22841
14700000,21638,19424,31140,21805
14800000,26350,16951,27953,21754
14900000,20284,25279,27657,20998
15000000,23173,20092,26955,25338
15100000,23900,22139,21754,27796
15200000,21653,26237,27741,19846
15300000,28905,20816,17464,19586
15400000,23042,30431,25955,17303
15500000,20093,21081,28685,23578
15600000,19722,20189,28924,24754
15700000,18331,19359,27303,31305
15800000,15505,15120,30638,33615
15900000,10297,20515,25692,36519
16000000,15512,23891,30251,24958
16100000,12688,24608,29945,25740
16200000,1512,19425,32600,39816
16300000,5747,25198,23765,36720
16400000,11116,18628,32519,30911
16500000,4662,22896,33613,29208
16600000,10477,18961,35409,29647
16700000,4714,23309,39542,21898
16800000,5044,32957,29811,23078
16900000,12866,28058,26278,22430
17000000,7525,16726,19093,49529
17100000,8229,28367,25831,20633
17200000,3342,38693,26854,16058
17300000,6460,27980,15844,37616
17400000,2456,19015,17603,51420
17500000,4829,28554,24329,30746
17600000,6040,30692,27649,30424
17700000,3755,26497,28939,36187
17800000,3700,25933,39354,25490
17900000,2017,23986,37671,22363
18000000,3300,24061,26451,34703
18100000,4469,16137,16776,50098
18200000,8516,24234,23096,31947
18300000,7515,19502,27143,38761
18400000,15933,27406,23458,23938
18500000,18176,23286,23038,22683
18600000,7244,18423,27916,28654
18700000,2887,25628,21382,29227
18800000,5032,21556,17222,32946
18900000,6646,13834,13509,33265
19000000,7254,20162,13565,41761
19100000,1987,25090,24837,28710
19200000,3546,26858,25033,27553
19300000,1225,27681,20732,26523
19400000,3151,19077,13380,19273
19500000,848,17080,10013,13916
19600000,3937,12653,14237,36652
19700000,8270,10822,23580,22519
19800000,9167,5132,19347,3371
19900000,0,957,358,0
