position,V0,V1,V2,V3
0,24034,3823,26763,9880
100000,21678,20222,20830,22697
200000,3906,17434,18409,38912
300000,702,13313,16654,43303
400000,0,15070,11681,28987
500000,3614,28364,24038,23680
600000,0,17614,27035,12742
700000,0,26171,25041,20542
800000,0,9718,6446,8387
1000000,296,15410,9590,26829
1100000,536,21088,20204,18401
1200000,1456,22165,24570,12072
1300000,0,13108,27796,7638
1400000,0,579,639,0
1700000,1091,16611,24188,29802
1800000,0,26633,19305,38676
1900000,434,23756,27975,23427
2000000,0,25588,14444,19913
2100000,0,21195,23001,16538
2200000,2258,25407,35526,20536
2300000,767,23726,23651,29337
2400000,4092,27540,33221,27355
2500000,4945,16815,28420,31742
2600000,2616,23309,41556,20413
2700000,642,25914,37165,22510
2800000,0,20074,40284,25624
2900000,749,23818,38040,23803
3000000,4594,23896,34102,22118
3100000,2310,26546,28800,29373
3200000,3935,26446,29554,31797
3300000,3831,23541,36455,24432
3400000,4708,26229,21386,30654
3500000,12060,24119,20440,26293
3600000,7559,24295,32812,30089
3700000,5636,27549,26771,21824
3800000,2200,33010,24459,23232
3900000,1995,19849,35550,31817
4000000,7393,15300,28661,35779
4100000,5261,14538,25291,37378
4200000,1498,16567,39720,34636
4300000,3738,14447,37490,33145
4400000,1775,18188,38659,29571
4500000,497,16522,24448,22852
4600000,1182,29839,33284,23014
4700000,8296,32532,20538,19776
4800000,4838,39425,14152,19470
4900000,14094,51041,8615,8609
5000000,9777,36047,20149,23601
5100000,24409,21171,15828,17612
5200000,19055,24826,23402,22352
5300000,492,15147,42849,16005
5400000,807,9693,41361,19330
5500000,1678,27063,26069,19282
5600000,5455,37947,10822,19079
5700000,5802,29459,12746,23880
5800000,3142,13971,18411,24106
5900000,3932,18787,27960,25518
6000000,6736,28286,26880,20992
6100000,8651,31399,20315,23048
6200000,12524,34339,18574,20183
6300000,3239,23996,30470,25904
6400000,9067,20769,28398,24649
6500000,4352,17519,30586,24080
6600000,4449,19094,16170,17430
6700000,9634,31636,18794,21468
6800000,2507,12906,21881,14702
6900000,2629,22025,22725,21282
7000000,883,17654,13001,19727
7100000,1698,23214,24416,20555
7200000,3687,31200,12431,15146
7300000,2770,27681,20231,19808
7400000,4670,27852,25482,27478
7500000,3352,20427,35759,24012
7600000,6888,16430,27240,18986
7700000,14170,20339,32092,23609
7800000,4233,16934,37764,24403
7900000,3297,21613,25684,18228
8000000,3459,23976,28778,27210
8100000,4508,20280,29805,21995
8200000,169,26909,18644,22644
8300000,4619,20007,32692,26907
8400000,5178,23616,25748,30951
8500000,3181,27494,21184,20336
8600000,3138,16796,27640,28372
8700000,4851,28784,25127,22848
8800000,5610,26048,28044,24861
8900000,1485,17194,40167,17457
9000000,1181,26682,22404,25240
9100000,1623,23813,27097,21007
9200000,374,7334,8528,8433
9300000,3841,27213,28994,23071
9400000,2007,17906,29985,26325
9500000,3575,26360,25729,29391
9600000,4015,19483,32400,35318
9700000,1175,25496,30152,26175
9800000,4101,27593,26925,23948
9900000,4539,28427,24182,28527
10000000,14567,22443,22792,22404
10100000,18202,22655,26191,25349
10200000,11743,19979,24161,28840
10300000,16034,25552,24286,29440
10400000,6777,25826,23182,23257
10500000,3039,23152,26850,20882
10600000,0,26897,17573,30814
10700000,72,3306,5042,2363
10800000,1790,19634,30226,25351
10900000,2117,23428,26279,26838
11000000,2329,27058,25853,29534
11100000,9154,23244,41016,21379
11200000,3196,25733,29780,28232
11300000,1018,28218,33335,23189
11400000,3539,13398,23136,21240
11500000,3019,20196,26552,17930
11600000,2186,16509,49075,11989
11700000,5664,21858,32252,26619
11800000,5022,23248,42789,20287
11900000,2902,25364,23975,30467
