position,V0,V1,V2,V3
0,19568,13981,3811,5162
100000,9991,31282,14250,8547
200000,7750,27183,11477,10376
300000,3022,24400,13072,10884
400000,3924,17740,16480,14926
500000,3331,20332,19381,12186
600000,3688,7196,9545,7532
700000,7558,16764,20156,28407
800000,4489,18945,23622,28159
900000,1641,15593,27815,28709
1000000,4120,18482,27310,31185
1100000,5691,19323,33002,24669
1200000,6313,16906,30495,31837
1300000,7630,17787,27940,28846
1400000,3383,18255,37307,21450
1500000,2554,23289,22835,14611
1600000,966,12667,16004,13463
1700000,2215,23260,21618,34112
1800000,4085,15819,18183,16520
1900000,573,15309,15179,21138
2000000,3190,19432,25957,28108
2100000,7039,20930,28241,24688
2200000,11231,24200,25994,20970
2300000,6196,26185,22999,23614
2400000,2511,24605,29991,26174
2500000,2031,24006,32135,30029
2600000,5898,24547,23287,26402
2700000,2016,20680,19801,19454
2800000,1978,26209,25907,26453
2900000,1287,24775,26872,27115
3000000,5015,30332,25975,26504
3100000,5827,22603,28633,23405
3200000,3718,28451,26088,26549
3300000,815,20225,28364,31575
3400000,2894,24778,26061,25964
3500000,1135,27288,21937,25908
3600000,569,27394,21159,27879
3700000,3842,24893,24018,23356
3800000,3065,18592,30899,32343
3900000,1431,13134,13866,13590
4000000,2242,19450,31371,23465
4100000,6564,24870,26759,28541
4200000,14747,26401,21100,19002
4300000,13227,24929,25755,25582
4400000,5011,24172,31652,27015
4500000,10137,23056,26538,27323
4600000,3640,27676,30734,22891
4700000,6273,21746,27868,25470
4800000,8118,30370,26028,25164
4900000,1628,26565,25841,24718
5000000,4011,25184,25409,26464
5100000,6619,22996,21227,27750
5200000,4869,23258,22849,31243
5300000,2897,20325,27227,30912
5400000,3441,20519,31251,32257
5500000,5308,22490,30731,29610
5600000,9298,37641,25468,20554
5700000,14036,29130,25528,23779
5800000,8554,19691,30478,30552
5900000,1513,31410,25928,28371
6000000,3478,25560,26201,30568
6100000,3926,22225,28158,25260
6200000,2028,24728,26059,24477
6300000,2340,19703,30241,29186
6400000,3482,27062,29964,25118
6500000,2349,25421,23535,26669
6600000,5278,23812,28260,24993
6700000,9877,26520,25368,25089
6800000,6576,28646,23835,25307
6900000,4945,27309,26160,25993
7000000,4139,27941,24749,27962
7100000,2221,25889,28602,21692
7200000,2931,26801,24532,23766
7300000,4268,20914,24684,28171
7400000,3639,27157,28077,24131
7500000,5992,24003,29083,26641
7600000,1413,23767,33375,25306
7700000,1348,27640,27514,24609
7800000,2392,22949,25372,29203
7900000,4093,27523,21859,28150
8000000,2964,24819,28150,26129
8100000,5787,27610,21703,29822
8200000,6097,27514,26870,28996
8300000,6088,27510,24334,28966
8400000,1390,28641,28266,28281
8500000,4229,23946,24811,30414
8600000,9249,25166,26010,28049
8700000,8521,26705,22995,27135
8800000,6068,22900,25585,25263
8900000,7286,18855,22414,28449
9000000,4885,20051,17602,33715
9100000,5836,17122,20310,24549
9200000,2996,24352,28338,17659
9300000,3478,27034,28975,27556
9400000,680,24218,25851,25465
9500000,1772,23830,23697,22319
9600000,1914,30127,22801,23330
9700000,10535,21430,23618,29985
9800000,5092,26864,25978,24472
9900000,132,23524,29204,26143
10000000,1913,24068,27266,25765
10100000,1716,23347,30082,27980
10200000,0,23084,27075,27292
10300000,2137,26002,27911,28344
10400000,4651,25746,27545,20289
10500000,5518,25150,28094,22814
10600000,3665,25285,20693,24961
10700000,1721,27723,22844,25185
10800000,4653,24221,27011,28773
10900000,4789,25380,30058,29212
11000000,1313,26422,22895,22207
11100000,2914,29141,25814,26931
11200000,808,26179,23624,27743
11300000,411,28517,24727,30798
11400000,2571,32475,22751,24862
11500000,1783,25387,28134,27998
11600000,551,27315,26638,26602
11700000,1446,25951,23838,29926
11800000,2347,28403,22970,29290
11900000,2903,23499,36108,23005
12000000,1029,22359,31195,23978
12100000,1483,21920,36097,28829
12200000,4604,28588,23234,30702
12300000,3548,27280,23271,23664
12400000,635,28881,19283,36945
12500000,487,19886,31003,27649
12600000,507,30551,25937,26295
12700000,1249,20932,25700,32577
12800000,3572,17896,20280,43050
12900000,3241,28152,22416,32994
13000000,1873,25874,29621,27963
13100000,5301,23703,28155,28063
13200000,1900,24096,25299,29525
13300000,3048,26012,26631,24868
13400000,769,21962,28657,34909
13500000,1993,27853,28504,28275
13600000,5887,34196,23987,26274
13700000,1679,23897,23879,27382
13800000,7928,26941,25740,23153
13900000,2683,32444,27420,26518
14000000,2366,21644,34952,24542
14100000,320,25521,27980,24931
14200000,1451,25281,27080,29145
14300000,229,27892,27070,25142
14400000,703,27962,25933,31843
14500000,1071,27677,24948,27232
14600000,483,29804,31343,26536
14700000,568,26038,30962,26712
14800000,946,31287,27308,28653
14900000,530,30041,26892,26286
15000000,925,32194,26951,25233
15100000,331,27660,33328,26730
15200000,190,28131,29752,30286
15300000,1292,30547,21719,21472
15400000,1488,26667,28023,26301
15500000,4135,28446,27045,25976
15600000,4743,26141,27187,25482
15700000,2373,31606,23513,25752
15800000,5062,20879,32389,27147
15900000,1248,24673,24784,22074
16000000,961,23599,23668,22870
16100000,857,25597,28353,29364
16200000,1138,31350,23258,28972
16300000,307,27381,32285,23157
16400000,382,23643,22520,23919
16500000,552,19605,22407,25463
16600000,766,26881,21689,19482
16700000,137,26245,21415,22231
16800000,453,25534,23780,26959
16900000,1166,25426,27283,24137
17000000,2347,26117,25595,26557
17100000,2375,25409,22060,28858
17200000,4167,22539,24494,24477
17300000,3747,23236,20373,23387
17400000,2137,20762,16658,29102
17500000,1370,22006,18923,19752
17600000,1385,22651,17581,18992
17700000,983,26783,20423,19061
17800000,1356,18731,21452,18897
17900000,1488,16431,19212,19158
18000000,1007,13809,15124,16551
18100000,764,21010,18016,24474
18200000,2049,21841,21638,18692
18300000,1239,23824,21044,23565
18400000,1623,27679,27452,23661
18500000,4671,27654,25458,22154
18600000,5821,24661,24217,23066
