position,V0,V1,V2,V3
0,0,0,6219,1398
100000,4001,29969,6513,5064
200000,5259,35070,5072,13134
300000,1889,24264,17234,19628
400000,6894,20349,21001,12954
500000,8902,17938,30257,25236
600000,5282,26130,18249,32915
700000,4462,32495,25870,28641
800000,2288,20423,38688,16901
900000,913,9161,39307,22116
1000000,3727,8887,50508,18563
1100000,0,1623,1346,2916
1200000,13816,28274,9176,20158
1300000,18648,19369,20635,15761
1400000,20922,20396,28047,17722
1500000,16402,24189,24822,23760
1600000,10965,27944,33149,15019
1700000,5766,30749,27448,26098
1800000,3787,17471,30380,21996
1900000,2117,22070,36680,29904
2000000,11940,28980,22591,25211
2100000,9884,29072,24585,23928
2200000,4365,25081,22198,32003
2300000,733,22959,18610,29854
2400000,6231,40828,18045,20654
2500000,21217,44694,10942,13898
2600000,19021,24359,18809,22155
2700000,15925,16929,25574,29602
2800000,3688,22853,26703,28103
2900000,1085,19475,27905,33475
3000000,2341,24043,26752,33145
3100000,378,19640,30910,31102
3200000,1708,27391,29815,23007
3300000,2836,24818,31181,21256
3400000,467,24542,32982,17496
3500000,831,24122,28965,20603
3600000,235,25944,27659,29518
3700000,2668,31455,25189,33545
3800000,2889,22726,26327,39348
3900000,7544,23855,30614,31818
4000000,3983,18252,25061,25746
4100000,10688,17725,34290,19547
4200000,14718,22497,25668,31533
4300000,8387,28198,25611,26571
4400000,8267,23286,23409,30682
4500000,11276,21744,27117,30017
4600000,6882,22201,30781,29201
4700000,4528,28515,24795,28869
4800000,10145,21915,25815,28531
4900000,5185,20895,34342,26401
5000000,6302,24590,27315,23385
5100000,2761,24043,23171,34303
5200000,5603,18322,35557,20877
5300000,3189,17792,37347,17215
5400000,3361,22528,27002,29380
5500000,1938,21816,33719,24001
5600000,10129,21740,33055,22871
5700000,3245,18787,38891,27422
5800000,4853,26543,35832,23551
5900000,4732,28592,15958,33655
6000000,2860,25132,25614,24769
6100000,507,20974,25149,21656
6200000,3819,23971,23042,25903
6300000,3269,24343,25017,30296
6400000,5363,22068,22810,23746
6500000,2677,32234,27102,27696
6600000,3839,20561,30636,27896
6700000,364,26333,20123,32722
6800000,3915,22396,28282,25716
6900000,142,31154,24290,16090
7000000,664,41959,26150,19364
7100000,8297,29499,20970,29717
7200000,5426,23306,27671,28652
7300000,4117,22960,38457,22116
7400000,301,17687,33824,28755
7500000,2070,19868,21165,33976
7600000,5884,27105,20594,23691
7700000,8860,20996,20706,26845
7800000,14034,26846,22459,24031
7900000,5272,17443,25233,24504
8000000,1396,22253,19377,27794
8100000,4802,28195,20747,23985
8200000,8348,25254,26524,29152
8300000,8874,30712,23285,30068
8400000,6875,21473,21354,36921
8500000,12550,14828,41202,21056
8600000,6927,29003,20366,32519
8700000,6591,23137,21125,41037
8800000,2685,30147,23848,31241
8900000,1839,22492,32372,30610
9000000,6415,18435,40116,29675
9100000,8211,25931,33912,22702
9200000,611,37418,29342,19897
9300000,2678,28025,29938,26294
9400000,8325,22869,28949,17078
9500000,5561,22838,28982,29724
9600000,9675,16027,22373,31811
9700000,7564,27182,24396,26380
9800000,3419,30500,27841,29721
9900000,3465,33010,27022,24693
10000000,30304,19391,20401,21400
10100000,14253,19939,30398,31126
10200000,22189,21956,23239,26943
10300000,14168,23766,33160,23513
10400000,19735,17761,30575,26078
10500000,8906,21709,26919,35418
10600000,5578,25685,34524,24927
10700000,2287,20526,29484,31701
10800000,5281,29916,26333,27608
10900000,5025,27610,27130,31134
11000000,2987,31696,28610,26465
11100000,5709,30459,31185,25026
11200000,6408,32623,28469,24652
11300000,4570,26305,29576,28928
11400000,7871,17399,28832,30958
11500000,3985,21961,28821,34454
11600000,9224,23754,29899,28406
11700000,2711,31146,30152,29618
11800000,3265,26829,31526,30361
11900000,1345,27364,32623,23197
12000000,3107,31544,30771,27394
12100000,2600,32157,23746,28249
12200000,9652,24920,31139,24519
12300000,6100,23889,26773,25054
12400000,6407,23437,24482,27472
12500000,11902,24587,28799,25703
12600000,5886,25974,32040,27586
12700000,5723,21778,32265,29048
