position,V0,V1,V2,V3
0,2310,10851,9755,11641
100000,750,17370,16666,18824
200000,4656,20241,18567,19549
300000,1712,18316,22786,21604
400000,1633,19660,25203,27983
500000,4587,23231,27403,25010
600000,6485,31073,19955,24537
700000,3812,27528,25979,18908
800000,3490,30618,24886,20517
900000,2976,26824,24222,20349
1000000,683,2066,3235,2204
1100000,208,11461,12525,11312
1200000,767,18157,20620,19108
1300000,1338,26143,30238,22225
1400000,9873,16851,24624,17530
1500000,6077,16441,37989,20235
1600000,5263,19523,36461,22981
1700000,2595,29670,19845,23676
1800000,6034,30520,25328,23935
1900000,3153,20344,17273,12170
2000000,740,7490,12930,8852
2100000,2785,17842,35622,22538
2200000,6630,17312,18056,19174
2300000,5419,17399,10404,13111
2400000,5385,23559,23478,21714
2500000,3917,18185,28038,24584
2600000,5541,24356,32614,26231
2700000,1439,17824,17008,16834
2800000,5272,16676,21898,22192
2900000,4425,20233,25296,24031
3000000,3732,21435,24877,35468
3100000,6899,16357,25014,23519
3200000,1271,14243,12906,11276
3300000,2105,30461,20206,22034
3400000,307,19740,19798,14796
3500000,2012,31514,26121,22369
3600000,2260,28048,19753,17083
3700000,1344,29701,26100,21746
3800000,2494,24532,30909,17787
3900000,4779,24677,33797,14203
4000000,6440,25893,14435,12341
4100000,6934,21534,20487,21313
4200000,8940,22103,20001,21618
4300000,2023,14718,23779,11721
4400000,2998,23239,25245,33385
4500000,1913,24273,28824,32110
4600000,606,18883,20007,32240
4700000,4537,22504,24858,32614
4800000,6993,22988,28360,34123
4900000,4658,33083,25598,24742
5000000,4255,27581,22534,29686
5100000,1830,23788,18631,22355
5200000,9230,35246,21723,17536
5300000,4293,25243,28612,31291
5400000,2266,20453,25915,30708
5500000,1916,22109,24620,27442
5600000,5334,28212,21249,31583
5700000,6211,25694,24178,28104
5800000,2862,30040,21933,34416
5900000,6570,22984,23772,37198
6000000,6831,22499,20690,28986
6100000,9603,26327,20483,18748
6200000,9860,25935,21572,30426
6300000,5254,29486,18259,20788
6400000,7290,24612,24602,26766
6500000,2746,28418,26163,27705
6600000,4321,25554,23013,29505
6700000,3130,28642,23743,20695
6800000,4387,32808,16682,19693
6900000,3229,24033,21333,20893
7000000,2110,26269,24114,26620
7100000,8591,26610,25201,27798
7200000,2414,9737,15039,9903
7300000,4035,27730,26393,22688
7400000,1773,27788,25878,27345
7500000,1879,23739,26289,22081
7600000,3231,24835,27903,28630
7700000,6538,32108,26815,23298
7800000,7563,21918,28024,32163
7900000,11851,20209,27337,30787
8000000,8704,27729,23855,20066
8100000,6782,30214,23843,20012
8200000,4259,29500,26846,19854
8300000,2393,22560,20597,20943
8400000,126,18392,19552,37935
8500000,2040,23004,21076,29890
8600000,1003,33379,22068,28665
8700000,3563,26925,25340,27132
8800000,7043,26049,24974,28915
8900000,6329,22494,25523,31537
9000000,4939,27762,18174,36768
9100000,7886,22811,21199,27716
9200000,13090,25088,20476,34285
9300000,8400,23523,20310,38004
9400000,1590,21394,28431,37207
9500000,3312,26471,32320,24027
9600000,804,26945,36873,24430
9700000,1680,25455,37392,24879
9800000,5114,21438,38833,22887
9900000,6500,24105,32518,20479
10000000,7158,27403,28997,25416
10100000,8430,27091,27108,26732
10200000,7910,27825,26833,26852
10300000,5472,25770,27018,27452
10400000,3326,25518,34832,25565
10500000,2135,31040,31896,22152
10600000,4229,25721,30082,27867
10700000,3470,28103,29872,24542
10800000,1951,25482,34608,30896
10900000,6506,29121,30423,28732
11000000,5954,30744,28165,27167
11100000,1579,31827,25299,28964
11200000,4105,27958,28448,23352
11300000,7187,27104,32169,26392
11400000,5308,17459,22409,24121
11500000,5547,21538,25925,24792
11600000,6837,25084,29966,24539
11700000,2381,26519,34023,23672
11800000,4955,27073,26897,24808
11900000,2940,24476,25571,31444
12000000,6302,28418,29151,29381
12100000,8918,28707,30834,24047
12200000,5497,28950,27858,31661
12300000,6147,28043,29730,28919
12400000,5662,30996,28876,27543
12500000,2297,30996,26737,28184
12600000,3390,27768,26292,27738
12700000,4182,27235,35930,24869
12800000,6630,27208,30370,29781
12900000,8803,20225,39275,27753
13000000,10527,24703,33314,27134
13100000,28731,21942,20723,20793
13200000,8072,26863,29146,24789
13300000,2342,31370,27750,29008
13400000,6704,24353,28789,30365
13500000,3845,33836,24724,25527
13600000,4350,25671,32438,25537
13700000,8849,26196,31659,24811
13800000,2132,31490,29447,30159
13900000,6474,24067,34358,29552
14000000,3172,25938,37484,27465
14100000,3689,23813,38140,27519
14200000,3364,26120,28291,31003
14300000,2599,29115,26647,32694
14400000,4821,24704,38120,26933
14500000,6206,26723,28556,28128
14600000,5742,24765,29179,31148
14700000,3391,29653,29361,30584
14800000,5295,32478,31817,23882
14900000,4569,25900,34988,28427
15000000,3883,28221,31140,28754
15100000,3086,25375,36442,29789
15200000,4877,29195,29012,30123
15300000,3151,22934,36779,27703
15400000,2831,22888,33918,29925
15500000,8510,21757,38790,23473
15600000,12446,24240,35349,23919
15700000,10659,31198,27358,26515
15800000,15416,25732,27679,26196
15900000,20792,15405,41128,16816
16000000,11604,15117,53809,15086
16100000,10626,24283,37349,22704
16200000,10018,23527,31692,22436
16300000,3786,19521,43401,24333
16400000,3481,24260,39879,20610
16500000,4082,27859,29874,25391
16600000,4856,19970,45681,22961
16700000,5613,24658,24012,36303
16800000,5384,27651,28367,31830
16900000,2733,37118,21116,28556
17000000,3498,36141,18800,35563
17100000,4105,30685,26362,29753
17200000,4327,24410,33093,31606
17300000,3995,30490,29254,30289
17400000,3522,27758,30469,27251
17500000,3307,26170,32978,30190
17600000,5754,26432,32943,27730
17700000,5610,26078,33716,27832
17800000,3782,28160,31020,25055
17900000,2240,24253,34982,27356
18000000,4487,26212,30309,27030
18100000,5338,29215,28016,27923
18200000,3965,19834,32153,31770
18300000,2608,26344,27131,30462
18400000,8195,29432,28421,28061
18500000,8117,22021,33372,24031
18600000,6342,22430,29013,25660
18700000,2616,26905,23170,33691
18800000,5032,21137,29631,33084
18900000,4362,23600,27509,30388
19000000,6180,18443,26303,32812
19100000,1931,24551,23817,26285
19200000,3078,13580,36734,24168
19300000,2465,14918,32540,31445
19400000,2833,24623,23058,33162
19500000,8005,18769,35510,27706
19600000,2320,20822,18522,31564
19700000,4043,22156,14724,35349
19800000,1553,11868,14916,21345
