position,V0,V1,V2,V3
0,3086,14340,17561,15216
100000,10965,8774,9656,8246
200000,186,9423,4642,10916
300000,4068,9446,6482,6286
400000,6365,13474,13409,7436
500000,19200,28097,18484,11303
600000,9194,17322,11558,6980
700000,5816,24001,26851,16129
800000,3766,24639,33820,15335
900000,951,11530,14359,10555
1000000,1501,24118,29804,17713
1100000,6435,24385,32969,19240
1200000,3190,20889,12141,8758
1300000,1854,11287,18133,21611
1400000,1074,10343,22067,40522
1500000,51,8414,10255,15046
1600000,9315,20716,7474,13393
1700000,2461,13907,18734,20381
1800000,2407,16882,20262,26858
1900000,3816,13967,18922,17881
2000000,825,19896,20178,26191
2100000,1923,4512,8461,11974
