position,V0,V1,V2,V3
0,3681,21915,11810,18077
100000,4818,28205,17681,28649
200000,6526,31477,18131,27001
300000,3037,25103,22265,26608
400000,8332,24146,21914,24884
500000,4302,19347,25340,21576
600000,2144,23254,30612,22649
700000,5103,19231,30485,21887
800000,1237,20870,31912,19391
900000,3204,21424,33105,23907
1000000,1265,12266,23650,11012
1100000,3945,15658,25260,19251
1200000,5153,21940,28181,20105
1300000,8088,16529,24530,19073
1400000,10067,23862,22304,23327
1500000,1033,18953,38717,23198
1600000,2323,19039,31645,20340
1700000,3845,19609,29900,20894
1800000,5630,27409,22906,27289
1900000,7689,20986,23921,24856
2000000,12201,27386,21783,24644
2100000,4150,23766,30084,18540
2200000,2749,15366,49091,15968
2300000,4629,21493,36674,17556
2400000,5154,26684,27204,20706
2500000,3575,22103,29028,20511
2600000,1478,13607,13685,12500
2700000,9775,21764,18374,18176
2800000,6377,32277,18431,24857
2900000,1312,22208,22013,16950
3000000,3860,24879,16156,25014
3100000,8164,32654,14487,31880
3200000,9440,29264,24248,26461
3300000,19157,23500,24062,23302
3400000,9484,22500,19364,37295
3500000,18663,19291,23647,31968
3600000,15998,18192,22246,32683
3700000,9299,20027,36779,26499
3800000,27210,19727,20559,26547
3900000,25027,19392,17816,32664
4000000,22425,21713,28963,18063
4100000,14430,24835,27026,25422
4200000,13369,24780,26555,27682
4300000,11657,27712,22735,23862
4400000,12797,25931,25442,26508
4500000,5626,25388,25494,31843
4600000,4919,17706,29147,32327
4700000,10252,19974,29541,31645
4800000,12738,25981,31353,21260
4900000,12562,24236,26904,24038
5000000,16352,22940,20811,29816
5100000,12776,27153,21428,23231
5200000,11844,24782,31355,23572
5300000,8812,29455,29110,21283
5400000,18445,21769,26205,20991
5500000,10522,27811,28173,23279
5600000,10254,24271,29733,26076
5700000,5715,23087,27529,34844
5800000,6307,20517,24105,37779
5900000,4089,15037,33327,31440
6000000,2965,19869,38738,30016
6100000,8148,26325,27066,23834
6200000,22619,19012,25764,27438
6300000,13872,14969,27147,39250
6400000,7935,29840,29973,23988
6500000,7174,30337,30288,20693
6600000,3325,21852,31538,27975
6700000,2773,26851,24876,26444
6800000,2247,30468,31894,21269
6900000,1489,29013,19590,22852
7000000,1109,28051,27941,23251
7100000,1394,20015,31992,32162
7200000,1040,16368,16722,53047
7300000,609,20476,14247,33038
7400000,2520,28926,18842,19083
7500000,25,28878,30052,18376
7600000,1003,30263,26982,19904
7700000,6066,35692,22835,24193
