position,V0,V1,V2,V3
0,0,1040,1055,822
100000,0,9582,10167,6841
200000,2764,10712,12438,9789
300000,4139,16782,25119,20305
400000,940,7893,8606,11289
500000,7385,16227,17583,15934
600000,4282,20605,23240,19321
700000,4132,16531,24134,18383
800000,5483,18346,23637,22499
900000,6044,24461,25932,18419
1000000,9117,20390,26367,18682
1100000,5388,8804,11985,18933
1200000,10876,21477,22313,21216
1300000,701,1476,1029,1462
1400000,10713,15403,23311,12173
1500000,4271,23219,22248,25221
1600000,5348,23455,28204,22813
1700000,3618,19746,24764,30533
1800000,2152,22080,29493,20993
1900000,10485,22626,25092,21009
2000000,10978,15957,19582,15556
2100000,7218,15087,23365,19432
2200000,10029,15265,19169,16199
2300000,8265,17908,27878,18071
2400000,5832,23114,21570,27987
2500000,2519,15807,18190,23269
2600000,993,19094,24152,27065
2700000,2177,13266,12396,24425
2800000,3485,23082,20496,23727
2900000,2129,15209,15936,24366
3000000,4653,15035,18440,27869
3100000,2341,18913,18133,20185
3200000,2519,16514,23058,19104
3300000,4298,17658,18594,26964
3400000,4982,21475,32653,19026
3500000,7528,28345,29318,22339
3600000,8655,18946,31803,21848
3700000,5263,15961,17192,16856
3800000,6605,28259,29414,24409
3900000,7142,22180,39062,21723
4000000,7433,20537,40113,19083
4100000,12063,22946,29210,24155
4200000,8962,23783,29348,27119
4300000,8330,21633,19300,37998
4400000,13136,24083,26752,31704
4500000,3571,29479,26894,23573
4600000,6922,26539,27651,26392
4700000,1638,8104,7895,11119
