position,V0,V1,V2,V3
0,4749,21458,24211,17686
100000,11477,33054,22929,19295
200000,13673,27081,28804,24369
300000,7894,12362,6951,6221
400000,12535,25700,22141,25261
500000,12206,25671,28168,22732
600000,7042,24280,28623,29500
700000,5851,22161,27313,32745
800000,7636,24870,30922,29988
900000,11770,18809,23703,27500
1000000,5391,26563,28269,32442
1100000,3405,27198,26167,34170
1200000,5370,26070,25270,23579
1300000,6191,26706,31621,26968
1400000,3093,26949,32289,24007
1500000,13011,23879,26066,31602
1600000,17187,19455,26492,31492
1700000,16540,20823,22567,34072
1800000,5735,23851,25299,39730
1900000,4622,22244,36217,28083
2000000,9326,26737,33064,23970
2100000,5228,27011,23541,33679
2200000,2178,20052,26333,38816
2300000,1086,25118,25995,31134
2400000,3512,32851,20139,22735
2500000,5449,22627,25990,33119
2600000,5231,22718,27267,35550
2700000,3149,26970,31820,28396
2800000,2553,25672,23811,30226
2900000,1171,33835,24569,26911
3000000,1355,29199,28705,27880
3100000,1260,29747,25537,31284
3200000,1151,26352,22088,37047
3300000,8383,24466,28801,31153
3400000,9587,20737,28146,24184
3500000,5483,25721,31662,28455
3600000,4212,28688,33244,26127
3700000,4277,21676,28440,29354
3800000,5670,27348,30617,29075
3900000,2149,27865,23491,27852
4000000,1176,28472,28799,27403
4100000,1119,29768,28037,32229
4200000,2154,23342,25252,29842
4300000,3692,24322,27974,39032
4400000,3387,22345,24532,34941
4500000,4621,22101,32667,28953
4600000,5660,21361,27360,33264
4700000,6132,28285,29167,27311
4800000,6783,28172,31035,21862
4900000,8655,33753,25296,19343
5000000,6470,29986,26469,27928
5100000,7599,25258,28987,31088
5200000,4453,21608,31670,25415
5300000,6379,25575,33961,27863
5400000,6343,21763,28716,28376
5500000,7930,22992,24647,33832
5600000,14329,22469,22527,26493
5700000,6333,28903,23593,28661
5800000,9014,32996,21196,27250
5900000,7672,33900,23795,25775
6000000,16402,17347,23799,20547
6100000,12218,24729,21206,31093
6200000,7324,27651,25403,24476
6300000,4289,31641,26618,26419
6400000,3353,15537,29510,30501
6500000,5922,20698,27477,28584
6600000,4046,24468,34501,22529
6700000,4334,17999,38699,24146
6800000,2251,1939,4790,4408
6900000,4857,18764,19271,20184
7000000,3991,20082,31581,28297
7100000,6603,16489,30751,24731
7200000,16789,11928,36503,19506
7300000,19243,13931,24758,27795
7400000,19225,16399,19508,30323
7500000,13856,21985,19619,21148
7600000,3416,26322,16622,18358
7700000,9990,28856,16585,16239
7800000,8789,32519,17477,19821
7900000,3616,19044,17828,22720
8000000,2979,15591,22986,30161
8100000,5322,24939,27728,25959
8200000,8692,27581,25796,22822
8300000,9880,28342,24494,24416
8400000,11228,28977,29025,24446
8500000,11486,31343,21409,22109
8600000,7310,37161,22899,19491
8700000,6065,24937,20847,19679
8800000,4823,29583,28155,24568
8900000,6399,24229,26664,28922
9000000,11046,26495,25069,28363
9100000,6095,25293,28337,27093
9200000,8751,26442,23132,28426
9300000,8723,18614,25002,30751
9400000,7727,26530,30546,27630
9500000,9287,22440,26995,29965
9600000,5928,21113,28317,30675
9700000,4140,20229,30132,28166
9800000,4480,26719,28315,24276
9900000,4572,37625,17709,12526
10000000,6042,22547,18123,19471
10100000,13324,26494,20917,16948
10200000,9809,32471,19284,18760
10300000,12379,18811,33025,15360
10400000,11995,26160,24970,22156
10500000,15126,25854,19863,18806
10600000,7802,24316,28002,17996
10700000,2211,19080,22124,21961
10800000,6349,14323,23103,18944
10900000,2968,22076,29705,33413
11000000,2717,21394,27190,31028
11100000,2251,11684,18728,14066
11200000,2848,8666,31514,14166
11300000,6307,20711,28423,33064
11400000,5268,23457,20452,33424
11500000,4148,31432,25293,23063
11600000,3565,33347,26536,20834
11700000,8811,26309,26300,22267
11800000,10154,29171,19058,27961
11900000,12817,30464,19323,29841
12000000,12302,26308,20262,33189
12100000,9482,18680,44292,20434
12200000,12630,24209,29616,18148
12300000,7404,23665,33232,23543
12400000,7419,18608,28200,30540
12500000,7207,16266,31007,20795
12600000,4576,11554,5152,11080
