position,V0,V1,V2,V3
0,4868,11418,23137,32432
100000,4388,11864,33678,25496
200000,12364,13151,42588,15021
300000,14697,21550,23715,22863
400000,2353,18954,16853,21257
500000,3769,15675,22805,22414
600000,9406,12454,8262,11997
700000,9918,22034,19756,18852
800000,14495,17427,16270,27914
900000,7297,24634,25649,22340
1000000,31959,28711,12671,12278
1100000,25094,34016,14076,14809
1200000,16930,25196,11558,30726
1300000,20162,23466,21825,28584
1400000,9537,18903,29077,32211
1500000,5389,19004,37723,15971
1600000,9989,18660,32536,25292
1700000,13323,26259,32394,20384
1800000,8204,23019,22175,30871
1900000,6933,22005,35899,20185
2000000,6778,18318,25187,27593
2100000,3853,17311,32216,26702
2200000,6931,25229,26525,25071
2300000,5370,18874,33927,24075
2400000,9408,25219,28937,24562
2500000,3494,26068,28592,22376
2600000,6124,30721,17941,27902
2700000,16136,23695,18640,24982
2800000,21616,19735,19442,21544
2900000,22646,18106,29511,12515
3000000,15752,21910,31168,19258
3100000,5530,35591,24057,23527
3200000,1216,18082,35607,33081
3300000,3543,23292,27132,29543
3400000,5021,26645,25198,32070
3500000,1059,17316,19466,16164
3600000,10137,26225,29772,23602
3700000,18924,21633,28672,21242
3800000,26821,13783,38525,14570
3900000,44096,17242,21625,9607
4000000,19949,23058,24562,26279
4100000,10773,28208,25815,25781
4200000,10603,25503,22000,23860
4300000,2360,20737,14678,21446
4400000,15343,18932,16770,22627
4500000,14721,17528,28857,20070
4600000,7240,19091,41484,23671
4700000,2505,20630,40335,24467
4800000,1871,18488,25285,21292
4900000,2629,17699,10619,30638
5000000,276,21104,14109,40385
5100000,4478,28008,23914,23508
5200000,2342,21209,27535,19826
5300000,5054,16344,42099,21481
5400000,4648,23220,34614,21094
5500000,6828,24408,36804,19341
5600000,6872,20732,34372,25973
5700000,15991,24890,22881,23411
5800000,5775,19262,27224,15625
5900000,2918,20495,37667,20525
6000000,5007,22262,25737,21280
6100000,5439,19711,30011,22420
6200000,7107,20358,29455,20800
6300000,6164,18353,26530,26353
6400000,648,11830,12168,27852
6500000,6273,11086,7045,15497
6600000,10159,26498,18340,26944
6700000,5166,17953,22666,24232
