position,V0,V1,V2,V3
0,4342,17073,31241,19175
100000,7107,21633,22933,24123
200000,14401,27052,15640,26835
300000,10426,25662,19929,25588
400000,3377,19817,16306,13570
500000,7300,21678,20909,17380
600000,3360,9412,17687,17487
700000,5789,19101,22197,21429
800000,8160,16338,30692,20844
900000,9050,27664,22493,20652
1000000,16939,15519,20329,31693
1100000,16347,21174,16430,29952
1200000,12149,14382,37335,21134
1300000,15749,21374,24952,30067
1400000,10261,24549,29947,22339
1500000,5931,25367,17436,26427
1600000,7664,24451,26270,28054
1700000,8531,24383,23434,36960
1800000,6358,21394,26791,27188
1900000,7924,30110,17626,27981
2000000,3567,23768,29743,22595
2100000,4213,21051,24808,26691
2200000,3430,26981,23472,28135
2300000,2646,24958,29633,24982
2400000,5690,18850,23526,37875
2500000,1062,27084,21724,28751
2600000,1611,19920,28019,29428
2700000,10919,21748,26659,24728
2800000,17186,18793,22936,23500
2900000,26018,17199,13557,23570
3000000,14182,25280,17943,26707
3100000,5270,34235,20391,26976
3200000,3510,36538,29335,17169
3300000,4570,24680,23726,26249
3400000,2412,28153,28271,29470
3500000,2075,19069,12753,17001
3600000,5918,27143,30092,26255
3700000,16928,23233,23003,26672
3800000,40004,18188,20363,14230
3900000,42942,16011,10029,23588
4000000,18273,22900,20288,30595
4100000,7131,22447,31233,28968
4200000,6785,30654,25605,18947
4300000,1812,18850,16919,21783
4400000,14943,13546,22024,22493
4500000,15281,22380,18147,25462
4600000,8301,33578,24839,24921
4700000,10016,37020,19474,20310
4800000,5025,21640,18929,20606
4900000,2367,11296,32196,15936
5000000,1256,16939,38165,19175
5100000,4965,23077,23201,27027
5200000,3416,19368,20260,23191
5300000,9550,23332,22781,20917
5400000,6192,25084,23864,27417
5500000,6769,21565,24066,34998
5600000,4115,22192,30069,30902
5700000,4478,15271,26414,40206
5800000,2744,20521,16658,23359
5900000,7317,28809,23388,21907
6000000,4747,23701,23850,22022
6100000,5656,24425,25690,21830
6200000,13362,23034,24297,17012
6300000,4759,26888,25239,20412
6400000,1074,13688,25879,11836
6500000,1214,6677,14203,14707
6600000,3783,26672,20708,30744
6700000,8672,27513,19336,15393
