position,V0,V1,V2,V3
0,4508,8392,29613,7418
100000,7083,10200,42888,7561
200000,1831,16020,18884,6794
300000,0,817,963,0
400000,0,3515,1877,2224
500000,4246,13486,28458,9482
600000,126,13923,29246,26767
700000,5175,19610,19316,18006
800000,3540,21360,19542,20530
900000,4308,10517,7247,17743
1000000,18248,15698,16359,34974
1100000,14803,23731,18989,22133
1200000,26009,28552,10939,15469
1300000,19041,20759,16137,21603
1400000,3592,26157,29813,24164
1500000,862,26655,23463,24989
1600000,1740,26564,22546,27403
1700000,3074,27605,19651,26005
1800000,2700,24698,24042,26831
1900000,3543,21825,27519,25761
2000000,4222,25148,30971,25960
2100000,6134,22934,32925,25210
2200000,2068,24101,27589,15976
2300000,6662,21399,24411,21785
2400000,10529,20865,24649,30318
2500000,7856,25310,29064,23992
2600000,9802,22541,28166,25175
2700000,6980,23497,21028,30020
2800000,685,19686,31211,30399
2900000,3194,21715,29447,29870
3000000,2008,25034,35610,23336
3100000,1905,27403,25911,26797
3200000,1701,21126,29705,30060
3300000,1424,28380,27251,23450
3400000,3167,29729,22749,28214
3500000,1890,30666,24648,24813
3600000,5122,24877,26179,24686
3700000,3446,23956,24970,19185
3800000,6096,17277,22457,12869
3900000,1707,27204,18661,20876
4000000,1515,19649,17231,19650
4100000,1495,18931,27403,31926
4200000,2653,18099,29588,31212
4300000,5292,19990,27890,26536
4400000,4068,23336,27809,23610
4500000,2658,25160,31281,28682
4600000,1251,23171,33318,30666
4700000,2353,24828,29719,29382
4800000,460,26035,31384,25823
4900000,7550,26042,26331,22630
5000000,3824,27285,25383,27141
5100000,3461,25777,30189,25266
5200000,4760,24650,25500,22444
5300000,2263,27694,27995,25864
5400000,4345,30756,29092,24240
5500000,3405,33479,26013,25653
5600000,5931,33174,23934,20979
5700000,9453,17894,34321,22700
5800000,10338,22534,26864,25332
5900000,8994,23486,25573,29611
6000000,8613,26350,26410,25699
6100000,3455,22440,27375,31102
6200000,3271,20421,32083,29011
6300000,1235,26231,28745,27621
6400000,1480,22403,30515,34306
6500000,6187,20740,28560,33012
6600000,1650,25703,32135,25465
6700000,2015,24285,28823,30572
6800000,3405,26195,28869,27560
6900000,1590,29676,27509,23818
7000000,1265,22348,23359,15968
7100000,2281,26877,25990,29511
7200000,3622,30766,30027,25241
7300000,4317,29870,25233,26947
7400000,3433,31288,25082,27529
7500000,3725,25090,31948,24223
7600000,7544,25503,23019,27923
7700000,3679,22978,29054,21859
7800000,9313,17710,22085,23839
7900000,12324,17480,29658,24092
8000000,14703,20575,23008,27684
8100000,10020,24798,32533,22528
8200000,5185,23396,30074,28961
8300000,7499,21878,28449,30621
8400000,5267,23898,26500,34053
8500000,6810,22090,28030,21409
8600000,8706,22197,30522,26589
8700000,9472,25589,26843,27962
8800000,15600,28197,25842,21751
8900000,8070,29047,31656,17956
9000000,7693,21547,33817,28246
9100000,4431,21333,27192,30481
9200000,6811,28259,26465,30205
9300000,313,29324,25270,29834
9400000,2640,23382,26883,28247
9500000,1387,28610,24674,24441
9600000,1211,30927,31758,21417
9700000,3032,26374,33734,23969
9800000,6464,22636,26597,36026
9900000,4082,30023,31582,26779
10000000,986,27343,32740,26433
10100000,658,30641,30683,28592
10200000,4671,23513,31343,27283
10300000,2251,21096,23576,30207
10400000,11050,27523,27519,22888
10500000,10601,27410,28454,25632
10600000,8513,24549,22707,32126
10700000,6007,28936,23915,29123
10800000,2258,23425,31587,25519
10900000,2432,24318,26449,23151
11000000,1370,27722,27919,24697
11100000,1843,23514,30059,26682
11200000,3286,21349,27625,25475
11300000,2122,31099,23641,25923
11400000,1979,25994,30036,29576
11500000,881,28782,28101,27012
11600000,1882,28555,28521,28189
11700000,9003,23642,26492,24810
11800000,1340,25101,25290,29659
11900000,2725,24299,29915,23082
12000000,1067,30246,23002,22896
12100000,1093,25138,20656,30443
12200000,3078,24785,24285,34925
12300000,3047,19659,22121,36561
12400000,1598,25844,27262,29477
12500000,1639,23822,25554,36561
12600000,4089,29487,24431,30616
12700000,9540,20095,30300,28276
12800000,4070,36113,24566,21111
12900000,1078,25873,30134,23963
13000000,1463,28822,37609,18219
13100000,2978,25762,33667,22244
13200000,5219,28428,33561,24151
13300000,5066,28724,32448,28441
13400000,4603,29942,30819,28473
13500000,5168,23468,22522,37562
13600000,3008,25440,24288,28663
13700000,3713,25971,23914,35686
13800000,7218,27898,30624,28573
13900000,5659,26257,30556,31201
14000000,8991,26366,23353,27613
14100000,5515,25100,23397,28429
14200000,6407,31109,27628,26390
14300000,6086,28207,28455,24038
