position,V0,V1,V2,V3
0,4009,19067,19035,25052
100000,7601,27605,29320,20960
200000,4777,21980,30593,22574
300000,2698,26047,25308,29807
400000,9050,20796,30124,21238
500000,16778,32327,18490,12644
600000,20957,21509,16149,34404
700000,21618,21814,21275,28639
800000,6886,29279,25994,20487
900000,5784,21036,36479,21838
1000000,1381,22160,31902,30335
1100000,8990,22145,24335,25862
1200000,7372,23627,21658,23023
1300000,8085,17125,25501,19574
1400000,5333,14880,39246,23032
1500000,10530,21971,30968,21381
1600000,9687,27399,23721,27145
1700000,5054,29967,26123,24501
1800000,5975,25259,22518,27153
1900000,5584,20864,14016,27471
2000000,23918,18257,17833,32041
2100000,25543,16317,19626,19164
2200000,10290,20634,21209,17632
2300000,19703,19954,24137,17095
2400000,8862,26001,19420,17921
2500000,22255,23771,22164,21830
2600000,31552,16705,14808,27260
2700000,18770,17529,12705,26713
2800000,8323,20195,17456,29123
2900000,1851,12217,14782,27233
3000000,103,4153,39799,5810
3100000,2562,10942,48825,16458
3200000,2538,17753,33654,32594
3300000,2746,21883,22717,30031
3400000,4043,19534,30291,20069
3500000,5319,27118,19856,19399
3600000,2967,23356,25528,24332
3700000,4766,23380,33893,21648
3800000,5811,18457,25197,18030
3900000,6711,18917,14504,19117
4000000,8234,7317,7006,8204
