position,V0,V1,V2,V3
0,1980,4592,7439,5824
100000,3105,13308,12226,10541
200000,6001,21643,21291,29828
300000,4075,26156,20980,21374
400000,5645,32153,22430,24131
500000,2837,21219,17606,25530
600000,3699,37592,16223,18762
700000,7411,26973,23694,21429
800000,2157,17597,26507,23442
900000,4430,15637,28801,36795
1000000,3911,16729,29947,27902
1100000,2485,20748,30941,34035
1200000,2018,22466,34413,29258
1300000,6251,27746,25493,24583
1400000,15663,23278,29579,22708
1500000,10992,22122,24644,32846
1600000,9605,20960,26443,29647
1700000,9148,26834,23551,31878
1800000,4257,29941,23532,30063
1900000,5751,33033,30650,23175
2000000,4370,29162,31594,22327
2100000,5077,27127,27268,26836
2200000,5805,33075,24034,23140
2300000,6494,22993,27696,29430
2400000,3415,26978,23234,26294
2500000,2760,23630,27873,32647
2600000,3019,24037,23815,26916
2700000,3710,10035,16672,13163
2800000,1438,10949,9935,7285
2900000,1850,21706,22809,15572
3000000,1465,26180,25251,20233
3100000,4319,23042,19913,15296
3200000,5068,28614,24228,24576
3300000,2071,25925,25820,25761
3400000,2103,32207,28418,25023
3500000,6079,29201,25625,18279
3600000,4193,30663,23887,23947
3700000,12304,25053,26602,28968
3800000,13811,23246,25710,30549
3900000,10029,29211,22809,26091
4000000,18948,29817,17168,28889
4100000,7305,30423,23543,18863
4200000,3455,16044,29893,19308
4300000,2719,22497,34254,25206
4400000,2254,25372,30373,23456
4500000,7317,30283,23281,27204
4600000,3793,25494,34510,23448
4700000,4691,18789,30695,19812
4800000,2499,25124,21825,24876
4900000,1917,28323,27112,24173
5000000,2027,23035,37846,22580
5100000,3867,25616,27929,23999
5200000,2167,31028,29761,29456
5300000,6913,24364,25710,32807
5400000,11532,16791,28588,29566
5500000,10171,20115,32706,21581
5600000,6806,31302,23794,23983
5700000,5509,26156,24245,22993
5800000,8859,24379,23981,27914
5900000,5184,19751,31508,24634
6000000,5698,21604,30663,25247
6100000,4844,29425,29626,26137
6200000,4035,28587,28944,29859
6300000,3512,27611,27954,29789
6400000,3978,28803,30296,27989
6500000,2678,29832,31148,28434
6600000,3655,29906,27397,27633
6700000,4918,24169,33353,27968
6800000,2660,42724,21020,21794
6900000,2228,18143,39410,25899
7000000,3927,23277,32375,30121
7100000,4907,23630,30158,33378
7200000,4214,21480,30699,32212
7300000,7262,21964,33144,31041
7400000,9760,26702,23159,32472
7500000,7214,26607,23579,34301
7600000,17708,18624,29745,19744
7700000,11282,18294,31586,31149
7800000,4214,23237,26932,36952
7900000,2600,30005,29822,26387
8000000,3973,27607,28510,26637
8100000,4512,30842,24976,28807
8200000,18101,18281,25841,30187
8300000,17560,13441,26853,30827
8400000,13538,20321,20902,38852
8500000,2954,22636,19085,43824
8600000,3995,24806,23420,38184
8700000,14020,15357,23071,32443
8800000,7968,15242,24062,41886
8900000,4257,19579,28408,36545
9000000,3094,28831,33076,20016
9100000,1775,25783,27158,30547
9200000,5603,24816,26018,26334
9300000,5246,25673,24028,23893
9400000,6517,23456,27661,23613
9500000,3635,15535,39120,15920
9600000,8131,17843,32231,20158
9700000,6842,30910,18141,16922
9800000,7638,24601,15505,18855
9900000,5627,23013,7668,9866
