position,V0,V1,V2,V3
0,6739,17881,17952,16768
100000,1635,23915,22359,21903
200000,5162,21033,27882,27082
300000,6433,17677,33127,26252
400000,6672,15842,26754,22209
500000,4197,18240,30267,35412
600000,9088,22112,20934,27327
700000,3172,25750,26886,33557
800000,4564,27850,26361,30926
900000,3932,30730,29607,23498
1000000,2438,27258,28964,17708
1100000,1064,4408,4097,5906
1200000,4459,12043,15529,14602
1300000,9230,29485,21924,14727
1400000,8322,26034,25015,23402
1500000,7097,26298,31298,21761
1600000,7879,23040,25297,28241
1700000,8099,14505,27461,20740
1800000,8254,32646,19040,26139
1900000,6315,25719,23733,32041
2000000,10277,15959,26935,21940
2100000,3804,18481,29474,32064
2200000,5931,24181,28670,29973
2300000,1831,21173,23756,39827
2400000,4821,25017,28213,27732
2500000,3116,32589,27735,23423
2600000,6432,26907,26804,23450
2700000,16197,21911,23668,25361
2800000,9223,26549,31540,22752
2900000,8588,22767,27786,30578
3000000,4572,26153,27269,30744
3100000,3753,25923,38331,18135
3200000,3625,27197,31304,23505
3300000,23378,26615,16692,10666
3400000,9868,16981,38392,16542
3500000,17746,13119,29907,16586
3600000,3324,20366,37943,17800
3700000,8919,20335,35818,20374
3800000,4485,21536,34748,20230
3900000,2771,13991,23573,37658
4000000,8167,22075,15771,30891
4100000,4637,22680,15987,37922
4200000,7434,24116,18317,28605
4300000,6997,24240,23257,16704
4400000,9541,22385,22406,28154
4500000,8631,26717,23016,32259
4600000,3046,27939,26976,22685
4700000,21689,12523,19995,27189
4800000,22581,15055,22932,16767
4900000,18226,18151,21859,17801
5000000,7197,20387,27454,26797
5100000,4504,20922,25255,19696
5200000,14629,13989,20492,23278
5300000,1260,1727,2923,1658
