position,V0,V1,V2,V3
0,3181,889,8359,5878
100000,2048,8370,20057,9410
200000,4353,15086,25449,29507
300000,3452,19302,28368,20286
400000,2454,22844,37800,21312
500000,2282,20051,29366,22113
600000,800,18686,45869,14173
700000,5458,20528,31234,16389
800000,5459,23192,18126,22478
900000,14948,24294,11385,35055
1000000,10792,22535,20114,25096
1100000,7902,38100,17203,25014
1200000,4175,29958,24316,29962
1300000,7042,24965,28824,23228
1400000,23352,18465,25828,23680
1500000,13923,20029,22291,34465
1600000,11396,19066,20576,35924
1700000,12323,24729,27798,26707
1800000,6033,26215,29288,26359
1900000,7912,24149,35327,25712
2000000,9589,26306,31062,20569
2100000,9506,32837,24099,20296
2200000,4953,18232,38624,24697
2300000,9232,25613,25237,26847
2400000,3478,19320,25257,34870
2500000,4547,21038,26318,35992
2600000,3773,25902,22611,26033
2700000,10089,12572,9147,9920
2800000,1917,9764,10873,7117
2900000,584,29727,18862,13307
3000000,833,29496,31976,23869
3100000,2714,23130,41204,19724
3200000,2826,25604,34257,19638
3300000,3303,29029,18895,28690
3400000,1599,31617,32085,22616
3500000,3505,19754,38854,18059
3600000,1097,23037,35403,23374
3700000,13677,20759,26236,32335
3800000,14532,17674,25496,35639
3900000,5367,20815,32811,29294
4000000,10123,20295,37512,27017
4100000,2550,23643,37220,17044
4200000,5982,22663,22770,14108
4300000,4111,26731,32128,22251
4400000,2532,22880,33255,25307
4500000,3494,26896,33508,25027
4600000,4464,20536,38000,26458
4700000,8890,25283,17666,23194
4800000,2420,23395,22108,26544
4900000,5751,22907,28358,26016
5000000,6508,29370,26198,24217
5100000,3703,21676,33173,24650
5200000,5142,26480,31380,30247
5300000,7318,23950,26261,30888
5400000,22010,20532,20452,23517
5500000,18846,13884,27351,22242
5600000,3080,21814,41096,19131
5700000,4916,17708,27754,23885
5800000,11091,20954,23930,26238
5900000,8195,20529,18976,16927
6000000,11215,18356,23789,24637
6100000,4327,23582,35955,26543
6200000,6025,31722,26731,26970
6300000,8887,29960,26622,22893
6400000,6664,22368,35409,26931
6500000,2664,24104,32054,33814
6600000,5669,28798,29493,25329
6700000,13326,24634,24040,28110
6800000,2915,15580,43289,26134
6900000,12254,21751,15715,36456
7000000,10783,22144,22164,34619
7100000,7072,32757,26099,26727
7200000,8825,33780,20401,25647
7300000,9098,25875,26633,31809
7400000,9557,21099,32014,29934
7500000,8150,24117,28465,31063
7600000,31083,16834,23162,12951
7700000,15788,29213,18077,29563
7800000,5887,23914,22852,38733
7900000,3421,25421,33873,26194
8000000,3515,19472,36980,27774
8100000,6022,19765,36575,27030
8200000,29512,28154,16309,18484
8300000,33546,19138,13311,21327
8400000,13794,12806,24310,42786
8500000,4629,21483,23555,39021
8600000,12095,23062,26556,27924
8700000,22604,17487,18348,25652
8800000,12425,20815,18171,38164
8900000,9195,20826,25099,34652
9000000,4089,25874,25014,33140
9100000,3070,25300,20708,37566
9200000,7996,25101,23074,29881
9300000,3901,25647,23296,28171
9400000,4670,20931,22455,33439
9500000,10683,20640,20748,24242
9600000,10928,20538,20862,27781
9700000,3759,27281,30071,17401
9800000,4648,12264,34849,15721
9900000,65,11429,27934,6832
