position,V0,V1,V2,V3
0,3426,6610,10330,29565
100000,2029,7965,14215,43523
200000,352,7270,16480,19427
300000,0,0,815,965
400000,0,2410,3391,1815
500000,1556,9702,15940,28474
600000,92,27455,13438,29077
700000,2383,18126,22902,18696
800000,1524,19686,23949,19813
900000,2894,15254,14420,7247
1000000,11462,28199,28298,17320
1100000,2016,22708,34516,20416
1200000,144,16886,52013,11926
1300000,2107,21734,36092,17607
1400000,2693,23452,28529,29052
1500000,562,25708,26284,23415
1600000,397,28273,27128,22455
1700000,919,25572,30051,19793
1800000,3472,24738,26320,23741
1900000,3906,24498,22955,27289
2000000,4550,23627,26780,31344
2100000,2323,24767,27170,32943
2200000,1370,15988,24584,27792
2300000,5833,19208,24643,24573
2400000,10993,26502,24151,24715
2500000,6780,21622,29148,28672
2600000,9033,22926,25578,28147
2700000,6318,26965,28028,20214
2800000,5963,25506,20074,30438
2900000,7193,25872,22578,28583
3000000,5405,20097,25700,34786
3100000,5687,23729,27963,24637
3200000,3897,27089,22427,29179
3300000,2796,21952,29090,26667
3400000,4500,25182,31924,22253
3500000,2597,23017,32122,24281
3600000,6213,21400,27616,25635
3700000,1674,19023,25221,25639
3800000,2316,11673,21824,22886
3900000,617,21240,28330,18261
4000000,2393,17673,20992,16987
4100000,6993,25402,20309,27051
4200000,3971,28409,19775,29397
4300000,4879,23543,23084,28202
4400000,4897,20251,25916,27759
4500000,4114,26356,26173,31138
4600000,3289,28944,23010,33163
4700000,2785,27684,26319,29494
4800000,1214,25272,25912,31304
4900000,4699,21332,29739,26783
5000000,2555,26688,28829,25561
5100000,2811,24503,27517,29862
5200000,4639,21044,26494,25177
5300000,1406,25575,29068,27767
5400000,3604,23328,32257,29244
5500000,4829,24114,33688,25919
5600000,4685,20196,35212,23925
5700000,11832,19188,20558,32790
5800000,9989,21787,26804,26488
5900000,9946,25612,26165,25941
6000000,9957,20996,30065,26054
6100000,8567,25144,23982,26679
6200000,6597,25420,20960,31809
6300000,3618,24922,26288,29004
6400000,2879,32003,23197,30625
6500000,8143,28022,24582,27752
6600000,3120,24532,25665,31636
6700000,5701,26270,25450,28274
6800000,3046,26649,27665,28669
6900000,910,23707,30443,27533
7000000,630,15788,22913,23609
7100000,1866,28927,27813,26053
7200000,2831,22659,33729,30437
7300000,4449,24212,32590,25116
7400000,1796,27311,33132,25093
7500000,2250,23746,26248,32742
7600000,3260,28129,28780,23820
7700000,1760,22709,24175,28926
7800000,9025,20246,21183,22493
7900000,10353,19193,24104,29904
8000000,13504,24410,24307,23749
8100000,9470,21235,27019,32155
8200000,9456,25089,23723,29348
8300000,11274,25036,23967,28170
8400000,7652,30718,24646,26702
8500000,4647,20255,25674,27763
8600000,5080,26655,26442,29837
8700000,4964,27013,30661,27228
8800000,12674,19014,34219,25483
8900000,6743,16378,31487,32121
9000000,9464,25166,23599,33074
9100000,5050,29380,22531,26476
9200000,6052,27850,31191,26647
