position,V0,V1,V2,V3
0,5603,17377,18123,26946
100000,996,16492,44118,25240
200000,9200,22429,34772,26582
300000,630,4642,23637,4486
400000,5059,21553,31527,27394
500000,8165,26542,26606,27507
600000,4963,32063,24797,26472
700000,4759,28872,26758,27678
800000,6127,25390,28178,34232
900000,14985,20405,21931,23607
1000000,5819,30985,29488,26383
1100000,4670,31974,29626,25668
1200000,3616,32809,22772,23938
1300000,5818,28409,33071,25155
1400000,2665,22915,28442,32584
1500000,23735,20228,28681,22844
1600000,26654,27208,20943,20456
1700000,25822,26065,22096,21855
1800000,14684,31329,23413,25202
1900000,9478,25178,27176,29316
2000000,10488,21031,27326,34258
2100000,10323,20238,27790,32068
2200000,6772,27674,24007,28870
2300000,5871,34366,27671,25196
2400000,5268,35951,26903,22791
2500000,12447,26081,22679,27446
2600000,8563,30620,26596,25915
2700000,4560,22789,33908,29096
2800000,5351,18812,36969,26345
2900000,1662,29044,35598,24698
3000000,1268,35480,26657,28434
3100000,4949,28292,29323,26687
3200000,7935,25782,29114,24131
3300000,16127,20664,25586,29279
3400000,9712,20287,30322,26057
3500000,7501,31740,23512,31142
3600000,8051,32895,21508,30012
3700000,12524,32619,17795,25256
3800000,7695,30260,25578,30172
3900000,7046,17668,30966,25367
4000000,3127,20603,36939,24884
4100000,6261,24003,33261,29500
4200000,9996,20101,29950,23954
4300000,22285,28267,23656,20840
4400000,16163,18703,30847,23303
4500000,24883,22246,20899,20216
4600000,25605,24929,16211,21814
4700000,15197,19107,31779,23793
4800000,7631,14845,24894,24819
4900000,5441,17994,34925,22719
5000000,10434,25701,28867,25319
5100000,14868,33666,21340,23048
5200000,7661,22679,25682,28005
5300000,8053,25741,33245,27628
5400000,11226,20106,26054,26754
5500000,9789,32564,22066,25925
5600000,14988,26184,22189,23731
5700000,7964,26228,29298,26711
5800000,7604,25319,32730,26222
5900000,2781,20287,37234,30739
6000000,23330,17007,19430,18210
6100000,18779,24824,24190,21022
6200000,10602,25256,23415,25433
6300000,8836,17741,35261,28046
6400000,16170,22030,15833,24899
6500000,12762,26292,20521,22990
6600000,4743,16586,28826,35167
6700000,10591,12285,21855,40021
6800000,4815,2607,1646,4262
6900000,8714,18331,19156,16939
7000000,14248,28027,18745,22622
7100000,15023,13612,22660,27146
7200000,28184,20850,12381,22841
7300000,34297,23963,13228,16135
7400000,33551,24002,16678,11095
7500000,12492,22024,27095,19967
7600000,2675,22443,29174,17014
7700000,6302,26970,25327,15423
7800000,5375,40551,12230,21140
7900000,9924,20633,13802,18877
8000000,3618,32294,15521,35489
8100000,2172,20866,31769,30047
8200000,2705,18469,43162,20445
8300000,187,21327,42303,23347
8400000,4826,22272,37430,29149
8500000,3268,19905,46080,17159
8600000,2925,15936,45832,21185
8700000,1439,23285,27085,21026
8800000,1953,20296,38476,26691
8900000,1836,23148,39131,21961
9000000,5883,21918,46855,15980
9100000,6211,30863,25093,24578
9200000,6466,24810,32132,24854
9300000,11958,24023,21039,26099
9400000,4551,25792,28646,33342
9500000,7979,29486,26106,24996
9600000,6722,27194,22790,29597
9700000,6419,27533,21501,31458
9800000,7924,27271,22836,26594
9900000,1831,15735,38760,15403
10000000,5439,19451,23330,17696
10100000,3377,17583,33752,22775
10200000,1972,21148,32057,24677
10300000,4286,23090,22885,29256
10400000,5297,16262,28053,35578
10500000,2954,20018,30813,25606
10600000,1825,19417,26702,30110
10700000,3112,23792,16641,23190
10800000,8355,13391,21502,19315
10900000,1911,24343,27401,33572
11000000,3352,21065,27231,30555
11100000,2609,9347,12918,21402
11200000,8012,12497,9776,26699
11300000,15580,22520,21803,28718
11400000,9704,25059,28970,18834
11500000,3355,24453,33702,21829
11600000,3029,22443,37048,23678
11700000,8492,22261,29280,22796
11800000,14584,21345,37403,13316
11900000,9776,19661,50144,13528
12000000,10695,25541,37247,18662
12100000,13489,17911,20890,40491
12200000,13884,20363,16759,34798
12300000,4899,24792,19947,37088
12400000,10610,22987,15237,36394
12500000,11988,20636,10000,32194
12600000,5482,11598,11129,4070
