position,V0,V1,V2,V3
0,0,939,1455,2466
100000,460,10269,7947,12428
200000,1203,8951,19686,11874
300000,3108,18293,31413,18055
400000,454,12862,14029,6564
500000,5015,13283,21498,17777
600000,2014,19411,19308,27536
700000,3861,16532,14978,27969
800000,2501,26773,18808,21072
900000,4671,18316,23139,28279
1000000,3853,20640,21201,28871
1100000,3252,20745,14814,9911
1200000,5658,20016,14630,39436
1300000,171,829,871,1588
1400000,6355,10809,22039,23801
1500000,5872,25904,26123,21989
1600000,4709,19502,29901,26959
1700000,9320,27011,25706,16608
1800000,2631,25655,22309,26075
1900000,11881,18644,25711,24352
2000000,8564,14294,12925,25059
2100000,8626,15529,20446,19420
2200000,12893,20047,19398,19582
2300000,11409,23164,18363,24926
2400000,3052,23225,26035,22176
2500000,4398,18241,20237,11003
2600000,4831,25491,21291,16501
2700000,7132,20352,12106,9827
2800000,2742,20210,25864,16811
2900000,7561,22382,14319,12164
3000000,5209,8631,16526,9091
3100000,3993,12519,17022,13424
3200000,3090,18871,21814,15437
3300000,3086,14912,19154,13022
3400000,9066,21986,34248,25320
3500000,7995,21289,32465,28262
3600000,16235,14966,18920,22137
3700000,6374,10988,15867,15917
3800000,7210,19832,26047,32203
3900000,9402,20211,23864,37027
4000000,10106,16187,29555,33944
4100000,7936,20268,32021,30844
4200000,12707,22414,18199,36157
4300000,10936,28212,28464,19634
4400000,19659,25667,26252,24279
4500000,4276,24837,33507,26369
4600000,7051,23317,28638,30037
4700000,1437,9726,10512,7270
