position,V0,V1,V2,V3
0,1999,12824,18605,17063
100000,1339,23429,24088,21717
200000,3299,25823,25140,27430
300000,1498,23101,26711,21641
400000,8316,23171,21273,26313
500000,3803,23133,21841,23045
600000,2649,24255,27479,25731
700000,5748,20591,24308,25738
800000,703,20394,25779,16145
900000,5139,22768,25208,27816
1000000,3723,15588,18327,18650
1100000,5178,22981,24404,24210
1200000,2262,24242,22296,24878
1300000,4488,21755,24766,23860
1400000,4388,21776,26605,26054
1500000,690,23392,30353,21930
1600000,2209,23060,24125,27691
1700000,4474,24091,25000,26998
1800000,1246,23866,25289,33118
1900000,2716,22035,27854,28058
2000000,2087,26206,25629,32090
2100000,3678,19480,27713,26253
2200000,4122,22363,28079,28599
2300000,3722,20308,26127,31956
2400000,5328,22556,21573,28410
2500000,3353,23614,22542,25456
2600000,1287,12093,13598,13828
2700000,2905,18637,26467,20175
2800000,3282,24052,26402,26054
2900000,1052,18591,21429,16531
3000000,2158,21009,22534,22518
3100000,2703,26536,25115,32428
3200000,4793,23189,28783,31119
3300000,11358,24940,24783,27650
3400000,8324,26017,31128,21412
3500000,12179,28628,25284,27428
3600000,10808,30038,27268,20926
3700000,9686,26675,25693,30157
3800000,16000,20544,30114,27373
3900000,16687,24662,24993,28527
4000000,12718,22000,21076,35442
4100000,9920,22129,24154,34242
4200000,8523,25778,26704,30008
4300000,5833,19563,29825,30317
4400000,11731,27767,24851,25235
4500000,4190,25579,29698,27777
4600000,6124,30196,29222,18221
4700000,9098,27953,27011,27279
4800000,8802,22940,24395,34145
4900000,3952,17412,32493,27795
5000000,9818,24813,28455,25159
5100000,8558,27089,27582,21083
5200000,9382,25404,25223,26882
5300000,5918,25604,24452,32648
5400000,14332,14986,29425,26971
5500000,8795,19315,34673,24732
5600000,8254,23155,33298,24665
5700000,8588,28750,29045,24720
5800000,6545,33167,26554,21340
5900000,5189,26098,32074,19366
6000000,1936,27088,37045,24671
6100000,7538,20112,30394,27220
6200000,21232,28814,23510,21365
6300000,17167,33658,29179,14246
6400000,11642,27874,28940,22209
6500000,9009,25531,26357,26048
6600000,6245,32253,23636,20465
6700000,6635,30973,20538,18038
6800000,3708,30360,26963,20447
6900000,698,9959,7479,3859
7000000,1245,21654,31855,18751
7100000,2361,26923,35909,12910
7200000,3450,20862,46131,11719
7300000,3300,16409,19553,12833
7400000,501,8813,15644,13205
7500000,251,15693,19447,18429
7600000,95,10031,33258,19780
7700000,269,10682,48259,11220
7800000,2373,15348,42350,15193
7900000,3499,20355,40417,18699
8000000,22539,20059,26637,24521
8100000,21874,17585,28689,24487
8200000,20272,17226,28141,27765
8300000,25790,23367,20932,25074
8400000,18489,20297,22725,29800
8500000,20132,21183,16511,30980
8600000,16111,24311,25931,24857
8700000,21749,16619,34172,23213
8800000,14259,25277,24597,26543
8900000,11682,24392,26183,27222
9000000,16034,20028,23045,29886
9100000,8671,23457,25911,28925
9200000,8049,17634,28697,29883
9300000,312,20344,35575,23871
9400000,676,22299,34048,26423
9500000,4384,24256,31023,25832
9600000,6386,23337,30700,31559
9700000,4868,22784,34475,27273
9800000,3593,24831,34903,27497
9900000,3616,24979,37577,21939
10000000,3617,30831,26681,28382
10100000,6877,22541,18871,30045
10200000,10885,29044,26266,26928
10300000,5393,24264,31459,25826
10400000,3342,25928,28600,30454
10500000,4827,27866,28784,26462
10600000,3190,28197,27484,27123
10700000,3811,26687,23062,31041
10800000,4369,24247,34505,24704
10900000,2626,23645,33442,24420
11000000,5463,27801,33506,25031
11100000,7029,31441,27746,27596
11200000,4470,30935,29307,26733
11300000,3006,29391,24295,28307
11400000,3881,32077,29700,27854
11500000,2296,23939,35657,32338
11600000,8958,27275,31512,26140
11700000,3321,26744,27479,29941
11800000,4675,31539,22113,29136
11900000,2919,25917,29836,28349
12000000,3579,23201,33810,18106
12100000,3175,18229,26567,20380
12200000,4291,27611,30808,26139
12300000,4235,29511,30695,26142
12400000,4467,25579,20360,31528
12500000,1422,27539,27797,22007
12600000,1766,22299,37238,26099
12700000,3496,27323,36975,23584
12800000,4007,22952,31112,34178
12900000,4659,18346,28404,38484
13000000,3289,26921,25606,36152
13100000,2315,27151,29604,34094
13200000,4365,26397,25500,34351
13300000,1688,25682,40446,23379
13400000,1494,28411,25878,29660
13500000,5570,21772,29837,29176
13600000,6843,23488,34373,24215
13700000,8474,23420,30625,32779
13800000,11073,28472,27704,27199
13900000,12684,23039,27926,29808
14000000,13004,25952,23293,29330
14100000,10787,21394,32309,26735
14200000,5837,22199,34203,29190
14300000,4428,19313,54261,14296
14400000,2920,16564,50031,25500
14500000,2043,20124,43863,24541
14600000,3296,35885,18662,37188
14700000,5415,33608,19387,34078
14800000,3544,30050,20500,30766
14900000,4965,32497,18622,33981
15000000,3429,25526,17374,46415
15100000,3830,25988,21503,37044
15200000,2302,22169,28729,36729
15300000,3340,25591,27954,31606
15400000,2460,28848,29776,32506
15500000,436,25962,29791,33262
15600000,530,23266,30676,25633
15700000,1665,23769,29230,36220
15800000,932,22831,23015,22717
16000000,978,8314,7886,6934
16100000,4940,29679,30575,26271
16200000,3992,28708,27160,29846
16300000,4091,25164,30444,27112
16400000,3081,25902,30682,29627
16500000,6820,21195,30849,30229
16600000,10909,20599,29637,31327
16700000,10749,20460,30427,29538
16800000,6083,22084,25431,20356
16900000,9196,23850,29461,25368
17000000,4111,26789,23683,27010
17100000,12273,12304,14330,20443
17200000,4406,19561,20738,21007
17300000,6747,27134,26079,26907
17400000,2520,25271,27359,22965
17500000,1646,28328,26308,29768
17600000,1673,26113,23784,34217
17700000,2991,20241,25325,34641
17800000,8176,17169,26156,27041
17900000,6979,25996,27778,25771
18000000,8732,20393,20370,31751
18100000,1241,18956,16614,43390
18200000,3228,26109,26070,19558
18300000,3051,17915,20633,17291
18400000,3854,21179,21923,24642
18500000,8863,18871,17006,42502
18600000,13152,18965,17396,41730
18700000,4553,14089,44487,23092
18800000,14421,17411,16092,37745
18900000,10405,21155,18582,37115
19000000,13674,15289,22858,33194
19100000,6501,19253,30093,26387
19200000,5544,20769,32486,20514
19300000,2880,10394,23004,8148
