position,V0,V1,V2,V3
0,7703,29575,15936,18617
100000,7256,20000,24798,23742
200000,9298,12961,34151,27518
300000,9776,22229,25051,24549
400000,2737,18197,18869,13267
500000,4853,19521,25564,17329
600000,10481,10509,9528,17428
700000,6686,20487,19313,22030
800000,14214,23821,17727,20272
900000,7190,20911,31181,20577
1000000,14156,15909,21316,33099
1100000,9786,15976,25169,32972
1200000,13509,34191,16739,20561
1300000,13600,19042,27165,32335
1400000,8890,26827,29207,22172
1500000,2617,18711,26900,26933
1600000,7529,24561,27113,27236
1700000,4990,23412,26698,38208
1800000,5110,25210,25127,26284
1900000,4026,16649,35306,27660
2000000,7197,26441,25057,20978
2100000,3593,25396,22221,25553
2200000,1775,24443,26818,28982
2300000,1862,31278,23212,25867
2400000,2510,24535,20395,38501
2500000,1446,24754,24152,28269
2600000,3050,28437,18344,29147
2700000,11966,22563,25270,24255
2800000,13909,18063,24636,25807
2900000,8472,11886,34970,25016
3000000,6556,16185,33069,28302
3100000,2727,21746,35320,27079
3200000,1332,32690,36141,16389
3300000,2531,25590,24771,26333
3400000,4067,29449,25915,28875
3500000,1651,12586,19402,17259
3600000,5454,30420,27181,26353
3700000,14620,21630,26951,26635
3800000,20537,16355,39780,16113
3900000,19075,7334,40515,25646
4000000,16971,17612,26103,31370
4100000,6287,28624,24986,29882
4200000,4543,25857,32322,19269
4300000,2706,16048,18638,21972
4400000,12051,16742,21258,22955
4500000,11098,15793,27476,26903
4600000,5947,23436,37539,24717
4700000,1065,20801,44748,20206
4800000,3969,17110,25082,20039
4900000,9471,26394,10885,15045
5000000,9809,32967,15128,17631
5100000,6428,22537,22225,27080
5200000,3212,20006,20109,22908
5300000,7104,21678,27139,20659
5400000,5194,21215,28346,27802
5500000,7165,19383,25835,35015
5600000,8534,25035,22477,31232
5700000,11282,18859,14967,41261
5800000,3075,15628,21148,23431
5900000,2241,23441,34523,21216
6000000,2761,24299,25325,21935
6100000,4229,23857,26965,22550
6200000,3893,24240,32770,16802
6300000,5104,25379,27616,19199
6400000,6067,22600,12408,11402
6500000,8280,7989,6745,13787
6600000,5052,18851,27118,30886
6700000,4350,19304,32907,14353
